,html_url,legislative_term,reference,title,interpellation_type,published_at,body,inquiring_parties_wikidata,inquiring_people_wikidata,answering_ministries_wikidata
9000,https://kleineanfragen.de/bayern/17/2968-seit-2008-hat-bayern-8-200-lehrerstellen-fuer-neue-und-zusaetzliche-aufgaben-zur-verfuegung-gestellt-heisst-es-im,17,2968,"""Seit 2008 hat Bayern 8.200 Lehrerstellen für neue und zusätzliche Aufgaben zur Verfügung gestellt"", heißt es im aktuellen Newsletter der CSU-Fraktion.",written,2014-10-06,Bayern,Freie Wähler,Günter Felbinger,"Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst"
9001,https://kleineanfragen.de/bayern/17/2967-nutzung-energiefoerderprogramme-bayern,17,2967,Nutzung Energieförderprogramme Bayern,written,2014-10-06,Bayern,Freie Wähler,Eva Gottstein,"Staatsministerium für Wirtschaft und Medien, Energie und Technologie"
9002,https://kleineanfragen.de/bayern/17/2966-population-verwilderter-katzen-und-katzenkastration,17,2966,Population verwilderter Katzen und Katzenkastration,written,2014-10-06,Bayern,SPD,Herbert Woerlein,Staatsministerium für Umwelt und Verbraucherschutz
9003,https://kleineanfragen.de/bayern/17/2965-kontrolle-der-tierhaltungsanlagen-durch-veterinaeraemter-2,17,2965,Kontrolle der Tierhaltungsanlagen durch Veterinärämter 2,written,2014-10-06,Bayern,Die Grünen,Rosi Steinberger,Staatsministerium für Umwelt und Verbraucherschutz
9004,https://kleineanfragen.de/bayern/17/2957-ermittlungen-gegen-lka-beamte-und-br-reporter-oliver-bendixen-i,17,2957,Ermittlungen gegen LKA-Beamte und BR-Reporter Oliver Bendixen I,written,2014-10-06,Bayern,Die Grünen,Josef Dürr,Staatsministerium der Justiz
9005,https://kleineanfragen.de/bayern/17/2956-schulen-im-laendlichen-raum-i-grundschulen-ergaenzung-zu-frage-2-der-schriftlichen-anfrage-vom-27-03-2014,17,2956,„Schulen im ländlichen Raum I: Grundschulen“ Ergänzung zu Frage 2 der Schriftlichen Anfrage vom 27.03.2014,written,2014-10-06,Bayern,Die Grünen,Thomas Gehring,"Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst"
9006,https://kleineanfragen.de/bayern/17/2955-gewaltdelikt-mit-todesfolge-vor-der-muenchner-kultfabrik-moeglicher-rechtsextremer-hintergrund,17,2955,Gewaltdelikt mit Todesfolge vor der Münchner Kultfabrik: Möglicher rechtsextremer Hintergrund?,written,2014-10-06,Bayern,Die Grünen,Katharina Schulze,"Staatsministerium des Innern, für Bau und Verkehr"
9007,https://kleineanfragen.de/bayern/17/2954-kommunale-sonderbaulast-und-laugnakreuzung-wertingen,17,2954,Kommunale Sonderbaulast und Laugnakreuzung Wertingen,written,2014-10-06,Bayern,Die Grünen,Thomas Mütze,"Staatsministerium des Innern, für Bau und Verkehr"
9008,https://kleineanfragen.de/bayern/17/2953-foerderung-umweltfreundlichen-und-oeffentlichen-verkehrs-in-das-bayerische-voralpenland-und-in-der-region,17,2953,Förderung umweltfreundlichen und öffentlichen Verkehrs in das bayerische Voralpenland und in der Region,written,2014-10-06,Bayern,SPD,Florian Brunn,"Staatsministerium des Innern, für Bau und Verkehr"
9009,https://kleineanfragen.de/bayern/17/2951-eu-foerdermittel-iii-leader,17,2951,EU-Fördermittel III - LEADER,written,2014-10-06,Bayern,Freie Wähler,Eva Gottstein,"Staatsministerium für Ernährung, Landwirtschaft und Forsten"
9010,https://kleineanfragen.de/bayern/17/2950-rote-listen-der-bayerischen-staatsanwaltschaften-fuer-gerichtsgutachter-und-sachverstaendige,17,2950,Rote Listen der bayerischen Staatsanwaltschaften für Gerichtsgutachter und Sachverständige,written,2014-10-06,Bayern,SPD,Herbert Kränzlein,Staatsministerium der Justiz
9011,https://kleineanfragen.de/bayern/17/2949-elternkurse-fuer-familien-mit-erhoehtem-integrationsbedarf,17,2949,Elternkurse für Familien mit erhöhtem Integrationsbedarf,written,2014-10-06,Bayern,SPD,Angelika Weikert;Arif Taşdelen,"Staatsministerium für Arbeit und Soziales, Familie und Integration"
9012,https://kleineanfragen.de/bayern/17/2948-anerkennung-von-im-ausland-erworbenen-berufsqualifikationen,17,2948,Anerkennung von im Ausland erworbenen Berufsqualifikationen,written,2014-10-06,Bayern,SPD,Arif Taşdelen,"Staatsministerium für Arbeit und Soziales, Familie und Integration"
9013,https://kleineanfragen.de/bayern/17/2947-subventionen-fuer-schneekanonen-in-bayern,17,2947,Subventionen für Schneekanonen in Bayern,written,2014-10-06,Bayern,Freie Wähler,Benno Zierer,"Staatsministerium für Wirtschaft und Medien, Energie und Technologie"
9014,https://kleineanfragen.de/bayern/17/2925-sprachfoerderung-an-grundschulen-und-kindertagesstaetten,17,2925,Sprachförderung an Grundschulen und Kindertagesstätten,written,2014-10-06,Bayern,SPD,Simone Strohmayr,"Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst"
9015,https://kleineanfragen.de/bayern/17/2883-kinder-im-frauenhaus,17,2883,Kinder im Frauenhaus,written,2014-10-06,Bayern,SPD,Ruth Müller,"Staatsministerium für Arbeit und Soziales, Familie und Integration"
