,inquiring_people_corr,inquiring_people,html_url,title,interpellation_type,published_at,inquiring_parties,answering_ministries,answering_ministries_corr
53960,Dr. Gero Hocker;Christian Grascha,Christian Grascha;Dr. Gero Hocker,https://kleineanfragen.de/niedersachsen/17/8788-wie-viele-verfahren-wurden-nach-anzeigen-von-peta-eingestellt,Wie viele Verfahren wurden nach Anzeigen von PETA eingestellt?,minor,2017-09-27T00:00:00Z,FDP,Niedersächsisches Justizministerium,Niedersächsisches Justizministerium
53961,Angelika Jahns;Editha Lorberg;Thomas Adasch,Angelika Jahns;Thomas Adasch;Editha Lorberg,https://kleineanfragen.de/niedersachsen/17/8785-wie-ist-die-bilanz-der-sonderkommissionen-zu-straftaten-mit-fluechtlingsbezug,Wie ist die Bilanz der Sonderkommissionen zu Straftaten mit Flüchtlingsbezug?,minor,2017-09-27T00:00:00Z,CDU,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
53962,Horst Schiesgeries,Horst Schiesgeries,https://kleineanfragen.de/niedersachsen/17/8783-wie-weit-ist-die-landesregierung-bei-der-einschraenkung-der-videoueberwachung-gekommen,Wie weit ist die Landesregierung bei der Einschränkung der Videoüberwachung gekommen?,minor,2017-09-27T00:00:00Z,CDU,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
53963,Horst Schiesgeries;Dr. Stephan Siemer,Horst Schiesgeries;Dr. Stephan Siemer,https://kleineanfragen.de/niedersachsen/17/8782-welche-organisatorischen-prozeduralen-und-personellen-massnahmen-wird-die-landesregierung-ergreifen-damit-die,"Welche organisatorischen, prozeduralen und personellen Maßnahmen wird die Landesregierung ergreifen, damit die erforderlichen Sanierungs- und Neubauvorhaben in der Hochschulmedizin an den Standorten Göttingen und Hannover zügig umgesetzt werden können?",minor,2017-09-27T00:00:00Z,CDU,Niedersächsisches Ministerium für Wissenschaft und Kultur,Niedersächsisches Ministerium für Wissenschaft und Kultur
53964,Horst Schiesgeries;Dr. Stephan Siemer,Horst Schiesgeries;Dr. Stephan Siemer,https://kleineanfragen.de/niedersachsen/17/8781-wie-hoch-beziffert-die-landesregierung-den-wirtschaftlichen-schaden-der-aus-der-planung-und-dem-bau-des-neuen,"Wie hoch beziffert die Landesregierung den wirtschaftlichen Schaden, der aus der Planung und dem Bau des neuen Diagnostik- und Laborgebäudes an der Medizinischen Hochschule Hannover (MHH) aus heutiger Sicht entstanden ist?",minor,2017-09-27T00:00:00Z,CDU,Niedersächsisches Ministerium für Wissenschaft und Kultur,Niedersächsisches Ministerium für Wissenschaft und Kultur
53965,Hermann Grupe;Dr. Stefan Birkner;Dr. Gero Hocker,Dr. Stefan Birkner;Hermann Grupe;Dr. Gero Hocker,https://kleineanfragen.de/niedersachsen/17/8778-fsc-zertifizierungen,FSC-Zertifizierungen,minor,2017-09-25T00:00:00Z,FDP,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz","Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
53966,Dr. Gero Hocker;Christian Grascha,Christian Grascha;Dr. Gero Hocker,https://kleineanfragen.de/niedersachsen/17/8777-schallprognosen-von-windkraftanlagen,Schallprognosen von Windkraftanlagen,minor,2017-09-24T00:00:00Z,FDP,"Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz"
53967,Thomas Adasch,Thomas Adasch,https://kleineanfragen.de/niedersachsen/17/8776-sprachkompetenzen-im-verfassungsschutz-und-staatsschutz,Sprachkompetenzen im Verfassungsschutz und Staatsschutz,minor,2017-09-22T00:00:00Z,CDU,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
53968,Thomas Adasch,Thomas Adasch,https://kleineanfragen.de/niedersachsen/17/8771-wie-wird-die-versetzung-von-170-polizeibeamten-aus-der-bereitschaftspolizei-umgesetzt,Wie wird die Versetzung von 170 Polizeibeamten aus der Bereitschaftspolizei umgesetzt?,minor,2017-09-21T00:00:00Z,CDU,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
53969,Martin Bäumer,Martin Bäumer,https://kleineanfragen.de/niedersachsen/17/8770-muss-der-einsatz-von-waermedaemmverbundsystemen-nach-dem-brand-von-london-neu-bewertet-werden,Muss der Einsatz von Wärmedämmverbundsystemen nach dem Brand von London neu bewertet werden?,minor,2017-09-21T00:00:00Z,CDU,"Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung","Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung"
53970,Martin Bäumer,Martin Bäumer,https://kleineanfragen.de/niedersachsen/17/8768-noz-glandorfs-schlechtester-radweg-wann-sorgt-die-landesregierung-fuer-eine-umfassende-sanierung,"NOZ: ""Glandorfs schlechtester Radweg"" - Wann sorgt die Landesregierung für eine umfassende Sanierung?",minor,2017-09-21T00:00:00Z,CDU,"Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr","Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr"
53971,Dr. Gero Hocker;Christian Grascha,Christian Grascha;Dr. Gero Hocker,https://kleineanfragen.de/niedersachsen/17/8756-gefaehrdung-der-deichsicherheit-durch-nutrias,Gefährdung der Deichsicherheit durch Nutrias,minor,2017-09-21T00:00:00Z,FDP,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz","Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
53972,Lutz Winkelmann,Lutz Winkelmann,https://kleineanfragen.de/niedersachsen/17/8754-wie-soll-die-alte-jva-in-oldenburg-zukuenftig-genutzt-werden,Wie soll die alte JVA in Oldenburg zukünftig genutzt werden?,minor,2017-09-21T00:00:00Z,CDU,Niedersächsisches Justizministerium,Niedersächsisches Justizministerium
53973,Dr. Gero Hocker;Christian Grascha,Christian Grascha;Dr. Gero Hocker,https://kleineanfragen.de/niedersachsen/17/8767-borkenkaeferplage-im-nationalpark-harz,Borkenkäferplage im Nationalpark Harz,minor,2017-09-20T00:00:00Z,FDP,"Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz"
53974,Gabriela König;Dr. Gero Hocker;Christian Grascha,Dr. Gero Hocker;Christian Grascha;Gabriela König,https://kleineanfragen.de/niedersachsen/17/8766-gefaehrlich-niedriger-wasserstand-des-ems-altarms-im-gebiet-spieksee,Gefährlich niedriger Wasserstand des Ems-Altarms im Gebiet Spieksee,minor,2017-09-20T00:00:00Z,FDP,"Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz"
53975,Marco Brunotte;Kathrin Wahlmann;Andrea Schröder-Ehlers,Andrea Schröder-Ehlers;Kathrin Wahlmann;Marco Brunotte,https://kleineanfragen.de/niedersachsen/17/8752-unabhaengige-fluechtlingsberatung-in-der-jva-hannover,Unabhängige Flüchtlingsberatung in der JVA Hannover,minor,2017-09-20T00:00:00Z,SPD,Niedersächsisches Justizministerium,Niedersächsisches Justizministerium
53976,Editha Lorberg,Editha Lorberg,https://kleineanfragen.de/niedersachsen/17/8750-blasen-auf-der-mit-fluesterasphalt-sanierten-fahrbahn-in-welchem-zustand-ist-die-autobahn-a-2-zwischen-garbsen-und,"Blasen auf der mit ""Flüsterasphalt"" sanierten Fahrbahn - In welchem Zustand ist die Autobahn A 2 zwischen Garbsen und Wunstorf?",minor,2017-09-20T00:00:00Z,CDU,"Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr","Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr"
53977,Dr. Stefan Birkner;Dr. Gero Hocker;Dr. Marco Genthe,Dr. Stefan Birkner;Dr. Marco Genthe;Dr. Gero Hocker,https://kleineanfragen.de/niedersachsen/17/8773-ueberspringen-woelfe-wolfssichere-zaeune,Überspringen Wölfe wolfssichere Zäune?,minor,2017-09-19T00:00:00Z,FDP,"Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz"
53978,Dr. Gero Hocker;Christian Grascha,Christian Grascha;Dr. Gero Hocker,https://kleineanfragen.de/niedersachsen/17/8748-wie-finanziert-sich-die-deutsche-umwelthilfe,Wie finanziert sich die Deutsche Umwelthilfe?,minor,2017-09-18T00:00:00Z,FDP,"Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz"
53979,Björn Försterling,Björn Försterling,https://kleineanfragen.de/niedersachsen/17/8737-aktuelle-statistische-schuldaten,Aktuelle Statistische Schuldaten,minor,2017-09-15T00:00:00Z,FDP,Niedersächsisches Kultusministerium,Niedersächsisches Kultusministerium
53980,Ronald Schminke;Renate Geuter;Petra Emmerich-Kopatsch;Dr. Gabriele Andretta;Gerd Ludwig Will;Kathrin Wahlmann;Grant Hendrik Tonne;Matthias Möhle,Gerd Ludwig Will;Kathrin Wahlmann;Ronald Schminke;Matthias Möhle;Petra Emmerich-Kopatsch;Renate Geuter;Dr. Gabriele Andretta;Grant Hendrik Tonne,https://kleineanfragen.de/niedersachsen/17/8725-abholung-von-akten-im-landtag-durch-die-staatsanwaltschaft-hannover-ein-normaler-vorgang,Abholung von Akten im Landtag durch die Staatsanwaltschaft Hannover - ein normaler Vorgang?,minor,2017-09-15T00:00:00Z,SPD,Niedersächsisches Justizministerium,Niedersächsisches Justizministerium
53981,Jan-Christoph Oetjen;Christian Grascha,Christian Grascha;Jan-Christoph Oetjen,https://kleineanfragen.de/niedersachsen/17/8724-in-welchem-zustand-ist-der-fuhrpark-der-polizei-niedersachsen,In welchem Zustand ist der Fuhrpark der Polizei Niedersachsen?,minor,2017-09-15T00:00:00Z,FDP,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
53982,Reinhold Hilbers,Reinhold Hilbers,https://kleineanfragen.de/niedersachsen/17/8769-aufgaben-und-budgetanalyse-der-rot-gruenen-landesregierung-in-der-17-wahlperiode-was-sind-die-ergebnisse,Aufgaben- und Budgetanalyse der rot-grünen Landesregierung in der 17. Wahlperiode - was sind die Ergebnisse?,minor,2017-09-14T00:00:00Z,CDU,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
53983,Grant Hendrik Tonne,Grant Hendrik Tonne,https://kleineanfragen.de/niedersachsen/17/8753-welche-auswirkungen-hat-der-23-parlamentarische-untersuchungsausschuss-pua-auf-die-arbeit-der-landesverwaltung,Welche Auswirkungen hat der 23. Parlamentarische Untersuchungsausschuss (PUA) auf die Arbeit der Landesverwaltung?,minor,2017-09-14T00:00:00Z,SPD,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
53984,Dr. Gero Hocker;Christian Grascha,Christian Grascha;Dr. Gero Hocker,https://kleineanfragen.de/niedersachsen/17/8723-im-und-export-von-strom,Im- und Export von Strom,minor,2017-09-14T00:00:00Z,FDP,"Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz"
53985,Jörg Bode;Dr. Gero Hocker,Jörg Bode;Dr. Gero Hocker,https://kleineanfragen.de/niedersachsen/17/8722-verhindern-kaefer-einen-neuen-deich,Verhindern Käfer einen neuen Deich?,minor,2017-09-14T00:00:00Z,FDP,"Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz"
53986,Anette Meyer zu Strohen;Martin Bäumer;Burkhard Jasper,Anette Meyer zu Strohen;Burkhard Jasper;Martin Bäumer,https://kleineanfragen.de/niedersachsen/17/8772-war-das-umweltministerium-bei-der-entscheidung-der-kommunalaufsicht-zur-eingabe-des-osnabruecker,War das Umweltministerium bei der Entscheidung der Kommunalaufsicht zur Eingabe des Osnabrücker Oberbürgermeisters zur Sperrung des Neumarkts für den Autoverkehr beteiligt?,minor,2017-09-13T00:00:00Z,CDU,"Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz"
53987,Grant Hendrik Tonne,Grant Hendrik Tonne,https://kleineanfragen.de/niedersachsen/17/8726-ist-verletzung-des-aktienrechts-durch-ein-mitglied-des-vw-aufsichtsrates-ein-kavaliersdelikt,"Ist ""Verletzung des Aktienrechts"" durch ein Mitglied des VW-Aufsichtsrates ein Kavaliersdelikt?",minor,2017-09-13T00:00:00Z,SPD,"Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr","Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr"
53988,Björn Försterling;Dr. Stefan Birkner;Jörg Bode;Christian Grascha,Dr. Stefan Birkner;Jörg Bode;Björn Försterling;Christian Grascha,https://kleineanfragen.de/niedersachsen/17/8716-arbeit-der-presse-und-informationsstelle-der-landesregierung-ist-schlampig-und-nicht-manipulativ-staatssekretaer-dr,"Arbeit der Presse- und Informationsstelle der Landesregierung - Ist „schlampig, und nicht manipulativ“ (Staatssekretär Dr. Mielke, NP, 24.06.2017) das Credo der Staatskanzlei?",minor,2017-09-13T00:00:00Z,FDP,Niedersächsische Staatskanzlei,Niedersächsische Staatskanzlei
53989,Grant Hendrik Tonne,Grant Hendrik Tonne,https://kleineanfragen.de/niedersachsen/17/8693-wie-viel-geld-hat-die-landesregierung-in-den-jahren-2003-bis-2013-bis-zum-18-02-2013-fuer-gutachten-ausgegeben,Wie viel Geld hat die Landesregierung in den Jahren 2003 bis 2013 (bis zum 18.02.2013) für Gutachten ausgegeben?,minor,2017-09-11T00:00:00Z,SPD,Niedersächsisches Finanzministerium,Niedersächsisches Finanzministerium
53990,Frank Oesterhelweg;Otto Deppmeyer;Dr. Hans-Joachim Deneke-Jöhrens;Helmut Dammann-Tamke;Christian Calderone;Hans-Heinrich Ehlen,Frank Oesterhelweg;Hans-Heinrich Ehlen;Otto Deppmeyer;Dr. Hans-Joachim Deneke-Jöhrens;Christian Calderone;Helmut Dammann-Tamke,https://kleineanfragen.de/niedersachsen/17/8692-was-hat-die-sanfte-agrarwende-fuer-erzeuger-und-verbraucher-gebracht-teil-14,Was hat die „sanfte Agrarwende“ für Erzeuger und Verbraucher gebracht? (Teil 14),minor,2017-09-11T00:00:00Z,CDU,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz","Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
53991,Frank Oesterhelweg;Otto Deppmeyer;Dr. Hans-Joachim Deneke-Jöhrens;Helmut Dammann-Tamke;Christian Calderone;Hans-Heinrich Ehlen,Frank Oesterhelweg;Hans-Heinrich Ehlen;Otto Deppmeyer;Dr. Hans-Joachim Deneke-Jöhrens;Christian Calderone;Helmut Dammann-Tamke,https://kleineanfragen.de/niedersachsen/17/8690-was-hat-die-sanfte-agrarwende-fuer-erzeuger-und-verbraucher-gebracht-teil-9,"Was hat die ""sanfte Agrarwende"" für Erzeuger und Verbraucher gebracht? (Teil 9)",minor,2017-09-11T00:00:00Z,CDU,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz","Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
53992,Ronald Schminke;Renate Geuter;Petra Emmerich-Kopatsch;Dr. Gabriele Andretta;Grant Hendrik Tonne;Gerd Ludwig Will;Kathrin Wahlmann;Matthias Möhle,Gerd Ludwig Will;Kathrin Wahlmann;Grant Hendrik Tonne;Ronald Schminke;Matthias Möhle;Renate Geuter;Petra Emmerich-Kopatsch;Dr. Gabriele Andretta,https://kleineanfragen.de/niedersachsen/17/8689-wie-war-die-vergabepraxis-unter-innenminister-a-d-uwe-schuenemann,Wie war die Vergabepraxis unter Innenminister a. D. Uwe Schünemann?,minor,2017-09-07T00:00:00Z,SPD,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
53993,Jörg Hillmer,Jörg Hillmer,https://kleineanfragen.de/niedersachsen/17/8688-beabsichtigt-die-landesregierung-die-personalausstattung-im-polizeikommissariat-uelzen-zu-erhoehen,"Beabsichtigt die Landesregierung, die Personalausstattung im Polizeikommissariat Uelzen zu erhöhen?",minor,2017-09-07T00:00:00Z,CDU,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
53994,Ulf Thiele,Ulf Thiele,https://kleineanfragen.de/niedersachsen/17/8683-gibt-es-plaene-fuer-fracking-in-der-gemeinde-uplengen-und-oder-ihren-nachbargemeinden,Gibt es Pläne für Fracking in der Gemeinde Uplengen und/oder ihren Nachbargemeinden?,minor,2017-09-07T00:00:00Z,CDU,"Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr","Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr"
53995,Kai Seefried,Kai Seefried,https://kleineanfragen.de/niedersachsen/17/8672-wie-viele-paedagogische-mitarbeiter-kommen-in-den-foerderschulen-an,Wie viele pädagogische Mitarbeiter kommen in den Förderschulen an?,minor,2017-09-07T00:00:00Z,CDU,Niedersächsisches Kultusministerium,Niedersächsisches Kultusministerium
53996,André Bock;Ernst-Ingolf Angermann;Dr. Hans-Joachim Deneke-Jöhrens;Axel Miesner;Martin Bäumer;Ingrid Klopp,Axel Miesner;Ingrid Klopp;Dr. Hans-Joachim Deneke-Jöhrens;André Bock;Ernst-Ingolf Angermann;Martin Bäumer,https://kleineanfragen.de/niedersachsen/17/8674-was-kostet-der-wolf-die-niedersachsen,Was kostet der Wolf die Niedersachsen?,minor,2017-09-04T00:00:00Z,CDU,"Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz"
53997,Ernst-Ingolf Angermann,Ernst-Ingolf Angermann,https://kleineanfragen.de/niedersachsen/17/8666-wird-der-erwerb-von-herdenschutzhunden-ausreichend-bezuschusst,Wird der Erwerb von Herdenschutzhunden ausreichend bezuschusst?,minor,2017-09-04T00:00:00Z,CDU,"Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz"
53998,Hillgriet Eilers;Gabriela König,Hillgriet Eilers;Gabriela König,https://kleineanfragen.de/niedersachsen/17/8665-welche-und-wie-viele-wasserfahrzeuge-gehoeren-dem-land,Welche und wie viele Wasserfahrzeuge gehören dem Land?,minor,2017-09-04T00:00:00Z,FDP,"Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz"
53999,Jan-Christoph Oetjen;Dr. Gero Hocker,Dr. Gero Hocker;Jan-Christoph Oetjen,https://kleineanfragen.de/niedersachsen/17/8664-korrosionsschutz-fuer-wasserleitungen,Korrosionsschutz für Wasserleitungen,minor,2017-09-04T00:00:00Z,FDP,"Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz"
54000,Hermann Grupe;Dr. Gero Hocker;Christian Grascha,Christian Grascha;Hermann Grupe;Dr. Gero Hocker,https://kleineanfragen.de/niedersachsen/17/8657-ausbreitung-des-buchsbaumzuenslers-in-niedersachsen,Ausbreitung des Buchsbaumzünslers in Niedersachsen,minor,2017-08-30T00:00:00Z,FDP,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz","Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
54001,Kai Seefried,Kai Seefried,https://kleineanfragen.de/niedersachsen/17/8670-wie-geht-es-weiter-mit-der-unterrichtsversorgung-an-der-grundschule-assel-in-der-gemeinde-drochtersen,Wie geht es weiter mit der Unterrichtsversorgung an der Grundschule Assel in der Gemeinde Drochtersen?,minor,2017-08-29T00:00:00Z,CDU,Niedersächsisches Kultusministerium,Niedersächsisches Kultusministerium
54002,Kai Seefried,Kai Seefried,https://kleineanfragen.de/niedersachsen/17/8669-wie-ist-die-aktuelle-situation-des-musikunterrichts-in-niedersachsen,Wie ist die aktuelle Situation des Musikunterrichts in Niedersachsen?,minor,2017-08-29T00:00:00Z,CDU,Niedersächsisches Kultusministerium,Niedersächsisches Kultusministerium
54003,Gabriela König;Dr. Stefan Birkner;Jörg Bode;Christian Grascha,Christian Grascha;Gabriela König;Dr. Stefan Birkner;Jörg Bode,https://kleineanfragen.de/niedersachsen/17/8656-welche-bedeutung-hat-die-decatur-bruecke-in-der-gemeinde-seevetal,Welche Bedeutung hat die Decatur-Brücke in der Gemeinde Seevetal?,minor,2017-08-29T00:00:00Z,FDP,"Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr","Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr"
54004,Ernst-Ingolf Angermann;Gudrun Pieper;Rainer Fredermann;Otto Deppmeyer,Otto Deppmeyer;Ernst-Ingolf Angermann;Gudrun Pieper;Rainer Fredermann,https://kleineanfragen.de/niedersachsen/17/8655-abzug-der-briten-aus-niedersachsen-und-abbau-von-bundeswehrstandorten-wie-laeuft-die-konversion-der-standorte,Abzug der Briten aus Niedersachsen und Abbau von Bundeswehrstandorten - Wie läuft die Konversion der Standorte?,minor,2017-08-28T00:00:00Z,CDU,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
