,inquiring_people_corr,inquiring_people,html_url,title,interpellation_type,published_at,inquiring_parties,answering_ministries,answering_ministries_corr
16673,Dr. Simone Strohmayr,Dr. Simone Strohmayr,https://kleineanfragen.de/bayern/17/11481-allein-reisende-fluechtlingsfrauen,Allein reisende Flüchtlingsfrauen,written,2016-07-22T00:00:00Z,SPD,"Staatsministerium für Arbeit und Soziales, Familie und Integration","Staatsministerium für Arbeit und Soziales, Familie und Integration"
16674,Dr. Hans Jürgen Fahn,Dr. Hans Jürgen Fahn,https://kleineanfragen.de/bayern/17/11472-umgehungsstrasse-stadtprozelten,Umgehungsstraße Stadtprozelten,written,2016-07-22T00:00:00Z,Freie Wähler,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
16675,Dr. Hans Jürgen Fahn,Dr. Hans Jürgen Fahn,https://kleineanfragen.de/bayern/17/11459-modellflugplatz-in-krombach,Modellflugplatz in Krombach,written,2016-07-22T00:00:00Z,Freie Wähler,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
16676,Martina Fehlner;Stefan Schuster,Martina Fehlner;Stefan Schuster,https://kleineanfragen.de/bayern/17/11543-hauptamtliche-bei-der-freiwilligen-feuerwehr,Hauptamtliche bei der Freiwilligen Feuerwehr,written,2016-07-21T00:00:00Z,SPD,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
16677,Rosi Steinberger,Rosi Steinberger,https://kleineanfragen.de/bayern/17/11542-rueckstaende-von-glyphosat-in-grund-und-oberflaechengewaessern,Rückstände von Glyphosat in Grund- und Oberflächengewässern,written,2016-07-21T00:00:00Z,Bündnis 90/Die Grünen,Staatsministerium für Umwelt und Verbraucherschutz,Staatsministerium für Umwelt und Verbraucherschutz
16678,Ruth Müller,Ruth Müller,https://kleineanfragen.de/bayern/17/11541-niederbayern-frauen-in-minijobs,Niederbayern: Frauen in Minijobs,written,2016-07-21T00:00:00Z,SPD,"Staatsministerium für Arbeit und Soziales, Familie und Integration","Staatsministerium für Arbeit und Soziales, Familie und Integration"
16679,Florian von Brunn,Florian von Brunn,https://kleineanfragen.de/bayern/17/11538-verbraucherschutz-in-bayern-kontrolle-und-bekaempfung-von-zoonosen-und-multiresistenten-erregern-im-jahr-2015,Verbraucherschutz in Bayern: Kontrolle und Bekämpfung von Zoonosen und multiresistenten Erregern im Jahr 2015,written,2016-07-21T00:00:00Z,SPD,Staatsministerium für Umwelt und Verbraucherschutz,Staatsministerium für Umwelt und Verbraucherschutz
16680,Ludwig Hartmann,Ludwig Hartmann,https://kleineanfragen.de/bayern/17/11537-weitere-fragen-zur-vergabe-bayerischer-landesgartenschauen,Weitere Fragen zur Vergabe bayerischer Landesgartenschauen,written,2016-07-21T00:00:00Z,Bündnis 90/Die Grünen,Staatsministerium für Umwelt und Verbraucherschutz,Staatsministerium für Umwelt und Verbraucherschutz
16681,Ulrich Leiner,Ulrich Leiner,https://kleineanfragen.de/bayern/17/11536-geschaefte-der-kassenaerztlichen-vereinigung-bayerns,Geschäfte der Kassenärztlichen Vereinigung Bayerns,written,2016-07-21T00:00:00Z,Bündnis 90/Die Grünen,Staatsministerium für Gesundheit und Pflege,Staatsministerium für Gesundheit und Pflege
16682,Dr. Simone Strohmayr,Dr. Simone Strohmayr,https://kleineanfragen.de/bayern/17/11535-kindergartenunterbringung-von-asylbewerberkindern-und-fluechtlingskindern,Kindergartenunterbringung von Asylbewerberkindern und Flüchtlingskindern,written,2016-07-21T00:00:00Z,SPD,"Staatsministerium für Arbeit und Soziales, Familie und Integration","Staatsministerium für Arbeit und Soziales, Familie und Integration"
16683,Alexandra Hiersemann,Alexandra Hiersemann,https://kleineanfragen.de/bayern/17/11534-bundeserstattungen-bildungs-und-teilhabeleistungen-2015,Bundeserstattungen Bildungs- und Teilhabeleistungen 2015,written,2016-07-21T00:00:00Z,SPD,"Staatsministerium für Arbeit und Soziales, Familie und Integration","Staatsministerium für Arbeit und Soziales, Familie und Integration"
16684,Alexandra Hiersemann,Alexandra Hiersemann,https://kleineanfragen.de/bayern/17/11533-abzug-der-kommunikationspauschale-fuer-gefluechtete,Abzug der Kommunikationspauschale für Geflüchtete,written,2016-07-21T00:00:00Z,SPD,"Staatsministerium für Arbeit und Soziales, Familie und Integration","Staatsministerium für Arbeit und Soziales, Familie und Integration"
16685,Dr. Leopold Herz,Dr. Leopold Herz,https://kleineanfragen.de/bayern/17/11529-digitalisierung-breitband,Digitalisierung - Breitband,written,2016-07-21T00:00:00Z,Freie Wähler,"Staatsministerium der Finanzen, für Landesentwicklung und Heimat","Staatsministerium der Finanzen, für Landesentwicklung und Heimat"
16686,Georg Rosenthal,Georg Rosenthal,https://kleineanfragen.de/bayern/17/11528-nachfrage-zur-anfrage-it-zentrum-unterfranken,Nachfrage zur Anfrage IT-Zentrum Unterfranken,written,2016-07-21T00:00:00Z,SPD,"Staatsministerium der Finanzen, für Landesentwicklung und Heimat","Staatsministerium der Finanzen, für Landesentwicklung und Heimat"
16687,Dr. Leopold Herz,Dr. Leopold Herz,https://kleineanfragen.de/bayern/17/11527-aktuelle-situation-in-der-bodenseefischerei-und-oekologischer-zustand-des-bodensees,Aktuelle Situation in der Bodenseefischerei und ökologischer Zustand des Bodensees,written,2016-07-21T00:00:00Z,Freie Wähler,Staatsministerium für Umwelt und Verbraucherschutz,Staatsministerium für Umwelt und Verbraucherschutz
16688,Christine Kamm,Christine Kamm,https://kleineanfragen.de/bayern/17/11526-tierhaltung-und-tiertransporte-in-schwaben-ii,Tierhaltung und Tiertransporte in Schwaben II,written,2016-07-21T00:00:00Z,Bündnis 90/Die Grünen,Staatsministerium für Umwelt und Verbraucherschutz,Staatsministerium für Umwelt und Verbraucherschutz
16689,Ludwig Hartmann,Ludwig Hartmann,https://kleineanfragen.de/bayern/17/11525-vergabe-und-foerderpraxis-bei-bayerischen-landesgartenschauen,Vergabe- und Förderpraxis bei bayerischen Landesgartenschauen,written,2016-07-21T00:00:00Z,Bündnis 90/Die Grünen,Staatsministerium für Umwelt und Verbraucherschutz,Staatsministerium für Umwelt und Verbraucherschutz
16690,Rosi Steinberger,Rosi Steinberger,https://kleineanfragen.de/bayern/17/11524-rueckstaende-von-glyphosat-in-lebens-und-futtermitteln,Rückstände von Glyphosat in Lebens- und Futtermitteln,written,2016-07-21T00:00:00Z,Bündnis 90/Die Grünen,Staatsministerium für Umwelt und Verbraucherschutz,Staatsministerium für Umwelt und Verbraucherschutz
16691,Annette Karl,Annette Karl,https://kleineanfragen.de/bayern/17/11522-grenzwerte-pcb-ausduenstungen,Grenzwerte PCB-Ausdünstungen,written,2016-07-21T00:00:00Z,SPD,Staatsministerium für Gesundheit und Pflege,Staatsministerium für Gesundheit und Pflege
16692,Dr. Leopold Herz,Dr. Leopold Herz,https://kleineanfragen.de/bayern/17/11521-qualitaet-der-boeden-wird-immer-schlechter,Qualität der Böden wird immer schlechter,written,2016-07-21T00:00:00Z,Freie Wähler,Staatsministerium für Umwelt und Verbraucherschutz,Staatsministerium für Umwelt und Verbraucherschutz
16693,Jutta Widmann,Jutta Widmann,https://kleineanfragen.de/bayern/17/11520-job-center-leistungen-niederbayern,Job Center Leistungen Niederbayern,written,2016-07-21T00:00:00Z,Freie Wähler,"Staatsministerium für Arbeit und Soziales, Familie und Integration","Staatsministerium für Arbeit und Soziales, Familie und Integration"
16694,Dr. Hans Jürgen Fahn,Dr. Hans Jürgen Fahn,https://kleineanfragen.de/bayern/17/11518-schwimmbaeder-in-den-landkreisen-aschaffenburg-miltenberg-main-spessart-wuerzburg-schweinfurt-hassberge-kitzingen,"Schwimmbäder in den Landkreisen Aschaffenburg, Miltenberg, Main-Spessart, Würzburg, Schweinfurt, Haßberge, Kitzingen, Rhön-Grabfeld und Bad Kissingen, sowie den kreisfreien Städten Aschaffenburg, Würzburg und Schweinfurt.",written,2016-07-21T00:00:00Z,Freie Wähler,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
16695,Dr. Hans Jürgen Fahn,Dr. Hans Jürgen Fahn,https://kleineanfragen.de/bayern/17/11517-barrierefreier-ausbau-von-bahnhoefen,Barrierefreier Ausbau von Bahnhöfen,written,2016-07-21T00:00:00Z,Freie Wähler,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
16696,Inge Aures;Dr. Christoph Rabenstein;Klaus Adelt;Susann Biedefeld,Dr. Christoph Rabenstein;Susann Biedefeld;Inge Aures;Klaus Adelt,https://kleineanfragen.de/bayern/17/11516-sozialer-wohnungsbau-im-freistaat-bayern,Sozialer Wohnungsbau im Freistaat Bayern,written,2016-07-21T00:00:00Z,SPD,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
16697,Stefan Schuster,Stefan Schuster,https://kleineanfragen.de/bayern/17/11515-vollzug-des-beratungshilfegesetzes-in-bayern,Vollzug des Beratungshilfegesetzes in Bayern,written,2016-07-21T00:00:00Z,SPD,Staatsministerium der Justiz,Staatsministerium der Justiz
16698,Florian Ritter,Florian Ritter,https://kleineanfragen.de/bayern/17/11514-illegaler-waffenbesitz-in-bayern-vi,Illegaler Waffenbesitz in Bayern VI,written,2016-07-21T00:00:00Z,SPD,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
16699,Gabi Schmidt,Gabi Schmidt,https://kleineanfragen.de/bayern/17/11513-eu-foerdermittel-fuer-den-landkreis-neustadt-aisch-bad-windsheim,EU-Fördermittel für den Landkreis Neustadt/Aisch-Bad Windsheim,written,2016-07-21T00:00:00Z,Freie Wähler,"Staatsministerium für Wirtschaft und Medien, Energie und Technologie","Staatsministerium für Wirtschaft und Medien, Energie und Technologie"
16700,Gabi Schmidt,Gabi Schmidt,https://kleineanfragen.de/bayern/17/11512-eu-foerdermittel-fuer-die-stadt-nuernberg,EU-Fördermittel für die Stadt Nürnberg,written,2016-07-21T00:00:00Z,Freie Wähler,"Staatsministerium für Wirtschaft und Medien, Energie und Technologie","Staatsministerium für Wirtschaft und Medien, Energie und Technologie"
16701,Gabi Schmidt,Gabi Schmidt,https://kleineanfragen.de/bayern/17/11511-eu-foerdermittel-fuer-den-landkreis-erlangen-hoechstadt,EU-Fördermittel für den Landkreis Erlangen-Höchstadt,written,2016-07-21T00:00:00Z,Freie Wähler,"Staatsministerium für Wirtschaft und Medien, Energie und Technologie","Staatsministerium für Wirtschaft und Medien, Energie und Technologie"
16702,Gabi Schmidt,Gabi Schmidt,https://kleineanfragen.de/bayern/17/11510-eu-foerdermittel-fuer-den-landkreis-fuerth,EU-Fördermittel für den Landkreis Fürth,written,2016-07-21T00:00:00Z,Freie Wähler,"Staatsministerium für Wirtschaft und Medien, Energie und Technologie","Staatsministerium für Wirtschaft und Medien, Energie und Technologie"
16703,Gabi Schmidt,Gabi Schmidt,https://kleineanfragen.de/bayern/17/11509-eu-foerdermittel-fuer-die-stadt-fuerth,EU-Fördermittel für die Stadt Fürth,written,2016-07-21T00:00:00Z,Freie Wähler,"Staatsministerium für Wirtschaft und Medien, Energie und Technologie","Staatsministerium für Wirtschaft und Medien, Energie und Technologie"
16704,Isabell Zacharias,Isabell Zacharias,https://kleineanfragen.de/bayern/17/11508-studienerfolgschancen,Studienerfolgschancen,written,2016-07-21T00:00:00Z,SPD;SPD,"Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst","Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst"
16705,Florian Ritter,Florian Ritter,https://kleineanfragen.de/bayern/17/11799-krypto-trojaner-in-bayern,Krypto-Trojaner in Bayern,written,2016-07-19T00:00:00Z,SPD,"Staatsministerium der Finanzen, für Landesentwicklung und Heimat","Staatsministerium der Finanzen, für Landesentwicklung und Heimat"
16706,Martin Güll,Martin Güll,https://kleineanfragen.de/bayern/17/11598-unterrichtsausfall-an-bayerns-schulen,Unterrichtsausfall an Bayerns Schulen,written,2016-07-15T00:00:00Z,SPD,"Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst","Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst"
16707,Florian Streibl,Florian Streibl,https://kleineanfragen.de/bayern/17/11427-umwandlung-von-waldflaechen-in-landwirtschaftliche-acker-und-gruenlandflaechen,Umwandlung von Waldflächen in landwirtschaftliche Acker- und Grünlandflächen,written,2016-07-15T00:00:00Z,Freie Wähler,"Staatsministerium für Ernährung, Landwirtschaft und Forsten","Staatsministerium für Ernährung, Landwirtschaft und Forsten"
16708,Ruth Müller,Ruth Müller,https://kleineanfragen.de/bayern/17/11413-physiotherapieausbildung-in-bayern,Physiotherapieausbildung in Bayern,written,2016-07-15T00:00:00Z,SPD,"Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst","Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst"
16709,Johann Häusler,Johann Häusler,https://kleineanfragen.de/bayern/17/11350-lehrsituation-an-beruflichen-schulen,Lehrsituation an beruflichen Schulen,written,2016-07-15T00:00:00Z,Freie Wähler,"Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst","Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst"
16710,Kathrin Sonnenholzner,Kathrin Sonnenholzner,https://kleineanfragen.de/bayern/17/11345-stillverhalten-in-bayern,Stillverhalten in Bayern,written,2016-07-15T00:00:00Z,SPD,Staatsministerium für Gesundheit und Pflege,Staatsministerium für Gesundheit und Pflege
16711,Dr. Karl Vetter,Dr. Karl Vetter,https://kleineanfragen.de/bayern/17/11249-verbesserung-der-bahnverkehrlichen-anbindung-ostbayerns-durch-die-neufahrner-kurve,Verbesserung der bahnverkehrlichen Anbindung Ostbayerns durch die Neufahrner Kurve,written,2016-07-15T00:00:00Z,Freie Wähler,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
16712,Annette Karl,Annette Karl,https://kleineanfragen.de/bayern/17/11245-brueckensanierungen-an-bayerischen-staatsstrassen,Brückensanierungen an bayerischen Staatsstraßen,written,2016-07-15T00:00:00Z,SPD,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
16713,Inge Aures,Inge Aures,https://kleineanfragen.de/bayern/17/11242-bewirtschaftung-der-olympia-reitanlage-muenchen-riem,Bewirtschaftung der Olympia-Reitanlage München-Riem,written,2016-07-15T00:00:00Z,SPD,"Staatsministerium für Ernährung, Landwirtschaft und Forsten","Staatsministerium für Ernährung, Landwirtschaft und Forsten"
16714,Dr. Christian Magerl,Dr. Christian Magerl,https://kleineanfragen.de/bayern/17/11177-technosan-und-die-folgen,Technosan und die Folgen,written,2016-07-15T00:00:00Z,Bündnis 90/Die Grünen,Staatsministerium für Umwelt und Verbraucherschutz,Staatsministerium für Umwelt und Verbraucherschutz
16715,Stefan Schuster;Annette Karl,Annette Karl;Stefan Schuster,https://kleineanfragen.de/bayern/17/10976-oeffentlich-beschaeftigte-i-die-beschaeftigten-des-freistaats-in-den-sieben-bezirken-in-den-25-kreisfreien,"Öffentlich Beschäftigte I: Die Beschäftigten des Freistaats in den sieben Bezirken, in den 25 kreisfreien Städten und in den 71 Landkreisen in den Jahren 2000 bis 2016",written,2016-07-15T00:00:00Z,SPD,"Staatsministerium der Finanzen, für Landesentwicklung und Heimat","Staatsministerium der Finanzen, für Landesentwicklung und Heimat"
16716,Kathrin Sonnenholzner,Kathrin Sonnenholzner,https://kleineanfragen.de/bayern/17/11415-sponsorengelder-der-lebensmittelwirtschaft-fuer-bayerische-uniklinika,Sponsorengelder der Lebensmittelwirtschaft für bayerische Uniklinika,written,2016-07-11T00:00:00Z,SPD,"Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst","Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst"
16717,Ludwig Hartmann,Ludwig Hartmann,https://kleineanfragen.de/bayern/17/11357-gewerbeanteil-der-flaechennutzungsplaene-in-bayern,Gewerbeanteil der Flächennutzungspläne in Bayern,written,2016-07-11T00:00:00Z,Bündnis 90/Die Grünen,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
16718,Verena Osgyan,Verena Osgyan,https://kleineanfragen.de/bayern/17/11347-frauenanteil-am-personal-an-bayerischen-universitaetskliniken,Frauenanteil am Personal an bayerischen Universitätskliniken,written,2016-07-11T00:00:00Z,Bündnis 90/Die Grünen,"Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst","Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst"
16719,Dr. Hans Jürgen Fahn,Dr. Hans Jürgen Fahn,https://kleineanfragen.de/bayern/17/11346-vorschlaege-fuer-einen-klimaschutzplan,Vorschläge für einen Klimaschutzplan,written,2016-07-11T00:00:00Z,Freie Wähler,Staatsministerium für Umwelt und Verbraucherschutz,Staatsministerium für Umwelt und Verbraucherschutz
16720,Jürgen Mistol,Jürgen Mistol,https://kleineanfragen.de/bayern/17/11342-regierungskontakte-zwischen-dem-freistaat-bayern-und-der-tschechischen-republik-absichtserklaerungen-und,Regierungskontakte zwischen dem Freistaat Bayern und der Tschechischen Republik - Absichtserklärungen und Kooperationsvereinbarungen,written,2016-07-11T00:00:00Z,Bündnis 90/Die Grünen,Staatsministerium für Europaangelegenheiten und regionale Beziehungen in der Bayerischen Staatskanzlei,Staatsministerium für Europaangelegenheiten und regionale Beziehungen in der Bayerischen Staatskanzlei
16721,Ruth Müller,Ruth Müller,https://kleineanfragen.de/bayern/17/11341-hygienebeauftragter-arzt-aerztin-an-bayerischen-krankenhaeusern-aktueller-besetzungsstand-und-perspektive-im,"Hygienebeauftragter Arzt/Ärztin an bayerischen Krankenhäusern - aktueller Besetzungsstand und Perspektive im Hinblick auf den ""Antibiotikabeauftragten Arzt/Ärztin""",written,2016-07-11T00:00:00Z,SPD;SPD,Staatsministerium für Gesundheit und Pflege,Staatsministerium für Gesundheit und Pflege
16722,Georg Rosenthal,Georg Rosenthal,https://kleineanfragen.de/bayern/17/11335-ganztagsschulen-in-unterfranken,Ganztagsschulen in Unterfranken,written,2016-07-11T00:00:00Z,SPD,"Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst","Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst"
16723,Martin Stümpfig;Thomas Mütze,Martin Stümpfig;Thomas Mütze,https://kleineanfragen.de/bayern/17/11334-soziale-und-oekologische-kapitalanlage,Soziale und ökologische Kapitalanlage,written,2016-07-11T00:00:00Z,Bündnis 90/Die Grünen,"Staatsministerium der Finanzen, für Landesentwicklung und Heimat","Staatsministerium der Finanzen, für Landesentwicklung und Heimat"
16724,Nikolaus Kraus,Nikolaus Kraus,https://kleineanfragen.de/bayern/17/11333-situation-der-luchse-in-bayern,Situation der Luchse in Bayern,written,2016-07-11T00:00:00Z,Freie Wähler,Staatsministerium für Umwelt und Verbraucherschutz,Staatsministerium für Umwelt und Verbraucherschutz
16725,Florian Streibl,Florian Streibl,https://kleineanfragen.de/bayern/17/11262-umsetzung-der-energiewende-in-oberbayern,Umsetzung der Energiewende in Oberbayern,written,2016-07-11T00:00:00Z,Freie Wähler,"Staatsministerium für Wirtschaft und Medien, Energie und Technologie","Staatsministerium für Wirtschaft und Medien, Energie und Technologie"
16726,Ulrike Gote,Ulrike Gote,https://kleineanfragen.de/bayern/17/11261-boden-und-gewaesserverunreinigung-rossstadt-viereth-trunstadt,Boden- und Gewässerverunreinigung Roßstadt/ Viereth-Trunstadt,written,2016-07-11T00:00:00Z,Bündnis 90/Die Grünen,Staatsministerium für Umwelt und Verbraucherschutz,Staatsministerium für Umwelt und Verbraucherschutz
16727,Gabi Schmidt,Gabi Schmidt,https://kleineanfragen.de/bayern/17/11260-biberschaeden-entlang-uferstreifen,Biberschäden entlang Uferstreifen,written,2016-07-11T00:00:00Z,Freie Wähler,Staatsministerium für Umwelt und Verbraucherschutz,Staatsministerium für Umwelt und Verbraucherschutz
16728,Verena Osgyan,Verena Osgyan,https://kleineanfragen.de/bayern/17/11244-elitestudiengaenge-an-bayerischen-hochschulen,Elitestudiengänge an bayerischen Hochschulen,written,2016-07-08T00:00:00Z,Bündnis 90/Die Grünen,"Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst","Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst"
16729,Klaus Adelt,Klaus Adelt,https://kleineanfragen.de/bayern/17/10713-nahversorgung-in-bayern-stand-2015,Nahversorgung in Bayern - Stand 2015,written,2016-07-05T00:00:00Z,SPD,"Staatsministerium für Wirtschaft und Medien, Energie und Technologie","Staatsministerium für Wirtschaft und Medien, Energie und Technologie"
16730,Dr. Herbert Kränzlein,Dr. Herbert Kränzlein,https://kleineanfragen.de/bayern/17/11455-fehlberechnung-bei-arbeitszeitabhaengigen-bezuegen-von-justizvollzugsangestellten-in-bayern,Fehlberechnung bei arbeitszeitabhängigen Bezügen von Justizvollzugsangestellten in Bayern,written,2016-07-01T00:00:00Z,SPD,Staatsministerium der Justiz,Staatsministerium der Justiz
16731,Rosi Steinberger,Rosi Steinberger,https://kleineanfragen.de/bayern/17/11453-betaeubung-von-schweinen-vor-der-schlachtung,Betäubung von Schweinen vor der Schlachtung,written,2016-07-01T00:00:00Z,Bündnis 90/Die Grünen,Staatsministerium für Umwelt und Verbraucherschutz,Staatsministerium für Umwelt und Verbraucherschutz
16732,Dr. Leopold Herz,Dr. Leopold Herz,https://kleineanfragen.de/bayern/17/11447-finanz-und-heimatempfaenge,Finanz- und Heimatempfänge,written,2016-07-01T00:00:00Z,Freie Wähler,"Staatsministerium der Finanzen, für Landesentwicklung und Heimat","Staatsministerium der Finanzen, für Landesentwicklung und Heimat"
16733,Johanna Werner-Muggendorfer,Johanna Werner-Muggendorfer,https://kleineanfragen.de/bayern/17/11432-luftwaesche-bei-schweinemastbetrieben,Luftwäsche bei Schweinemastbetrieben,written,2016-07-01T00:00:00Z,SPD,Staatsministerium für Umwelt und Verbraucherschutz,Staatsministerium für Umwelt und Verbraucherschutz
16734,Klaus Adelt,Klaus Adelt,https://kleineanfragen.de/bayern/17/11420-elektronische-kassensysteme-fuer-kleinbetriebe-und-markthaendler,Elektronische Kassensysteme für Kleinbetriebe und Markthändler,written,2016-07-01T00:00:00Z,SPD,"Staatsministerium der Finanzen, für Landesentwicklung und Heimat","Staatsministerium der Finanzen, für Landesentwicklung und Heimat"
16735,Harry Scheuenstuhl,Harry Scheuenstuhl,https://kleineanfragen.de/bayern/17/11414-planungen-zu-hochschulstandort-aussenstelle-oder-forschungseinrichtung-im-landkreis-neustadt-a-d-aisch-bad,Planungen zu Hochschulstandort/Außenstelle oder Forschungseinrichtung im Landkreis Neustadt a.d.Aisch - Bad Windsheim,written,2016-07-01T00:00:00Z,SPD,"Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst","Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst"
16736,Reinhold Strobl,Reinhold Strobl,https://kleineanfragen.de/bayern/17/11363-radwege-in-der-bayerischen-fahrradkarte-bayernnetz-fuer-radler,Radwege in der Bayerischen Fahrradkarte „Bayernnetz für Radler“,written,2016-07-01T00:00:00Z,SPD,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
16737,Dr. Christian Magerl,Dr. Christian Magerl,https://kleineanfragen.de/bayern/17/11361-pwc-gutachten-zu-orh-bericht-flughafen-muenchen,PWC-Gutachten zu ORH-Bericht Flughafen München,written,2016-07-01T00:00:00Z,Bündnis 90/Die Grünen,"Staatsministerium der Finanzen, für Landesentwicklung und Heimat","Staatsministerium der Finanzen, für Landesentwicklung und Heimat"
16738,Günther Knoblauch,Günther Knoblauch,https://kleineanfragen.de/bayern/17/11360-schwimmbaeder-in-den-landkreisen-altoetting-muehldorf-a-inn-und-traunstein,"Schwimmbäder in den Landkreisen Altötting, Mühldorf a. Inn und Traunstein",written,2016-07-01T00:00:00Z,SPD,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
16739,Klaus Adelt,Klaus Adelt,https://kleineanfragen.de/bayern/17/11359-ueberpruefung-von-ausgleichsmassnahmen,Überprüfung von Ausgleichsmaßnahmen,written,2016-07-01T00:00:00Z,SPD,Staatsministerium für Umwelt und Verbraucherschutz,Staatsministerium für Umwelt und Verbraucherschutz
16740,Georg Rosenthal,Georg Rosenthal,https://kleineanfragen.de/bayern/17/11358-evaluation-hochschul-clouds,Evaluation Hochschul-Clouds,written,2016-07-01T00:00:00Z,SPD,"Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst","Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst"
16741,Ludwig Hartmann,Ludwig Hartmann,https://kleineanfragen.de/bayern/17/11356-bebauungsplaene-mit-gewerbeanteilen-in-bayern,Bebauungspläne mit Gewerbeanteilen in Bayern,written,2016-07-01T00:00:00Z,Bündnis 90/Die Grünen,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
16742,Gisela Sengl,Gisela Sengl,https://kleineanfragen.de/bayern/17/11353-weidehaltung-in-bayern-i-und-ii,Weidehaltung in Bayern I und II,written,2016-07-01T00:00:00Z,Bündnis 90/Die Grünen,"Staatsministerium für Ernährung, Landwirtschaft und Forsten","Staatsministerium für Ernährung, Landwirtschaft und Forsten"
16743,Gabi Schmidt,Gabi Schmidt,https://kleineanfragen.de/bayern/17/11352-silberreiher-in-bayern,Silberreiher in Bayern,written,2016-07-01T00:00:00Z,Freie Wähler,Staatsministerium für Umwelt und Verbraucherschutz,Staatsministerium für Umwelt und Verbraucherschutz
16744,Dr. Hans Jürgen Fahn,Dr. Hans Jürgen Fahn,https://kleineanfragen.de/bayern/17/11343-entwicklung-der-bestaende-besonders-geschuetzter-vogelarten-in-unterfranken,Entwicklung der Bestände besonders geschützter Vogelarten in Unterfranken,written,2016-07-01T00:00:00Z,Freie Wähler,Staatsministerium für Umwelt und Verbraucherschutz,Staatsministerium für Umwelt und Verbraucherschutz
16745,Georg Rosenthal,Georg Rosenthal,https://kleineanfragen.de/bayern/17/11250-forstschaeden-im-spessart,Forstschäden im Spessart,written,2016-07-01T00:00:00Z,SPD;SPD,"Staatsministerium für Ernährung, Landwirtschaft und Forsten","Staatsministerium für Ernährung, Landwirtschaft und Forsten"
16746,Ulrike Gote,Ulrike Gote,https://kleineanfragen.de/bayern/17/11928-b-85-teilstueck-bayreuth-autobahn-a-70,B 85 - Teilstück Bayreuth - Autobahn A 70,written,2016-06-30T00:00:00Z,Bündnis 90/Die Grünen,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
16747,Kathrin Sonnenholzner,Kathrin Sonnenholzner,https://kleineanfragen.de/bayern/17/10484-ambulantisierung-vollstationaerer-pflegeeinrichtungen,Ambulantisierung vollstationärer Pflegeeinrichtungen,written,2016-06-29T00:00:00Z,SPD,Staatsministerium für Gesundheit und Pflege,Staatsministerium für Gesundheit und Pflege
16748,Margit Wild,Margit Wild,https://kleineanfragen.de/bayern/17/10269-stellen-fuer-das-projekt-papierlose-sachbearbeitung-psb-am-landesamt-fuer-finanzen-in-regensburg,"Stellen für das Projekt ""Papierlose Sachbearbeitung (PSB)"" am Landesamt für Finanzen in Regensburg",written,2016-06-27T00:00:00Z,SPD,"Staatsministerium der Finanzen, für Landesentwicklung und Heimat","Staatsministerium der Finanzen, für Landesentwicklung und Heimat"
