,html_url,legislative_term,reference,title,interpellation_type,published_at,body,inquiring_parties_wikidata,inquiring_people_wikidata,answering_ministries_wikidata
95112,https://kleineanfragen.de/sachsen-anhalt/7/2735-ergebnisse-der-tierschutzkontrollen-in-2017-fuer-magdeburg,7,2735,Ergebnisse der Tierschutzkontrollen in 2017 für Magdeburg,minor,2018-04-16,Sachsen-Anhalt,AfD,Willi Mittelstädt,"Ministerium für Umwelt, Landwirtschaft und Energie"
95113,https://kleineanfragen.de/sachsen-anhalt/7/2734-ergebnisse-der-tierschutzkontrollen-im-landkreis-boerde-in-2017,7,2734,Ergebnisse der Tierschutzkontrollen im Landkreis Börde in 2017,minor,2018-04-16,Sachsen-Anhalt,AfD,Willi Mittelstädt,"Ministerium für Umwelt, Landwirtschaft und Energie"
95114,https://kleineanfragen.de/sachsen-anhalt/7/2733-aenderung-der-organisationserlasse-fuer-die-allgemeinbildenden-schulen-zum-schuljahr-2018-2019,7,2733,Änderung der Organisationserlasse für die allgemeinbildenden Schulen zum Schuljahr 2018/2019,minor,2018-04-16,Sachsen-Anhalt,Die Linke,Thomas Lippmann,Ministerium für Bildung
95115,https://kleineanfragen.de/sachsen-anhalt/7/2732-neuausschreibung-von-schulleiterstellen-bei-steigenden-schuelerzahlen,7,2732,Neuausschreibung von Schulleiterstellen bei steigenden Schülerzahlen,minor,2018-04-16,Sachsen-Anhalt,Die Linke,Thomas Lippmann,Ministerium für Bildung
95116,https://kleineanfragen.de/sachsen-anhalt/7/2731-einfuehrung-eines-bundesweiten-kita-qualitaetsgesetzes-i,7,2731,Einführung eines bundesweiten Kita-Qualitätsgesetzes I,minor,2018-04-16,Sachsen-Anhalt,AfD,Lydia Funke,"Ministerium für Arbeit, Soziales und Integration"
95117,https://kleineanfragen.de/sachsen-anhalt/7/2730-auftraege-des-landes-sachsen-anhalt-an-das-isw-institut-fuer-strukturpolitik-und-wirtschaftsfoerderung,7,2730,"Aufträge des Landes Sachsen-Anhalt an- das isw Institut für Strukturpolitik und Wirtschaftsförderung gemeinnützigeGesellschaft mbH (isw-Institut),- die isw Gesellschaft für wissenschaftliche Beratung und DienstleistungmbH (isw-GmbH) und- die Michael Kronacher Kommunikation.",minor,2018-04-16,Sachsen-Anhalt,AfD,Matthias Büttner,Ministerium der Finanzen
95118,https://kleineanfragen.de/sachsen-anhalt/7/2729-abrechnung-der-entgelte-fuer-ein-studium-von-auslaendischen-studierenden-an-den-hochschulen-in-sachsen-anhalt,7,2729,Abrechnung der Entgelte für ein Studium von ausländischen Studierenden an den Hochschulen in Sachsen-Anhalt,minor,2018-04-16,Sachsen-Anhalt,Die Grünen,Olaf Meister,"Ministerium für Wirtschaft, Wissenschaft und Digitalisierung"
95119,https://kleineanfragen.de/sachsen-anhalt/7/2728-inanspruchnahme-von-einsatzkraeften-der-freiwilligen-feuerwehren-zur-absicherung-des-rettungsdienstes-ii,7,2728,Inanspruchnahme von Einsatzkräften der Freiwilligen Feuerwehren zur Absicherung des Rettungsdienstes (II),minor,2018-04-16,Sachsen-Anhalt,SPD,Rüdiger Erben,Ministerium für Inneres und Sport
95120,https://kleineanfragen.de/sachsen-anhalt/7/2727-einfuehrung-eines-bundesweiten-kita-qualitaetsgesetzes-ii,7,2727,Einführung eines bundesweiten Kita-Qualitätsgesetzes II,minor,2018-04-16,Sachsen-Anhalt,AfD,Lydia Funke,"Ministerium für Arbeit, Soziales und Integration"
95121,https://kleineanfragen.de/sachsen-anhalt/7/2724-managementmassnahmen-zum-artenschutz-im-windpark-zerbst,7,2724,Managementmaßnahmen zum Artenschutz im Windpark Zerbst,minor,2018-04-13,Sachsen-Anhalt,AfD,Daniel Roi,"Ministerium für Umwelt, Landwirtschaft und Energie"
95122,https://kleineanfragen.de/sachsen-anhalt/7/2723-managementmassnahmen-zum-artenschutz-im-windpark-zerbst-ost,7,2723,Managementmaßnahmen zum Artenschutz im Windpark Zerbst-Ost,minor,2018-04-13,Sachsen-Anhalt,AfD,Daniel Roi,"Ministerium für Umwelt, Landwirtschaft und Energie"
95123,https://kleineanfragen.de/sachsen-anhalt/7/2722-managementmassnahmen-zum-artenschutz-im-windpark-weissandt-goelzau,7,2722,Managementmaßnahmen zum Artenschutz im Windpark Weißandt-Gölzau,minor,2018-04-13,Sachsen-Anhalt,AfD,Daniel Roi,"Ministerium für Umwelt, Landwirtschaft und Energie"
95124,https://kleineanfragen.de/sachsen-anhalt/7/2721-managementmassnahmen-zum-artenschutz-im-windpark-trebbichau-wieskau,7,2721,Managementmaßnahmen zum Artenschutz im Windpark Trebbichau-Wieskau,minor,2018-04-13,Sachsen-Anhalt,AfD,Daniel Roi,"Ministerium für Umwelt, Landwirtschaft und Energie"
95125,https://kleineanfragen.de/sachsen-anhalt/7/2720-vogelschlag-an-windkraftanlagen,7,2720,Vogelschlag an Windkraftanlagen,minor,2018-04-13,Sachsen-Anhalt,AfD,Lydia Funke,"Ministerium für Umwelt, Landwirtschaft und Energie"
95126,https://kleineanfragen.de/sachsen-anhalt/7/2716-aerztinnen-und-aerzte-in-sachsen-anhalt,7,2716,Ärztinnen und Ärzte in Sachsen-Anhalt,minor,2018-04-12,Sachsen-Anhalt,Die Grünen,Cornelia Lüddemann,"Ministerium für Arbeit, Soziales und Integration"
95127,https://kleineanfragen.de/sachsen-anhalt/7/2715-ergebnisse-der-tierschutzkontrollen-im-jerichower-land-in-2017,7,2715,Ergebnisse der Tierschutzkontrollen im Jerichower Land in 2017,minor,2018-04-12,Sachsen-Anhalt,AfD,Willi Mittelstädt,"Ministerium für Umwelt, Landwirtschaft und Energie"
95128,https://kleineanfragen.de/sachsen-anhalt/7/2708-dokumentations-und-verwaltungspflichten-schulischer-lehrkraefte-in-sachsen-anhalt,7,2708,Dokumentations- und Verwaltungspflichten schulischer Lehrkräfte in Sachsen-Anhalt,minor,2018-04-11,Sachsen-Anhalt,AfD,Hans-Thomas Tillschneider,Ministerium für Bildung
95129,https://kleineanfragen.de/sachsen-anhalt/7/2707-faelle-von-skabies-kraetze-an-schulen-und-kindertageseinrichtungen-in-sachsen-anhalt,7,2707,Fälle von Skabies (Krätze) an Schulen und Kindertageseinrichtungen in Sachsen-Anhalt,minor,2018-04-11,Sachsen-Anhalt,AfD,Hans-Thomas Tillschneider,"Ministerium für Arbeit, Soziales und Integration"
