,html_url,legislative_term,reference,title,interpellation_type,published_at,inquiring_parties_wikidata,inquiring_people_wikidata,answering_ministries_wikidata
3662,https://kleineanfragen.de/berlin/18/17759-grundstueck-der-kronenberg-gewobag-grundstuecksentwicklungsgesellschaft-mbh-in-der-saentisstrasse,18,17759,Grundstück der Kronenberg/Gewobag Grundstücksentwicklungsgesellschaft mbH in der Säntisstraße,written,2019-02-18,CDU,Florian Graf,Senatsverwaltung für Stadtentwicklung und Wohnen
3663,https://kleineanfragen.de/berlin/18/17751-aufwand-bei-grossverfahren,18,17751,Aufwand bei Großverfahren,written,2019-02-18,FDP,Marcel Luthe,Senatsverwaltung für Justiz und Verbraucherschutz
3664,https://kleineanfragen.de/berlin/18/17750-quereinsteiger-als-klassenlehrer,18,17750,Quereinsteiger als Klassenlehrer,written,2019-02-18,FDP,Paul Fresdorf,"Senatsverwaltung für Bildung, Jugend und Familie"
3665,https://kleineanfragen.de/berlin/18/17748-gescheitertes-vorkaufsrecht-in-der-waldstrasse-37,18,17748,Gescheitertes Vorkaufsrecht in der Waldstraße 37?,written,2019-02-18,Die Grünen,Marc Urbatsch,Senatsverwaltung für Stadtentwicklung und Wohnen
3666,https://kleineanfragen.de/berlin/18/17746-ist-die-schulbauoffensive-so-klimafreundlich-wie-berlins-schueler-innen,18,17746,Ist die Schulbauoffensive so klimafreundlich wie Berlins Schüler*innen?,written,2019-02-18,Die Grünen,Georg Kössler,"Senatsverwaltung für Bildung, Jugend und Familie"
3667,https://kleineanfragen.de/berlin/18/17735-entwicklung-der-prozesskostenhilfe-ausgaben-fuer-pflichtverteidiger-im-land-berlin-und-umsetzung-der-eu-richtlinie,18,17735,"Entwicklung der Prozesskostenhilfe, Ausgaben für Pflichtverteidiger im Land Berlin und Umsetzung der EU-Richtlinie 2016/1919/EU",written,2019-02-18,Die Linke,Sebastian Schlüsselburg,Senatsverwaltung für Justiz und Verbraucherschutz
3668,https://kleineanfragen.de/berlin/18/17733-mit-ueberwachungskameras-gegen-soziale-probleme-drogenhandel-und-drogenkonsum-am-s-bahnhof-neukoelln,18,17733,"Mit Überwachungskameras gegen soziale Probleme, Drogenhandel und Drogenkonsum am S-Bahnhof Neukölln?",written,2019-02-18,Die Linke,Niklas Schrader,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz"
3669,https://kleineanfragen.de/berlin/18/17721-gesundheitsbelastungen-auf-schiessstaenden-iii-hier-untersuchung-von-lungenfunktion-und-spurenelementen-bei-viel,18,17721,"Gesundheitsbelastungen auf Schießständen (III): hier: Untersuchung von Lungenfunktion und Spurenelementen bei viel, wenig und nicht schmauchexponierten Dienstkräften der Berliner Polizei im Zusammenhang mit dem Schießtraining - DKRS00012521",written,2019-02-18,FDP,Marcel Luthe,Senatsverwaltung für Inneres und Sport
3670,https://kleineanfragen.de/berlin/18/17814-waffenbesitz-bei-reichsbuerger-innen-und-selbstverwalter-innen,18,17814,Waffenbesitz bei Reichsbürger*innen und Selbstverwalter*innen,written,2019-02-17,Die Grünen,June Tomiak,Senatsverwaltung für Inneres und Sport
3671,https://kleineanfragen.de/berlin/18/17763-strassenverkehrsunfaelle-in-marzahn-hellersdorf-ii,18,17763,Straßenverkehrsunfälle in Marzahn-Hellersdorf (II),written,2019-02-17,Die Linke,Kristian Ronneburg,Senatsverwaltung für Inneres und Sport
