,inquiring_people_corr,inquiring_people,html_url,title,interpellation_type,published_at,inquiring_parties,answering_ministries,answering_ministries_corr
2345,Christine Buchholz;Jan van Aken;Wolfgang Gehrcke,Wolfgang Gehrcke;Christine Buchholz;Jan van Aken,https://kleineanfragen.de/bundestag/18/5627-beschaffungsentscheidungen-zu-handfeuerwaffen-der-bundeswehr,Beschaffungsentscheidungen zu Handfeuerwaffen der Bundeswehr,minor,2015-07-23T00:00:00Z,Die Linke,Bundesministerium der Verteidigung,Bundesministerium der Verteidigung
2346,Tom Koenigs;Agnieszka Brugger;Omid Nouripour,Agnieszka Brugger;Omid Nouripour;Tom Koenigs,https://kleineanfragen.de/bundestag/18/5626-zehn-jahre-schutzverantwortung-anspruch-und-wirklichkeit-der-umsetzung-des-konzepts-durch-deutschland,Zehn Jahre Schutzverantwortung - Anspruch und Wirklichkeit der Umsetzung des Konzepts durch Deutschland,minor,2015-07-22T00:00:00Z,Bündnis 90/Die Grünen,Auswärtiges Amt,Auswärtiges Amt
2347,Luise Amtsberg;Volker Beck;Brigitte Pothmer,Luise Amtsberg;Volker Beck;Brigitte Pothmer,https://kleineanfragen.de/bundestag/18/5625-bilanz-des-fachkraefteportals-der-bundesregierung-make-it-in-germany,"Bilanz des Fachkräfteportals der Bundesregierung ""Make it in Germany""",minor,2015-07-22T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie
2348,Inge Höger;Christine Buchholz;Wolfgang Gehrcke,Christine Buchholz;Wolfgang Gehrcke;Inge Höger,https://kleineanfragen.de/bundestag/18/5624-deutschlands-beitrag-zur-internationalen-humanitaeren-minenraeumung,Deutschlands Beitrag zur internationalen humanitären Minenräumung,minor,2015-07-22T00:00:00Z,Die Linke,Auswärtiges Amt,Auswärtiges Amt
2349,Markus Kurth;Kerstin Andreae;Dr. Gerhard Schick,Kerstin Andreae;Markus Kurth;Dr. Gerhard Schick,https://kleineanfragen.de/bundestag/18/5623-herausforderungen-des-aktuellen-niedrigzinsumfelds-fuer-die-betriebliche-altersversorgung-und-aufsichtstaetigkeit,Herausforderungen des aktuellen Niedrigzinsumfelds für die betriebliche Altersversorgung und Aufsichtstätigkeit der Bundesanstalt für Finanzdienstleistungsaufsicht,minor,2015-07-22T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium der Finanzen,Bundesministerium der Finanzen
2350,Jan van Aken;Martina Renner;Wolfgang Gehrcke,Jan van Aken;Wolfgang Gehrcke;Martina Renner,https://kleineanfragen.de/bundestag/18/5622-taetigkeit-us-amerikanischer-privatunternehmen-im-bundesgebiet-im-auftrag-der-in-deutschland-stationierten-us,Tätigkeit US-amerikanischer Privatunternehmen im Bundesgebiet im Auftrag der in Deutschland stationierten US-amerikanischen Streitkräfte und Nachrichtendienste,minor,2015-07-22T00:00:00Z,Die Linke,Auswärtiges Amt,Auswärtiges Amt
2351,Annalena Baerbock;Oliver Krischer;Jürgen Trittin,Oliver Krischer;Jürgen Trittin;Annalena Baerbock,https://kleineanfragen.de/bundestag/18/5621-energieaussen-und-klimapolitik-in-folge-der-g7-beschluesse-von-elmau,Energieaußen- und Klimapolitik in Folge der G7-Beschlüsse von Elmau,minor,2015-07-22T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie
2352,Kordula Schulz-Asche;Maria Klein-Schmeink;Katharina Dröge,Kordula Schulz-Asche;Katharina Dröge;Maria Klein-Schmeink,https://kleineanfragen.de/bundestag/18/5620-moegliche-auswirkungen-der-freihandelsabkommen-ceta-und-ttip-mit-kanada-und-den-usa-auf-das-gesundheitswesen-in,Mögliche Auswirkungen der Freihandelsabkommen CETA und TTIP mit Kanada und den USA auf das Gesundheitswesen in Deutschland,minor,2015-07-22T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie
2353,Christine Buchholz;Jan van Aken;Wolfgang Gehrcke,Christine Buchholz;Jan van Aken;Wolfgang Gehrcke,https://kleineanfragen.de/bundestag/18/5613-perspektiven-humanitaerer-minenraeumung-im-gazastreifen,Perspektiven humanitärer Minenräumung im Gazastreifen,minor,2015-07-21T00:00:00Z,Die Linke,Auswärtiges Amt,Auswärtiges Amt
2354,Markus Kurth;Kordula Schulz-Asche;Corinna Rüffer,Markus Kurth;Kordula Schulz-Asche;Corinna Rüffer,https://kleineanfragen.de/bundestag/18/5612-nachhaltige-foerderung-des-politischen-und-buergerschaftlichen-engagements-von-menschen-mit-behinderungen,Nachhaltige Förderung des politischen und bürgerschaftlichen Engagements von Menschen mit Behinderungen,minor,2015-07-21T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales
2355,Birgit Menz;Caren Lay;Dr. Kirsten Tackmann,Caren Lay;Birgit Menz;Dr. Kirsten Tackmann,https://kleineanfragen.de/bundestag/18/5611-nationaler-bewertungsrahmen-tierhaltungsverfahren,Nationaler Bewertungsrahmen Tierhaltungsverfahren,minor,2015-07-21T00:00:00Z,Die Linke,Bundesministerium für Ernährung und Landwirtschaft,Bundesministerium für Ernährung und Landwirtschaft
2356,Katja Dörner;Dr. Franziska Brantner;Ulle Schauws,Dr. Franziska Brantner;Katja Dörner;Ulle Schauws,https://kleineanfragen.de/bundestag/18/5609-vom-bundesministerium-fuer-familie-senioren-frauen-und-jugend-in-auftrag-gegebene-studien-und-forschungsvorhaben,"Vom Bundesministerium für Familie, Senioren, Frauen und Jugend in Auftrag gegebene Studien und Forschungsvorhaben",minor,2015-07-21T00:00:00Z,Bündnis 90/Die Grünen,"Bundesministerium für Familie, Senioren, Frauen und Jugend","Bundesministerium für Familie, Senioren, Frauen und Jugend"
2357,Jutta Krellmann;Nicole Gohlke;Klaus Ernst,Nicole Gohlke;Klaus Ernst;Jutta Krellmann,https://kleineanfragen.de/bundestag/18/5608-einstieg-in-den-arbeitsmarkt-fuer-junge-beschaeftigte,Einstieg in den Arbeitsmarkt für junge Beschäftigte,minor,2015-07-21T00:00:00Z,Die Linke,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales
2358,Christian Kühn;Annalena Baerbock;Markus Tressel,Annalena Baerbock;Christian Kühn;Markus Tressel,https://kleineanfragen.de/bundestag/18/5607-regionalentwicklung-schrumpfender-laendlicher-raeume,Regionalentwicklung schrumpfender ländlicher Räume,minor,2015-07-21T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Ernährung und Landwirtschaft,Bundesministerium für Ernährung und Landwirtschaft
2359,Luise Amtsberg;Anja Hajduk;Volker Beck,Anja Hajduk;Luise Amtsberg;Volker Beck,https://kleineanfragen.de/bundestag/18/5606-zehn-jahre-integrationskurse-in-deutschland,Zehn Jahre Integrationskurse in Deutschland,minor,2015-07-21T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium des Innern,Bundesministerium des Innern
2360,Kerstin Andreae;Britta Haßelmann;Dr. Thomas Gambke,Britta Haßelmann;Kerstin Andreae;Dr. Thomas Gambke,https://kleineanfragen.de/bundestag/18/5603-moegliche-rechtsunsicherheit-bei-der-umsatzsteuerschuldnerschaft-fuer-bauleistungen,Mögliche Rechtsunsicherheit bei der Umsatzsteuerschuldnerschaft für Bauleistungen,minor,2015-07-20T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium der Finanzen,Bundesministerium der Finanzen
2361,Sevim Dağdelen;Annette Groth;Wolfgang Gehrcke,Annette Groth;Wolfgang Gehrcke;Sevim Dağdelen,https://kleineanfragen.de/bundestag/18/5602-zur-aktuellen-lage-in-der-ehemaligen-jugoslawischen-republik-mazedonien,Zur aktuellen Lage in der ehemaligen jugoslawischen Republik Mazedonien,minor,2015-07-20T00:00:00Z,Die Linke,Auswärtiges Amt,Auswärtiges Amt
2362,Christine Buchholz;Andrej Hunko;Wolfgang Gehrcke,Christine Buchholz;Wolfgang Gehrcke;Andrej Hunko,https://kleineanfragen.de/bundestag/18/5600-initiativen-der-europaeischen-union-in-nordafrikanischen-laendern-hinsichtlich-sogenannter-auslaendischer-kaempfer,Initiativen der Europäischen Union in nordafrikanischen Ländern hinsichtlich sogenannter ausländischer Kämpfer,minor,2015-07-17T00:00:00Z,Die Linke,Bundesministerium des Innern,Bundesministerium des Innern
2363,Andrej Hunko;Annette Groth;Wolfgang Gehrcke,Annette Groth;Wolfgang Gehrcke;Andrej Hunko,https://kleineanfragen.de/bundestag/18/5599-halbjaehrliches-informelles-treffen-europaeischer-innenminister-und-us-behoerden,Halbjährliches informelles Treffen europäischer Innenminister und US-Behörden,minor,2015-07-17T00:00:00Z,Die Linke,Bundesministerium des Innern,Bundesministerium des Innern
2364,Christine Buchholz;Jan van Aken;Andrej Hunko,Christine Buchholz;Jan van Aken;Andrej Hunko,https://kleineanfragen.de/bundestag/18/5574-entscheidung-zu-typ-und-bewaffnung-von-kampfdrohnen-noch-im-jahr-2015,Entscheidung zu Typ und Bewaffnung von Kampfdrohnen noch im Jahr 2015,minor,2015-07-16T00:00:00Z,Die Linke,Bundesministerium der Verteidigung,Bundesministerium der Verteidigung
2365,Matthias Gastel;Stephan Kühn;Dr. Valerie Wilms,Stephan Kühn;Matthias Gastel;Dr. Valerie Wilms,https://kleineanfragen.de/bundestag/18/5573-havarie-des-frachters-purple-beach-in-der-deutschen-nordsee,Havarie des Frachters Purple Beach in der deutschen Nordsee,minor,2015-07-16T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Verkehr und digitale Infrastruktur,Bundesministerium für Verkehr und digitale Infrastruktur
2366,Jan Korte;Ulla Jelpke;Herbert Behrens,Jan Korte;Herbert Behrens;Ulla Jelpke,https://kleineanfragen.de/bundestag/18/5572-seenotrettung-auf-dem-mittelmeer-und-deutsche-rettungskapazitaeten,Seenotrettung auf dem Mittelmeer und deutsche Rettungskapazitäten,minor,2015-07-16T00:00:00Z,Die Linke,Bundesministerium des Innern,Bundesministerium des Innern
2367,Sabine Leidig;Herbert Behrens;Caren Lay,Herbert Behrens;Caren Lay;Sabine Leidig,https://kleineanfragen.de/bundestag/18/5571-verkehrs-und-baupolitik-der-bundesregierung-und-beziehungen-zu-verschiedenen-interessengruppen,Verkehrs- und Baupolitik der Bundesregierung und Beziehungen zu verschiedenen Interessengruppen,minor,2015-07-16T00:00:00Z,Die Linke,Bundesministerium für Verkehr und digitale Infrastruktur,Bundesministerium für Verkehr und digitale Infrastruktur
2368,Sevim Dağdelen;Dr. Sahra Wagenknecht;Wolfgang Gehrcke,Dr. Sahra Wagenknecht;Wolfgang Gehrcke;Sevim Dağdelen,https://kleineanfragen.de/bundestag/18/5570-zypern-in-der-krise-eine-bilanz,Zypern in der Krise - Eine Bilanz,minor,2015-07-16T00:00:00Z,Die Linke,Bundesministerium der Finanzen,Bundesministerium der Finanzen
2369,Beate Walter-Rosenheimer;Luise Amtsberg;Dr. Franziska Brantner,Dr. Franziska Brantner;Beate Walter-Rosenheimer;Luise Amtsberg,https://kleineanfragen.de/bundestag/18/5564-situation-unbegleiteter-minderjaehriger-fluechtlinge-in-deutschland,Situation unbegleiteter minderjähriger Flüchtlinge in Deutschland,major,2015-07-15T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium des Innern,Bundesministerium des Innern
2370,Sabine Leidig;Herbert Behrens;Caren Lay,Herbert Behrens;Caren Lay;Sabine Leidig,https://kleineanfragen.de/bundestag/18/5562-aufklaerung-von-wegrollvorgaengen-bei-der-bahn-aufgrund-der-gleisneigung-in-bahnhoefen,Aufklärung von Wegrollvorgängen bei der Bahn aufgrund der Gleisneigung in Bahnhöfen,minor,2015-07-15T00:00:00Z,Die Linke,Bundesministerium für Verkehr und digitale Infrastruktur,Bundesministerium für Verkehr und digitale Infrastruktur
2371,Matthias Gastel;Stephan Kühn;Oliver Krischer,Oliver Krischer;Matthias Gastel;Stephan Kühn,https://kleineanfragen.de/bundestag/18/5561-angemessenheit-des-bussgeldkatalogs,Angemessenheit des Bußgeldkatalogs,minor,2015-07-15T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Verkehr und digitale Infrastruktur,Bundesministerium für Verkehr und digitale Infrastruktur
2372,Klaus Ernst;Richard Pitterle;Susanna Karawanskij,Susanna Karawanskij;Klaus Ernst;Richard Pitterle,https://kleineanfragen.de/bundestag/18/5560-rueckzahlung-von-unternehmenssteuern-fuer-die-veranlagungszeitraeume-der-jahre-2001-und-2002,Rückzahlung von Unternehmenssteuern für die Veranlagungszeiträume der Jahre 2001 und 2002,minor,2015-07-15T00:00:00Z,Die Linke,Bundesministerium der Finanzen,Bundesministerium der Finanzen
2373,Matthias Gastel;Stephan Kühn;Dr. Valerie Wilms,Stephan Kühn;Matthias Gastel;Dr. Valerie Wilms,https://kleineanfragen.de/bundestag/18/5559-umsetzung-der-reform-der-wasserstrassen-und-schifffahrtsverwaltung-des-bundes,Umsetzung der Reform der Wasserstraßen- und Schifffahrtsverwaltung des Bundes,minor,2015-07-15T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Verkehr und digitale Infrastruktur,Bundesministerium für Verkehr und digitale Infrastruktur
2374,Dr. Franziska Brantner;Doris Wagner;Katja Dörner,Katja Dörner;Dr. Franziska Brantner;Doris Wagner,https://kleineanfragen.de/bundestag/18/5558-verstetigung-der-mehrgenerationenhaeuser,Verstetigung der Mehrgenerationenhäuser,minor,2015-07-14T00:00:00Z,Bündnis 90/Die Grünen,"Bundesministerium für Familie, Senioren, Frauen und Jugend","Bundesministerium für Familie, Senioren, Frauen und Jugend"
2375,Jutta Krellmann;Dr. Rosemarie Hein;Klaus Ernst,Dr. Rosemarie Hein;Jutta Krellmann;Klaus Ernst,https://kleineanfragen.de/bundestag/18/5557-arbeitslosigkeit-von-lehrkraeften,Arbeitslosigkeit von Lehrkräften,minor,2015-07-14T00:00:00Z,Die Linke,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales
2376,Eva Bulling-Schröter;Herbert Behrens;Caren Lay,Herbert Behrens;Caren Lay;Eva Bulling-Schröter,https://kleineanfragen.de/bundestag/18/5556-erfahrungen-mit-ausschreibungen-bei-photovoltaik-freiflaechenanlagen,Erfahrungen mit Ausschreibungen bei Photovoltaik-Freiflächenanlagen,minor,2015-07-14T00:00:00Z,Die Linke,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie
2377,Christine Buchholz;Jan van Aken;Wolfgang Gehrcke,Wolfgang Gehrcke;Christine Buchholz;Jan van Aken,https://kleineanfragen.de/bundestag/18/5555-ruestungsexporte-nach-saudi-arabien,Rüstungsexporte nach Saudi-Arabien,minor,2015-07-14T00:00:00Z,Die Linke,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie
2378,Dr. André Hahn;Ulla Jelpke;Susanna Karawanskij,Susanna Karawanskij;Dr. André Hahn;Ulla Jelpke,https://kleineanfragen.de/bundestag/18/5554-sorbenfeindliche-vorfaelle,Sorbenfeindliche Vorfälle,minor,2015-07-14T00:00:00Z,Die Linke,Bundesministerium des Innern,Bundesministerium des Innern
2379,Bärbel Höhn;Annalena Baerbock;Oliver Krischer,Bärbel Höhn;Oliver Krischer;Annalena Baerbock,https://kleineanfragen.de/bundestag/18/5553-zum-aktuellen-stand-der-internationalen-kohlefinanzierung,Zum aktuellen Stand der internationalen Kohlefinanzierung,minor,2015-07-14T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie
2380,Kathrin Vogler;Jan van Aken;Wolfgang Gehrcke,Wolfgang Gehrcke;Jan van Aken;Kathrin Vogler,https://kleineanfragen.de/bundestag/18/5552-zivile-krisenpraevention-und-konfliktbearbeitung-in-kenia,Zivile Krisenprävention und Konfliktbearbeitung in Kenia,minor,2015-07-14T00:00:00Z,Die Linke,Auswärtiges Amt,Auswärtiges Amt
2381,Bärbel Höhn;Sven-Christian Kindler;Annalena Baerbock,Sven-Christian Kindler;Bärbel Höhn;Annalena Baerbock,https://kleineanfragen.de/bundestag/18/5551-subventionen-fuer-die-industrie-durch-die-strompreiskompensation,Subventionen für die Industrie durch die Strompreiskompensation,minor,2015-07-14T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie
2382,Niema Movassat;Jan van Aken;Wolfgang Gehrcke,Jan van Aken;Wolfgang Gehrcke;Niema Movassat,https://kleineanfragen.de/bundestag/18/5549-aktionsplan-buendnis-fuer-nachhaltige-textilien-und-nationaler-aktionsplan-fuer-wirtschaft-und-menschenrechte,Aktionsplan Bündnis für nachhaltige Textilien und Nationaler Aktionsplan für Wirtschaft und Menschenrechte -  Aktivitäten der Bundesregierung zum Thema Unternehmensverantwortung,minor,2015-07-13T00:00:00Z,Die Linke,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
2383,Heidrun Bluhm;Eva Bulling-Schröter;Caren Lay,Caren Lay;Heidrun Bluhm;Eva Bulling-Schröter,https://kleineanfragen.de/bundestag/18/5548-stand-des-energetischen-sanierungsfahrplans-und-sanierungsquote-bei-bundesliegenschaften,Stand des energetischen Sanierungsfahrplans und Sanierungsquote bei Bundesliegenschaften,minor,2015-07-13T00:00:00Z,Die Linke,"Bundesministerium für Umwelt, Naturschutz, Bau und Reaktorsicherheit","Bundesministerium für Umwelt, Naturschutz, Bau und Reaktorsicherheit"
2384,Friedrich Ostendorff;Nicole Maisch;Harald Ebner,Nicole Maisch;Harald Ebner;Friedrich Ostendorff,https://kleineanfragen.de/bundestag/18/5547-stand-der-liquidation-von-absatzfonds-der-centrale-marketingorganisation-der-deutschen-landwirtschaft-und-der,"Stand der Liquidation von Absatzfonds, der Centrale Marketingorganisation der deutschen Landwirtschaft und der Zentralen Markt- und Preisberichterstattung",minor,2015-07-13T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Ernährung und Landwirtschaft,Bundesministerium für Ernährung und Landwirtschaft
2385,Renate Künast;Luise Amtsberg;Nicole Maisch,Luise Amtsberg;Renate Künast;Nicole Maisch,https://kleineanfragen.de/bundestag/18/5546-kollektiver-verbraucherschutz-als-neues-aufsichtsziel-der-bundesanstalt-fuer-finanzdienstleistungen,Kollektiver Verbraucherschutz als neues Aufsichtsziel der Bundesanstalt für Finanzdienstleistungen,minor,2015-07-13T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium der Finanzen,Bundesministerium der Finanzen
2386,Omid Nouripour;Annalena Baerbock;Claudia Roth,Annalena Baerbock;Omid Nouripour;Claudia Roth,https://kleineanfragen.de/bundestag/18/5540-bericht-ueber-die-veruntreuung-von-mitteln-an-der-deutschen-schule-in-istanbul,Bericht über die Veruntreuung von Mitteln an der Deutschen Schule in Istanbul,minor,2015-07-10T00:00:00Z,Bündnis 90/Die Grünen,Auswärtiges Amt,Auswärtiges Amt
2387,Dr. André Hahn;Ulla Jelpke;Martina Renner,Ulla Jelpke;Dr. André Hahn;Martina Renner,https://kleineanfragen.de/bundestag/18/5539-aktuelle-neonazistische-straftaten-mit-bezugnahme-auf-aktionsformen-der-kameradschafts-und-anti-antifa-bewegung-der,Aktuelle neonazistische Straftaten mit Bezugnahme auf Aktionsformen der Kameradschafts- und Anti-Antifa-Bewegung der 1990er Jahre,minor,2015-07-10T00:00:00Z,Die Linke,Bundesministerium des Innern,Bundesministerium des Innern
2388,Christine Buchholz;Jan van Aken;Andrej Hunko,Christine Buchholz;Jan van Aken;Andrej Hunko,https://kleineanfragen.de/bundestag/18/5538-nato-drohnen-im-programm-alliance-ground-surveillance,NATO-Drohnen im Programm Alliance Ground Surveillance,minor,2015-07-10T00:00:00Z,Die Linke,Bundesministerium der Verteidigung,Bundesministerium der Verteidigung
2389,Dr. Tobias Lindner;Agnieszka Brugger;Markus Tressel,Agnieszka Brugger;Dr. Tobias Lindner;Markus Tressel,https://kleineanfragen.de/bundestag/18/5521-laermbelastungen-durch-den-militaerischen-flugbetrieb,Lärmbelastungen durch den militärischen Flugbetrieb,minor,2015-07-09T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium der Verteidigung,Bundesministerium der Verteidigung
2390,Christine Buchholz;Jan van Aken;Wolfgang Gehrcke,Christine Buchholz;Wolfgang Gehrcke;Jan van Aken,https://kleineanfragen.de/bundestag/18/5519-militaerattachedienst-an-den-deutschen-botschaften,Militärattachédienst an den deutschen Botschaften,minor,2015-07-09T00:00:00Z,Die Linke,Bundesministerium der Verteidigung,Bundesministerium der Verteidigung
2391,Andrej Hunko;Ulla Jelpke;Katrin Kunert,Katrin Kunert;Andrej Hunko;Ulla Jelpke,https://kleineanfragen.de/bundestag/18/5518-projekt-zu-strategien-der-sogenannten-gewaltbereiten-linken-szene-im-gemeinsamen-extremismus-und,Projekt zu Strategien der sogenannten gewaltbereiten linken Szene im Gemeinsamen Extremismus- und Terrorismusabwehrzentrum,minor,2015-07-09T00:00:00Z,Die Linke,Bundesministerium des Innern,Bundesministerium des Innern
2392,Jutta Krellmann;Sabine Zimmermann;Klaus Ernst,Klaus Ernst;Jutta Krellmann;Sabine Zimmermann,https://kleineanfragen.de/bundestag/18/5517-rolle-der-staatlichen-arbeitsvermittlung-im-aktuellen-poststreik,Rolle der staatlichen Arbeitsvermittlung im aktuellen Poststreik,minor,2015-07-09T00:00:00Z,Die Linke,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales
2393,Jutta Krellmann;Sabine Zimmermann;Matthias W. Birkwald,Matthias W. Birkwald;Jutta Krellmann;Sabine Zimmermann,https://kleineanfragen.de/bundestag/18/5537-stellenwert-der-beruflichen-weiterbildung-in-der-arbeitsfoerderung,Stellenwert der beruflichen Weiterbildung in der Arbeitsförderung,minor,2015-07-08T00:00:00Z,Die Linke,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales
2394,Ulla Jelpke;Martina Renner;Katrin Kunert,Katrin Kunert;Ulla Jelpke;Martina Renner,https://kleineanfragen.de/bundestag/18/5516-aktueller-stand-der-vom-generalbundesanwalt-und-dem-bundeskriminalamt-gefuehrten-ermittlungsverfahren-im,Aktueller Stand der vom Generalbundesanwalt und dem Bundeskriminalamt geführten Ermittlungsverfahren im Zusammenhang mit dem sogenannten Nationalsozialistischen Untergrund,minor,2015-07-08T00:00:00Z,Die Linke,Bundesministerium der Justiz und für Verbraucherschutz,Bundesministerium der Justiz und für Verbraucherschutz
2395,Ulla Jelpke;Jan van Aken;Wolfgang Gehrcke,Jan van Aken;Wolfgang Gehrcke;Ulla Jelpke,https://kleineanfragen.de/bundestag/18/5495-umsetzung-des-betaetigungsverbots-der-organisation-islamischer-staat,Umsetzung des Betätigungsverbots der Organisation Islamischer Staat,minor,2015-07-08T00:00:00Z,Die Linke,Bundesministerium des Innern,Bundesministerium des Innern
2396,Corinna Rüffer;Maria Klein-Schmeink;Elisabeth Scharfenberg,Corinna Rüffer;Elisabeth Scharfenberg;Maria Klein-Schmeink,https://kleineanfragen.de/bundestag/18/5494-auswirkungen-der-hilfsmittelausschreibung-durch-die-krankenkassen-nach-127-des-fuenften-buches-sozialgesetzbuch,Auswirkungen der Hilfsmittelausschreibung durch die Krankenkassen nach § 127 des Fünften Buches Sozialgesetzbuch,minor,2015-07-08T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit
2397,Sven-Christian Kindler;Peter Meiwald;Dr. Valerie Wilms,Peter Meiwald;Sven-Christian Kindler;Dr. Valerie Wilms,https://kleineanfragen.de/bundestag/18/5493-vorzeitiger-grunderwerb-fuer-den-bau-von-autobahngrossprojekten-in-niedersachsen,Vorzeitiger Grunderwerb für den Bau von Autobahngroßprojekten in Niedersachsen,minor,2015-07-08T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Verkehr und digitale Infrastruktur,Bundesministerium für Verkehr und digitale Infrastruktur
2398,Luise Amtsberg;Irene Mihalic;Volker Beck,Volker Beck;Luise Amtsberg;Irene Mihalic,https://kleineanfragen.de/bundestag/18/5492-informationen-der-bundesregierung-ueber-moegliches-disziplinar-und-strafrechtlich-relevantes-verhalten-von-beamten,"Informationen der Bundesregierung über mögliches disziplinar- und strafrechtlich relevantes Verhalten von Beamten der Bundespolizei, des Bundeskriminalamtes und des Zollkriminalamtes bzw. der Zollfahndungsämter",minor,2015-07-08T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie
2399,Heidrun Bluhm;Karin Binder;Caren Lay,Heidrun Bluhm;Caren Lay;Karin Binder,https://kleineanfragen.de/bundestag/18/5491-salmonellenausbruch-bei-einem-bayerischen-eierproduzenten,Salmonellenausbruch bei einem bayerischen Eierproduzenten,minor,2015-07-08T00:00:00Z,Die Linke,Bundesministerium für Ernährung und Landwirtschaft,Bundesministerium für Ernährung und Landwirtschaft
2400,Tabea Rößner;Özcan Mutlu;Dr. Konstantin von Notz,Özcan Mutlu;Tabea Rößner;Dr. Konstantin von Notz,https://kleineanfragen.de/bundestag/18/5515-weiteres-vorgehen-der-bundesregierung-nach-vorlage-des-berichts-der-bund-laender-arbeitsgruppe-zu-open-educational,Weiteres Vorgehen der Bundesregierung nach Vorlage des Berichts der Bund - Länder - Arbeitsgruppe zu Open Educational Resources im Januar 2015,minor,2015-07-07T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Bildung und Forschung,Bundesministerium für Bildung und Forschung
2401,Matthias Gastel;Dr. Valerie Wilms;Harald Ebner,Dr. Valerie Wilms;Matthias Gastel;Harald Ebner,https://kleineanfragen.de/bundestag/18/5484-finanzierung-des-ausbaus-der-bundesautobahn-6-vom-autobahnkreuz-weinsberg-bis-zum-autobahnkreuz-feuchtwangen,Finanzierung des Ausbaus der Bundesautobahn 6 vom Autobahnkreuz Weinsberg bis zum Autobahnkreuz Feuchtwangen/Crailsheim,minor,2015-07-07T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Verkehr und digitale Infrastruktur,Bundesministerium für Verkehr und digitale Infrastruktur
2402,Annalena Baerbock;Harald Ebner;Sylvia Kotting-Uhl,Harald Ebner;Annalena Baerbock;Sylvia Kotting-Uhl,https://kleineanfragen.de/bundestag/18/5483-fragen-zur-blocktrennung-bei-den-atomkraftwerken-gundremmingen-b-und-c-nachfrage-zur-antwort-der-bundesregierung,Fragen zur Blocktrennung bei den Atomkraftwerken Gundremmingen B und C (Nachfrage zur Antwort der Bundesregierung auf die Kleine Anfrage auf Bundestagsdrucksache 18/4888),minor,2015-07-07T00:00:00Z,Bündnis 90/Die Grünen,"Bundesministerium für Umwelt, Naturschutz, Bau und Reaktorsicherheit","Bundesministerium für Umwelt, Naturschutz, Bau und Reaktorsicherheit"
2403,Dr. Anton Hofreiter;Matthias Gastel;Dr. Valerie Wilms,Dr. Anton Hofreiter;Matthias Gastel;Dr. Valerie Wilms,https://kleineanfragen.de/bundestag/18/5482-eisenbahnstrecke-nuernberg-prag-im-rahmen-der-transeuropaeischen-netze,Eisenbahnstrecke Nürnberg-Prag im Rahmen der Transeuropäischen Netze,minor,2015-07-07T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Verkehr und digitale Infrastruktur,Bundesministerium für Verkehr und digitale Infrastruktur
