,inquiring_people_corr,inquiring_people,html_url,title,interpellation_type,published_at,inquiring_parties,answering_ministries,answering_ministries_corr
21023,Karin Halsch,Karin Halsch,https://kleineanfragen.de/berlin/17/17784-bebauungsplan-11-103-falkenhoehe-1932,Bebauungsplan 11-103 Falkenhöhe 1932,written,2016-02-05T00:00:00Z,SPD,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
21024,Christopher Lauer,Christopher Lauer,https://kleineanfragen.de/berlin/17/17783-polizeieinsaetze-seit-dem-13-januar-2016-im-friedrichshainer-nordkiez-politisch-motivierte-machtdemonstration-oder,Polizeieinsätze seit dem 13. Januar 2016 im Friedrichshainer Nordkiez - Politisch motivierte Machtdemonstration oder verhältnismäßige Einsätze?,written,2016-02-05T00:00:00Z,Piraten,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21025,Andreas Baum,Andreas Baum,https://kleineanfragen.de/berlin/17/17774-erfolgsgeschichte-semesterticket-weiterschreiben-solidarticket-modell-ausweiten,Erfolgsgeschichte Semesterticket weiterschreiben - Solidarticket-Modell ausweiten?,written,2016-02-05T00:00:00Z,Piraten,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
21026,Canan Bayram,Canan Bayram,https://kleineanfragen.de/berlin/17/17768-unterbringung-gefluechteter-2016,Unterbringung Geflüchteter 2016,written,2016-02-05T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Gesundheit und Soziales,Senatsverwaltung für Gesundheit und Soziales
21027,Alexander Spies;Fabio Reinhardt,Alexander Spies;Fabio Reinhardt,https://kleineanfragen.de/berlin/17/17767-gefluechtete-am-berliner-arbeitsmarkt-ii,Geflüchtete am Berliner Arbeitsmarkt (II),written,2016-02-05T00:00:00Z,Piraten,"Senatsverwaltung für Arbeit, Integration und Frauen","Senatsverwaltung für Arbeit, Integration und Frauen"
21028,Wolfram Prieß,Wolfram Prieß,https://kleineanfragen.de/berlin/17/17756-staatsopernskandal-lxii-nachfragen-zur-untertitelungsanlage,Staatsopernskandal (LXII) - Nachfragen zur Untertitelungsanlage,written,2016-02-05T00:00:00Z,Piraten,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
21029,Heiko Herberg,Heiko Herberg,https://kleineanfragen.de/berlin/17/17775-auftraege-des-landes-berlin-und-beteiligungen-der-berliner-senator-innen-an-cts-eventim-oder-tochtergesellschaften,Aufträge des Landes Berlin und Beteiligungen der Berliner Senator/-innen an CTS Eventim oder Tochtergesellschaften,written,2016-02-04T00:00:00Z,Piraten,Senatskanzlei;Regierender Bürgermeister,Regierender Bürgermeister;Senatskanzlei
21030,Stefan Gelbhaar,Stefan Gelbhaar,https://kleineanfragen.de/berlin/17/17755-wie-steht-es-um-die-evaluation-der-freienvertretung-im-rbb,Wie steht es um die Evaluation der Freienvertretung im rbb?,written,2016-02-04T00:00:00Z,Bündnis 90/Die Grünen,Regierender Bürgermeister,Regierender Bürgermeister
21031,Canan Bayram,Canan Bayram,https://kleineanfragen.de/berlin/17/17927-noch-mehr-offene-fragen-zum-mord-an-burak-b-ermittlungen-im-zusammenhang-mit-rolf-z-dem-mutmasslichen-moerder-von,"Noch mehr offene Fragen zum Mord an Burak B.: Ermittlungen im Zusammenhang mit Rolf Z., dem mutmaßlichen Mörder von Luke H.",written,2016-02-03T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21032,Benedikt Lux,Benedikt Lux,https://kleineanfragen.de/berlin/17/17832-berlin-gegenwaffen-ix-kontrolle-von-privatem-waffenbesitz-2016,Berlin gegenWaffen (IX) - Kontrolle von privatem Waffenbesitz 2016,written,2016-02-03T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21033,Ellen Haußdörfer,Ellen Haußdörfer,https://kleineanfragen.de/berlin/17/17828-braende-in-berlin-rauchmelder-als-lebensretter,Brände in Berlin - Rauchmelder als Lebensretter?,written,2016-02-03T00:00:00Z,SPD,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21034,Tom Schreiber,Tom Schreiber,https://kleineanfragen.de/berlin/17/17819-organisierte-kriminalitaet-in-berlin-autovermietungen-und-diebstahl-von-hochwertigen-fahrzeugen,Organisierte Kriminalität in Berlin - Autovermietungen und Diebstahl von hochwertigen Fahrzeugen,written,2016-02-03T00:00:00Z,SPD,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21035,Dr. Klaus Lederer;Evrim Sommer,Dr. Klaus Lederer;Evrim Sommer,https://kleineanfragen.de/berlin/17/17803-ressortuebergreifende-massnahmen-gegen-sexuelle-gewalt-nachfrage-zu-drs-17-16078,Ressortübergreifende Maßnahmen gegen sexuelle Gewalt - Nachfrage zu Drs. 17/16078,written,2016-02-03T00:00:00Z,Die Linke,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21036,Joschka Langenbrinck,Joschka Langenbrinck,https://kleineanfragen.de/berlin/17/17790-kita-erzieherinnen-und-erzieher-fachkraeftemangel-und-brennpunktzulage,Kita-Erzieherinnen und -Erzieher: Fachkräftemangel und Brennpunktzulage,written,2016-02-03T00:00:00Z,SPD,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","Senatsverwaltung für Bildung, Jugend und Wissenschaft"
21037,Karin Halsch,Karin Halsch,https://kleineanfragen.de/berlin/17/17785-sportanlagen-in-berlin,Sportanlagen in Berlin,written,2016-02-02T00:00:00Z,SPD,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21038,Christopher Lauer,Christopher Lauer,https://kleineanfragen.de/berlin/17/17782-polizeieinsatz-in-der-rigaer-strasse-am-13-januar-2016-politisch-motivierte-machtdemonstration-oder,Polizeieinsatz in der Rigaer Straße am 13. Januar 2016 - Politisch motivierte Machtdemonstration oder verhältnismäßiger Einsatz? (III),written,2016-02-02T00:00:00Z,Piraten,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21039,Tom Schreiber,Tom Schreiber,https://kleineanfragen.de/berlin/17/17770-organisierte-kriminalitaet-in-berlin-netzwerke-in-der-fluechtlingsunterbringung,Organisierte Kriminalität in Berlin - Netzwerke in der Flüchtlingsunterbringung?,written,2016-02-02T00:00:00Z,SPD,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21040,Tom Schreiber,Tom Schreiber,https://kleineanfragen.de/berlin/17/17769-kampf-gegen-die-rockerkriminalitaet-entwicklung-des-wettbueromordprozesses,"Kampf gegen die Rockerkriminalität - Entwicklung des ""Wettbüromordprozesses""",written,2016-02-02T00:00:00Z,SPD,Senatsverwaltung für Justiz und Verbraucherschutz,Senatsverwaltung für Justiz und Verbraucherschutz
21041,Christopher Lauer,Christopher Lauer,https://kleineanfragen.de/berlin/17/17766-polizeieinsatz-in-der-rigaer-strasse-am-13-januar-2016-politisch-motivierte-machtdemonstration-oder,Polizeieinsatz in der Rigaer Straße am 13. Januar 2016 - Politisch motivierte Machtdemonstration oder verhältnismäßiger Einsatz? (II),written,2016-02-02T00:00:00Z,Piraten,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21042,Benedikt Lux,Benedikt Lux,https://kleineanfragen.de/berlin/17/17761-kobbs-wo-gibt-es-sie-und-wenn-ja-wie-viele,"KOBBs - wo gibt es sie und wenn ja, wie viele?",written,2016-02-02T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21043,Susanne Graf;Fabio Reinhardt,Susanne Graf;Fabio Reinhardt,https://kleineanfragen.de/berlin/17/17714-situation-unbegleiteter-minderjaehriger-fluechtlinge-in-berlin-vii-methoden-zur-altersfeststellung,Situation unbegleiteter minderjähriger Flüchtlinge in Berlin (VII) - Methoden zur Altersfeststellung,written,2016-02-02T00:00:00Z,Piraten,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","Senatsverwaltung für Bildung, Jugend und Wissenschaft"
21044,Carsten Schatz,Carsten Schatz,https://kleineanfragen.de/berlin/17/17788-terminchaos-bei-buergeraemtern-wer-kommt-fuer-mehrkosten-der-berliner-innen-auf,Terminchaos bei Bürgerämtern - Wer kommt für Mehrkosten der Berliner/-innen auf?,written,2016-02-01T00:00:00Z,Die Linke,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21045,Stefanie Remlinger,Stefanie Remlinger,https://kleineanfragen.de/berlin/17/17779-warum-keine-eigene-lehrerentgeltordnung-fuer-berlin-weitere-fragen,Warum keine eigene Lehrerentgeltordnung für Berlin? Weitere Fragen!,written,2016-02-01T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Finanzen,Senatsverwaltung für Finanzen
21046,Katrin Schmidberger,Katrin Schmidberger,https://kleineanfragen.de/berlin/17/17778-siwa-programmteil-experimenteller-preiswerter-wohnungsneubau,"SIWA-Programmteil ""Experimenteller preiswerter Wohnungsneubau""",written,2016-02-01T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
21047,Christopher Lauer,Christopher Lauer,https://kleineanfragen.de/berlin/17/17765-polizeieinsatz-in-der-rigaer-strasse-am-13-januar-2016-politisch-motivierte-machtdemonstration-oder,Polizeieinsatz in der Rigaer Straße am 13. Januar 2016 - Politisch motivierte Machtdemonstration oder verhältnismäßiger Einsatz?,written,2016-02-01T00:00:00Z,Piraten,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21048,Canan Bayram,Canan Bayram,https://kleineanfragen.de/berlin/17/17762-neues-amt-alte-probleme,Neues Amt - alte Probleme?,written,2016-02-01T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Gesundheit und Soziales,Senatsverwaltung für Gesundheit und Soziales
21049,Thomas Birk,Thomas Birk,https://kleineanfragen.de/berlin/17/17758-buergeraemter-konkret-iii-ausbildung-und-fortbildung-fuer-angehende-buergeramtsmitarbeiter-innen,Bürgerämter konkret (III): Ausbildung und Fortbildung für angehende Bürgeramtsmitarbeiter/-innen,written,2016-02-01T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21050,Gerwald Claus-Brunner,Gerwald Claus-Brunner,https://kleineanfragen.de/berlin/17/17753-sanierungsfall-u-bahnhof-ullsteinstrasse,Sanierungsfall U-Bahnhof Ullsteinstraße,written,2016-02-01T00:00:00Z,Piraten,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
21051,Elke Breitenbach,Elke Breitenbach,https://kleineanfragen.de/berlin/17/17751-arbeit-fuer-gefluechtete-arbeitsgelegenheiten-fuer-asylsuchende-und-geduldete,Arbeit für Geflüchtete: Arbeitsgelegenheiten für Asylsuchende und Geduldete,written,2016-02-01T00:00:00Z,Die Linke,Senatsverwaltung für Gesundheit und Soziales,Senatsverwaltung für Gesundheit und Soziales
21052,Elke Breitenbach;Hakan Taş,Hakan Taş;Elke Breitenbach,https://kleineanfragen.de/berlin/17/17749-missstaende-in-notunterkuenften-fuer-gefluechtete-koepenicker-allee,Missstände in Notunterkünften für Geflüchtete: Köpenicker Allee,written,2016-02-01T00:00:00Z,Die Linke,Senatsverwaltung für Gesundheit und Soziales,Senatsverwaltung für Gesundheit und Soziales
21053,Alexander J. Herrmann,Alexander J. Herrmann,https://kleineanfragen.de/berlin/17/17747-unfaelle-im-strassenverkehr-und-dabei-verunglueckte-im-bezirk-marzahn-hellersdorf,Unfälle im Straßenverkehr und dabei Verunglückte im Bezirk Marzahn-Hellersdorf,written,2016-02-01T00:00:00Z,CDU,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21054,Elke Breitenbach,Elke Breitenbach,https://kleineanfragen.de/berlin/17/17746-urteile-des-bundessozialgerichts-zum-anspruch-auf-sozialhilfe-fuer-eu-unionsbuerger-innen,Urteile des Bundessozialgerichts zum Anspruch auf Sozialhilfe für EU-Unionsbürger/-innen,written,2016-02-01T00:00:00Z,Die Linke,Senatsverwaltung für Gesundheit und Soziales,Senatsverwaltung für Gesundheit und Soziales
21055,Katrin Lompscher,Katrin Lompscher,https://kleineanfragen.de/berlin/17/17745-weiterbau-der-a-100-17-bauabschnitt-abriss-von-gebaeuden-absehbar,"Weiterbau der A 100, 17. Bauabschnitt: Abriss von Gebäuden absehbar?",written,2016-02-01T00:00:00Z,Die Linke,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
21056,Dr. Turgut Altuğ,Dr. Turgut Altuğ,https://kleineanfragen.de/berlin/17/17718-was-essen-die-berliner-innen,Was essen die Berliner/-innen?,written,2016-02-01T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Justiz und Verbraucherschutz,Senatsverwaltung für Justiz und Verbraucherschutz
21057,Regina Kittler;Hakan Taş,Hakan Taş;Regina Kittler,https://kleineanfragen.de/berlin/17/17699-brand-im-berlinhostel-in-der-allee-der-kosmonauten-in-marzahn-am-27-12-2015,Brand im BerlinHostel in der Allee der Kosmonauten in Marzahn am 27.12.2015,written,2016-02-01T00:00:00Z,Die Linke,Senatsverwaltung für Gesundheit und Soziales,Senatsverwaltung für Gesundheit und Soziales
21058,Joschka Langenbrinck,Joschka Langenbrinck,https://kleineanfragen.de/berlin/17/17825-menschenverachtende-hass-predigten-in-der-neukoellner-al-nur-moschee-iii,Menschenverachtende Hass-Predigten in der Neuköllner Al-Nur-Moschee (III),written,2016-01-29T00:00:00Z,SPD,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21059,Joschka Langenbrinck,Joschka Langenbrinck,https://kleineanfragen.de/berlin/17/17789-entwicklung-der-schulabschluesse-in-den-bezirken-im-schuljahr-2014-2015,Entwicklung der Schulabschlüsse in den Bezirken im Schuljahr 2014/2015,written,2016-01-29T00:00:00Z,SPD,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","Senatsverwaltung für Bildung, Jugend und Wissenschaft"
21060,Tom Schreiber,Tom Schreiber,https://kleineanfragen.de/berlin/17/17771-radikale-moscheen-und-hassprediger-in-berlin-pruefung-des-vereinsverbots-der-al-nur-moschee-nur-heisse-luft,"Radikale Moscheen und Hassprediger in Berlin - Prüfung des Vereinsverbots der ""Al-Nur-Moschee"" nur heiße Luft?",written,2016-01-29T00:00:00Z,SPD,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21061,Elke Breitenbach;Hakan Taş,Hakan Taş;Elke Breitenbach,https://kleineanfragen.de/berlin/17/17750-umgang-mit-erhoehten-befoerderungsentgelten-von-asylsuchenden-durch-bvg-und-s-bahn-berlin,Umgang mit erhöhten Beförderungsentgelten von Asylsuchenden durch BVG und S-Bahn Berlin,written,2016-01-29T00:00:00Z,Die Linke,"Senatsverwaltung für Wirtschaft, Technolgie und Forschung","Senatsverwaltung für Wirtschaft, Technolgie und Forschung"
21062,Ülker Radziwill,Ülker Radziwill,https://kleineanfragen.de/berlin/17/17731-weibliche-genitalverstuemmelung-in-berlin,Weibliche Genitalverstümmelung in Berlin,written,2016-01-29T00:00:00Z,SPD,Senatsverwaltung für Gesundheit und Soziales,Senatsverwaltung für Gesundheit und Soziales
21063,Dr. Robbin Juhnke,Dr. Robbin Juhnke,https://kleineanfragen.de/berlin/17/17726-taser-ein-neues-einsatzmittel-fuer-die-polizei,Taser - ein neues Einsatzmittel für die Polizei?,written,2016-01-29T00:00:00Z,CDU,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21064,Andreas Baum;Christopher Lauer,Andreas Baum;Christopher Lauer,https://kleineanfragen.de/berlin/17/17724-verstoss-gegen-datenschutz-bei-der-elektronischen-fahrkarte-vbb-fahrcard,Verstoß gegen Datenschutz bei der elektronischen Fahrkarte VBB-fahrCard?,written,2016-01-29T00:00:00Z,Piraten,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
21065,Antje Kapek,Antje Kapek,https://kleineanfragen.de/berlin/17/17711-folgen-der-nutzung-des-flughafengebaeudes-tempelhof-als-fluechtlingsunterkunft,Folgen der Nutzung des Flughafengebäudes Tempelhof als Flüchtlingsunterkunft,written,2016-01-29T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
21066,Peter Trapp,Peter Trapp,https://kleineanfragen.de/berlin/17/17847-auch-2015-in-der-kralle-des-fiskus,Auch 2015 in der Kralle des Fiskus?,written,2016-01-28T00:00:00Z,CDU,Senatsverwaltung für Finanzen,Senatsverwaltung für Finanzen
21067,Tom Schreiber,Tom Schreiber,https://kleineanfragen.de/berlin/17/17772-probleme-um-gewerbe-in-der-puderstrasse-8-ii,Probleme um Gewerbe in der Puderstraße 8 (II),written,2016-01-28T00:00:00Z,SPD,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21068,Wolfram Prieß,Wolfram Prieß,https://kleineanfragen.de/berlin/17/17757-staatsopernskandal-lxiii-wieder-600-000-euro-weniger-was-passiert-mit-der-grosszuegigen-spende-der-freunde-der,"Staatsopernskandal (LXIII) - Wieder 600.000 Euro weniger? Was passiert mit der großzügigen Spende der Freunde der Staatsoper, wenn die Untertitelungsanlage nicht umgesetzt wird?",written,2016-01-28T00:00:00Z,Piraten,Senatskanzlei – Kulturelle Angelegenheiten,Senatskanzlei – Kulturelle Angelegenheiten
21069,Gerwald Claus-Brunner,Gerwald Claus-Brunner,https://kleineanfragen.de/berlin/17/17754-personalisierung-der-berliner-jobcenter,Personalisierung der Berliner Jobcenter,written,2016-01-28T00:00:00Z,Piraten,"Senatsverwaltung für Arbeit, Integration und Frauen","Senatsverwaltung für Arbeit, Integration und Frauen"
21070,Elke Breitenbach,Elke Breitenbach,https://kleineanfragen.de/berlin/17/17752-arbeit-fuer-gefluechtete-willkommen-in-arbeit-bueros,"Arbeit für Geflüchtete: ""Willkommen-in-Arbeit-Büros""",written,2016-01-28T00:00:00Z,Die Linke,"Senatsverwaltung für Arbeit, Integration und Frauen","Senatsverwaltung für Arbeit, Integration und Frauen"
21071,Dr. Susanna Kahlefeld,Dr. Susanna Kahlefeld,https://kleineanfragen.de/berlin/17/17742-rolle-der-migrantenorganisationen-in-berlin,Rolle der Migrantenorganisationen in Berlin,written,2016-01-28T00:00:00Z,Bündnis 90/Die Grünen,"Senatsverwaltung für Arbeit, Integration und Frauen","Senatsverwaltung für Arbeit, Integration und Frauen"
21072,Dr. Susanna Kahlefeld,Dr. Susanna Kahlefeld,https://kleineanfragen.de/berlin/17/17741-gab-es-nie-sponsoring-fuer-den-karneval-der-kulturen,Gab es nie Sponsoring für den Karneval der Kulturen?,written,2016-01-28T00:00:00Z,Bündnis 90/Die Grünen,"Senatsverwaltung für Arbeit, Integration und Frauen","Senatsverwaltung für Arbeit, Integration und Frauen"
21073,Ajibola Olalowo,Ajibola Olalowo,https://kleineanfragen.de/berlin/17/17727-macht-die-senatsverwaltung-fuer-wirtschaft-technologie-und-forschung-eine-faire-vergabe,"Macht die Senatsverwaltung für Wirtschaft, Technologie und Forschung eine faire Vergabe?",written,2016-01-28T00:00:00Z,Bündnis 90/Die Grünen,"Senatsverwaltung für Wirtschaft, Technolgie und Forschung","Senatsverwaltung für Wirtschaft, Technolgie und Forschung"
21074,Martin Delius;Heiko Herberg,Heiko Herberg;Martin Delius,https://kleineanfragen.de/berlin/17/17777-wie-informiert-sich-das-land-berlin-ueber-baufortschritt-und-kostenentwicklung-am-humboldt-forum,Wie informiert sich das Land Berlin über Baufortschritt und Kostenentwicklung am Humboldt-Forum?,written,2016-01-27T00:00:00Z,Piraten,Senatskanzlei – Kulturelle Angelegenheiten,Senatskanzlei – Kulturelle Angelegenheiten
21075,Martin Delius;Heiko Herberg,Heiko Herberg;Martin Delius,https://kleineanfragen.de/berlin/17/17776-wie-und-an-wen-kommuniziert-das-land-berlin-wuensche-zu-bedarfsanpassungen-beim-humboldt-forum,Wie und an wen kommuniziert das Land Berlin Wünsche zu Bedarfsanpassungen beim Humboldt-Forum?,written,2016-01-27T00:00:00Z,Piraten,Senatskanzlei – Kulturelle Angelegenheiten,Senatskanzlei – Kulturelle Angelegenheiten
21076,Fabio Reinhardt,Fabio Reinhardt,https://kleineanfragen.de/berlin/17/17760-gegen-internationales-recht-muellers-schnapsidee-der-wohnsitzauflage-fuer-anerkannte-fluechtlinge,Gegen internationales Recht - Müllers Schnapsidee der Wohnsitzauflage für anerkannte Flüchtlinge,written,2016-01-27T00:00:00Z,Piraten,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21077,Dirk Behrendt,Dirk Behrendt,https://kleineanfragen.de/berlin/17/17737-schwanger-im-knast,Schwanger im Knast,written,2016-01-27T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Justiz und Verbraucherschutz,Senatsverwaltung für Justiz und Verbraucherschutz
21078,Dr. Klaus Lederer;Katrin Möller,Dr. Klaus Lederer;Katrin Möller,https://kleineanfragen.de/berlin/17/17729-vormundschaften-fuer-unbegleitete-minderjaehrige-fluechtlinge-wann-kommt-berlin-endlich-seinen-verpflichtungen,Vormundschaften für unbegleitete minderjährige Flüchtlinge - wann kommt Berlin endlich seinen Verpflichtungen nach?,written,2016-01-27T00:00:00Z,Die Linke,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","Senatsverwaltung für Bildung, Jugend und Wissenschaft"
21079,Dr. Simon Weiß,Dr. Simon Weiß,https://kleineanfragen.de/berlin/17/17725-verwendung-von-mailadressen-von-privaten-anbietern-bei-berliner-sicherheitsbehoerden,Verwendung von Mailadressen von privaten Anbietern bei Berliner Sicherheitsbehörden?,written,2016-01-27T00:00:00Z,Piraten,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21080,Thomas Birk,Thomas Birk,https://kleineanfragen.de/berlin/17/17720-wie-geht-der-senat-mit-dem-ende-des-supports-fuer-die-microsoft-internet-explorer-versionen-8-9-und-10-ab-dem-12,"Wie geht der Senat mit dem Ende des Supports für die Microsoft Internet Explorer Versionen 8, 9 und 10 ab dem 12. Januar 2015 um?",written,2016-01-27T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21081,Susanne Graf,Susanne Graf,https://kleineanfragen.de/berlin/17/17712-ein-bundesqualitaetsgesetz-fuer-die-kita-wie-steht-der-senat-dazu,Ein Bundesqualitätsgesetz für die Kita? Wie steht der Senat dazu?,written,2016-01-27T00:00:00Z,Piraten,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","Senatsverwaltung für Bildung, Jugend und Wissenschaft"
21082,Danny Freymark,Danny Freymark,https://kleineanfragen.de/berlin/17/17709-schwimmunterricht-in-schulen,Schwimmunterricht in Schulen,written,2016-01-27T00:00:00Z,CDU,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","Senatsverwaltung für Bildung, Jugend und Wissenschaft"
21083,Tom Schreiber,Tom Schreiber,https://kleineanfragen.de/berlin/17/17690-oeffentlicher-dienst-im-land-berlin-umsetzung-des-verwaltungsgerichtsurteils-vom-20-juni-2013,Öffentlicher Dienst im Land Berlin - Umsetzung des Verwaltungsgerichtsurteils vom 20. Juni 2013,written,2016-01-27T00:00:00Z,SPD,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21084,Dirk Behrendt,Dirk Behrendt,https://kleineanfragen.de/berlin/17/17764-todesfaelle-im-knast-im-jahr-2015,Todesfälle im Knast im Jahr 2015,written,2016-01-26T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Justiz und Verbraucherschutz,Senatsverwaltung für Justiz und Verbraucherschutz
21085,Fabio Reinhardt,Fabio Reinhardt,https://kleineanfragen.de/berlin/17/17759-der-traum-ist-aus-v-abschiebungen-im-jahr-2015,»Der Traum ist aus« (V) - Abschiebungen im Jahr 2015,written,2016-01-26T00:00:00Z,Piraten,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21086,Steffen Zillich,Steffen Zillich,https://kleineanfragen.de/berlin/17/17744-staedtebaufoerderungsmittel-als-praemie-fuer-die-realisierung-privater-und-oeffentlicher-wohnungsbauvorhaben,Städtebauförderungsmittel als Prämie für die Realisierung privater und öffentlicher Wohnungsbauvorhaben?,written,2016-01-26T00:00:00Z,Die Linke,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
21087,Marianne Burkert-Eulitz;Benedikt Lux,Benedikt Lux;Marianne Burkert-Eulitz,https://kleineanfragen.de/berlin/17/17739-wie-ist-die-aktuelle-lage-am-raw-gelaende,Wie ist die aktuelle Lage am RAW-Gelände?,written,2016-01-26T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21088,Simon Kowalewski,Simon Kowalewski,https://kleineanfragen.de/berlin/17/17736-straftaten-gegen-die-sexuelle-selbstbestimmung-in-berlin,Straftaten gegen die sexuelle Selbstbestimmung in Berlin,written,2016-01-26T00:00:00Z,Piraten,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21089,Clara Herrmann,Clara Herrmann,https://kleineanfragen.de/berlin/17/17735-anschlaege-auf-religionsgemeinschaften-2015-iii-synagogen,Anschläge auf Religionsgemeinschaften 2015 (III) - Synagogen,written,2016-01-26T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21090,Clara Herrmann,Clara Herrmann,https://kleineanfragen.de/berlin/17/17734-anschlaege-auf-religionsgemeinschaften-2015-ii-moscheen,Anschläge auf Religionsgemeinschaften 2015 (II) - Moscheen,written,2016-01-26T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21091,Clara Herrmann,Clara Herrmann,https://kleineanfragen.de/berlin/17/17733-anschlaege-auf-religionsgemeinschaften-2015-i-kirchen,Anschläge auf Religionsgemeinschaften 2015 (I) - Kirchen,written,2016-01-26T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21092,Clara Herrmann,Clara Herrmann,https://kleineanfragen.de/berlin/17/17728-haftbefehle-gegen-rechte-szeneangehoerige-2014-und-2015,Haftbefehle gegen rechte Szeneangehörige 2014 und 2015,written,2016-01-26T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21093,Christopher Lauer,Christopher Lauer,https://kleineanfragen.de/berlin/17/17723-henkels-letzter-grosser-traum-ausweitung-der-videoueberwachung-im-land-berlin,Henkels letzter großer Traum - Ausweitung der Videoüberwachung im Land Berlin,written,2016-01-26T00:00:00Z,Piraten,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21094,Christopher Lauer,Christopher Lauer,https://kleineanfragen.de/berlin/17/17722-gemeinsames-ueberwachungszentrum-aktueller-stand,Gemeinsames Überwachungszentrum - Aktueller Stand,written,2016-01-26T00:00:00Z,Piraten,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
