,inquiring_people_corr,inquiring_people,html_url,title,interpellation_type,published_at,inquiring_parties,answering_ministries,answering_ministries_corr
44341,Klaus-Rainer Rupp;Kristina Vogt,Kristina Vogt;Klaus-Rainer Rupp,https://kleineanfragen.de/bremen/18/1039-atomtransporte-durch-das-land-bremen-in-den-jahren-2012-und-2013,Atomtransporte durch das Land Bremen in den Jahren 2012 und 2013,minor,2013-09-27T00:00:00Z,Die Linke,Senat,Senat
44342,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/1074-zeitgenoessisches-kulturelles-erbe-bremens-sichern-und-nutzbar-machen,Zeitgenössisches kulturelles Erbe Bremens sichern und nutzbar machen,minor,2013-09-24T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44343,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/1073-muslimische-kranken-und-notfallseelsorge-im-land-bremen,Muslimische Kranken- und Notfallseelsorge im Land Bremen,minor,2013-09-24T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44344,Wilhelm Hinners;Thomas Röwekamp;Silvia Neumeyer,Thomas Röwekamp;Silvia Neumeyer;Wilhelm Hinners,https://kleineanfragen.de/bremen/18/1072-manipulationen-von-tachometern-beim-fahrzeuggebrauchthandel-im-land-bremen,Manipulationen von Tachometern beim Fahrzeuggebrauchthandel im Land Bremen,minor,2013-09-24T00:00:00Z,CDU,Senat,Senat
44345,Sigrid Grönert;Thomas Röwekamp;Silvia Neumeyer,Thomas Röwekamp;Silvia Neumeyer;Sigrid Grönert,https://kleineanfragen.de/bremen/18/1071-grad-einer-schwerbehinderung,Grad einer Schwerbehinderung,minor,2013-09-24T00:00:00Z,CDU,Senat,Senat
44346,Rainer Bensch;Sandra Ahrens;Thomas Röwekamp;Silvia Neumeyer,Thomas Röwekamp;Silvia Neumeyer;Sandra Ahrens;Rainer Bensch,https://kleineanfragen.de/bremen/18/1070-nur-39-8-der-kleinkinder-gegen-masern-geimpft-sind-bremens-kinder-insgesamt-ausreichend-gegen-krankheitserreger,"Nur 39,8 % der Kleinkinder gegen Masern geimpft? -- Sind Bremens Kinder insgesamt ausreichend gegen Krankheitserreger geschützt?",minor,2013-09-24T00:00:00Z,CDU,Senat,Senat
44347,Erwin Knäpper;Silvia Neumeyer;Thomas Röwekamp;Wilhelm Hinners,Thomas Röwekamp;Wilhelm Hinners;Silvia Neumeyer;Erwin Knäpper,https://kleineanfragen.de/bremen/18/1069-feuerschutzsteueraufkommen-im-land-bremen,Feuerschutzsteueraufkommen im Land Bremen,minor,2013-09-24T00:00:00Z,CDU,Senat,Senat
44348,Cindi Tuncel;Kristina Vogt,Kristina Vogt;Cindi Tuncel,https://kleineanfragen.de/bremen/18/1068-schaffung-neuer-fluechtlingsunterkuenfte-im-land-bremen,Schaffung neuer Flüchtlingsunterkünfte im Land Bremen,minor,2013-09-24T00:00:00Z,Die Linke,Senat,Senat
44349,Kristina Vogt,Kristina Vogt,https://kleineanfragen.de/bremen/18/1176-ueberwachung-durch-funkzellenabfragen,Überwachung durch Funkzellenabfragen,minor,2013-09-23T00:00:00Z,Die Linke,Senat,Senat
44350,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/1057-qualitaetsstandards-fuer-die-verpflegung-in-krankenhaeusern-im-land-bremen,Qualitätsstandards für die Verpflegung in Krankenhäusern im Land Bremen,minor,2013-09-17T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44351,Frank Imhoff;Thomas Röwekamp;Silvia Neumeyer,Thomas Röwekamp;Silvia Neumeyer;Frank Imhoff,https://kleineanfragen.de/bremen/18/384-s-abfallgebuehrenerhoehung,Abfallgebührenerhöhung,minor,2013-09-10T00:00:00Z,CDU,Senat,Senat
44352,Jörg Kastendiek;Thomas vom Bruch;Thomas Röwekamp;Silvia Neumeyer,Thomas Röwekamp;Silvia Neumeyer;Jörg Kastendiek;Thomas vom Bruch,https://kleineanfragen.de/bremen/18/1175-situation-und-perspektiven-der-beruflichen-ausbildung-im-lande-bremen,Situation und Perspektiven der beruflichen Ausbildung im Lande Bremen,minor,2013-09-10T00:00:00Z,CDU,Senat,Senat
44353,Thomas vom Bruch;Thomas Röwekamp,Thomas Röwekamp;Thomas vom Bruch,https://kleineanfragen.de/bremen/18/373-s-neuordnung-der-assistenzen-fuer-schuelerinnen-und-schueler,Neuordnung der Assistenzen für Schülerinnen und Schüler,minor,2013-08-20T00:00:00Z,CDU,Senat,Senat
44354,Sigrid Grönert;Thomas Röwekamp;Silvia Neumeyer,Thomas Röwekamp;Silvia Neumeyer;Sigrid Grönert,https://kleineanfragen.de/bremen/18/1026-aktuelle-situation-von-unbegleiteten-minderjaehrigen-und-jugendlichen-fluechtlingen-bis-21-jahre-in-bremen,Aktuelle Situation von unbegleiteten minderjährigen und jugendlichen Flüchtlingen bis 21 Jahre in Bremen,minor,2013-08-20T00:00:00Z,CDU,Senat,Senat
44355,Kristina Vogt;Peter Erlanson,Kristina Vogt;Peter Erlanson,https://kleineanfragen.de/bremen/18/1016-wasser-und-sanitaere-grundversorgung-sind-ein-menschenrecht,Wasser und sanitäre Grundversorgung sind ein Menschenrecht,minor,2013-08-13T00:00:00Z,Die Linke,Senat,Senat
44356,Thomas vom Bruch;Thomas Röwekamp,Thomas Röwekamp;Thomas vom Bruch,https://kleineanfragen.de/bremen/18/1015-fortschritt-der-autobahn-281,Fortschritt der Autobahn 281,minor,2013-08-13T00:00:00Z,CDU,Senat,Senat
44357,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/1014-konzept-stopp-der-jugendgewalt,"Konzept ""Stopp der Jugendgewalt""",minor,2013-08-13T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44358,Klaus-Rainer Rupp;Kristina Vogt,Kristina Vogt;Klaus-Rainer Rupp,https://kleineanfragen.de/bremen/18/1009-externe-faktoren-bei-der-beurteilung-der-versorgungslasten-bremens,Externe Faktoren bei der Beurteilung der Versorgungslasten Bremens,minor,2013-07-30T00:00:00Z,Die Linke,Senat,Senat
44359,Thomas vom Bruch;Thomas Röwekamp,Thomas Röwekamp;Thomas vom Bruch,https://kleineanfragen.de/bremen/18/1008-unterstuetzung-des-buchhandels-im-lande-bremen,Unterstützung des Buchhandels im Lande Bremen,minor,2013-07-30T00:00:00Z,CDU,Senat,Senat
44360,Thomas vom Bruch;Thomas Röwekamp,Thomas Röwekamp;Thomas vom Bruch,https://kleineanfragen.de/bremen/18/364-s-sicherheitsbedingungen-waehrend-des-bremer-weihnachtsmarktes,Sicherheitsbedingungen während des Bremer Weihnachtsmarktes,minor,2013-07-16T00:00:00Z,CDU,Senat,Senat
44361,Thomas vom Bruch;Thomas Röwekamp,Thomas Röwekamp;Thomas vom Bruch,https://kleineanfragen.de/bremen/18/1004-efre-und-esf-foerderung-im-land-bremen-ab-2014,EFRE- und ESF-Förderung im Land Bremen ab 2014,minor,2013-07-16T00:00:00Z,CDU,Senat,Senat
44362,Björn Tschöpe;Valentina Tuchel,Björn Tschöpe;Valentina Tuchel,https://kleineanfragen.de/bremen/18/1003-politische-bildungsangebote-fuer-migrantinnen-und-migranten,Politische Bildungsangebote für Migrantinnen und Migranten,minor,2013-07-16T00:00:00Z,SPD,Senat,Senat
44363,Thomas vom Bruch;Thomas Röwekamp,Thomas Röwekamp;Thomas vom Bruch,https://kleineanfragen.de/bremen/18/997-staatliche-zuschuesse-fuer-schulen-in-freier-traegerschaft,Staatliche Zuschüsse für Schulen in freier Trägerschaft,minor,2013-07-09T00:00:00Z,CDU,Senat,Senat
44364,Mustafa Güngör;Björn Tschöpe;Sybille Böschen,Björn Tschöpe;Mustafa Güngör;Sybille Böschen,https://kleineanfragen.de/bremen/18/996-lernstandserhebungen-an-bremer-schulen,Lernstandserhebungen an Bremer Schulen,minor,2013-07-09T00:00:00Z,SPD,Senat,Senat
44365,Klaus-Rainer Rupp;Kristina Vogt,Kristina Vogt;Klaus-Rainer Rupp,https://kleineanfragen.de/bremen/18/995-hat-bremen-einen-katastrophenplan-fuer-unfaelle-mit-gefahrguetern-auf-der-schiene,Hat Bremen einen Katastrophenplan für Unfälle mit Gefahrgütern auf der Schiene?,minor,2013-07-09T00:00:00Z,Die Linke,Senat,Senat
44366,Valentina Tuchel;Björn Tschöpe;Helmut Weigelt,Björn Tschöpe;Helmut Weigelt;Valentina Tuchel,https://kleineanfragen.de/bremen/18/363-s-politische-partizipation-von-menschen-mit-migrationshintergrund-auf-beiratsebene,Politische Partizipation von Menschen mit Migrationshintergrund auf Beiratsebene,minor,2013-07-09T00:00:00Z,SPD,Senat,Senat
44367,Cindi Tuncel;Kristina Vogt,Kristina Vogt;Cindi Tuncel,https://kleineanfragen.de/bremen/18/987-kinderarmut-in-bremen-und-bremerhaven,Kinderarmut in Bremen und Bremerhaven,minor,2013-07-02T00:00:00Z,Die Linke,Senat,Senat
44368,Dieter Reinken;Björn Tschöpe,Björn Tschöpe;Dieter Reinken,https://kleineanfragen.de/bremen/18/360-s-statistische-erfassung-der-problemlagen-von-langzeitarbeitslosen,Statistische Erfassung der Problemlagen von Langzeitarbeitslosen,minor,2013-07-02T00:00:00Z,SPD,Senat,Senat
44369,Cindi Tuncel;Kristina Vogt,Kristina Vogt;Cindi Tuncel,https://kleineanfragen.de/bremen/18/982-beantragung-und-auszahlung-von-kindergeld-und-elterngeld-in-bremen-und-bremerhaven,Beantragung und Auszahlung von Kindergeld und Elterngeld in Bremen und Bremerhaven,minor,2013-06-25T00:00:00Z,Die Linke,Senat,Senat
44370,Silvia Neumeyer;Sandra Ahrens;Sigrid Grönert;Claas Rohmeyer;Thomas Röwekamp;Rainer Bensch,Thomas Röwekamp;Silvia Neumeyer;Sandra Ahrens;Claas Rohmeyer;Rainer Bensch;Sigrid Grönert,https://kleineanfragen.de/bremen/18/972-gewalt-in-der-pflege-was-hat-sich-in-bremen-seit-november-2012-geaendert,Gewalt in der Pflege - Was hat sich in Bremen seit November 2012 geändert?,minor,2013-06-18T00:00:00Z,CDU,Senat,Senat
44371,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/945-entwicklung-des-frauenanteils-an-professuren-an-den-hochschulen-im-land-bremen,Entwicklung des Frauenanteils an Professuren an den Hochschulen im Land Bremen,minor,2013-06-11T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44372,Sigrid Grönert;Thomas Röwekamp,Thomas Röwekamp;Sigrid Grönert,https://kleineanfragen.de/bremen/18/933-anerkennung-einer-schwerbehinderung,Anerkennung einer Schwerbehinderung,minor,2013-06-04T00:00:00Z,CDU,Senat,Senat
44373,Kristina Vogt;Peter Erlanson,Kristina Vogt;Peter Erlanson,https://kleineanfragen.de/bremen/18/340-s-was-wird-aus-dem-hornbach-gelaende-was-unternimmt-der-senat-um-den-verkehrsfluss-auf-der-neuenlander-strasse-zu,"Was wird aus dem Hornbach-Gelände? Was unternimmt der Senat, um den Verkehrsfluss auf der Neuenlander Straße zu verbessern und die Anwohnerinnen und Anwohner zu entlasten?",minor,2013-06-04T00:00:00Z,Die Linke,Senat,Senat
44374,Cindi Tuncel;Kristina Vogt,Kristina Vogt;Cindi Tuncel,https://kleineanfragen.de/bremen/18/926-die-abrufung-der-mittel-des-sondervermoegens-fuer-den-kitaausbau,Die Abrufung der Mittel des Sondervermögens für den Kitaausbau,minor,2013-05-28T00:00:00Z,Die Linke,Senat,Senat
44375,Kristina Vogt,Kristina Vogt,https://kleineanfragen.de/bremen/18/921-ist-die-unterrichtsversorgung-im-sommer-2013-sichergestellt,Ist die Unterrichtsversorgung im Sommer 2013 sichergestellt?,minor,2013-05-22T00:00:00Z,Die Linke,Senat,Senat
44376,Sybille Böschen;Björn Tschöpe,Björn Tschöpe;Sybille Böschen,https://kleineanfragen.de/bremen/18/920-umsetzung-von-gender-budgeting-fuer-zuwendungen,Umsetzung von Gender-Budgeting für Zuwendungen,minor,2013-05-22T00:00:00Z,SPD,Senat,Senat
44377,Cindi Tuncel;Kristina Vogt,Kristina Vogt;Cindi Tuncel,https://kleineanfragen.de/bremen/18/334-s-gefaehrdung-der-hortversorgung-durch-umwidmung-von-hortplaetzen-in-u3-plaetze,Gefährdung der Hortversorgung durch Umwidmung von Hortplätzen in U3-Plätze,minor,2013-05-22T00:00:00Z,Die Linke,Senat,Senat
44378,Carl Kau;Thomas Röwekamp;Silvia Neumeyer,Thomas Röwekamp;Silvia Neumeyer;Carl Kau,https://kleineanfragen.de/bremen/18/909-schuldenmanagement-der-stadtgemeinde-und-des-landes-bremen,Schuldenmanagement der Stadtgemeinde und des Landes Bremen,minor,2013-05-14T00:00:00Z,CDU,Senat,Senat
44379,Claudia Bernhard;Kristina Vogt,Kristina Vogt;Claudia Bernhard,https://kleineanfragen.de/bremen/18/908-zugang-zu-kostenlosen-verhuetungsmitteln-fuer-leistungsberechtigte-ergebnisstand-der-arbeitsgruppe,Zugang zu kostenlosen Verhütungsmitteln für Leistungsberechtigte - Ergebnisstand der Arbeitsgruppe,minor,2013-05-14T00:00:00Z,Die Linke,Senat,Senat
44380,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/900-intelligente-zaehler,Intelligente Zähler,minor,2013-05-09T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44381,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/899-methoden-und-erfahrungen-der-bremer-buergerbeteiligung-nutzbar-machen,Methoden und Erfahrungen der Bremer Bürgerbeteiligung nutzbar machen,minor,2013-05-07T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44382,Dieter Reinken;Sybille Böschen;Björn Tschöpe,Björn Tschöpe;Sybille Böschen;Dieter Reinken,https://kleineanfragen.de/bremen/18/873-betriebliche-ausbildungs-einstiegsqualifizierungs-und-praktikumsplaetze,"Betriebliche Ausbildungs-, Einstiegsqualifizierungs- und Praktikumsplätze",minor,2013-04-23T00:00:00Z,SPD,Senat,Senat
44383,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/862-umweltmanagement-fuer-die-oeffentliche-verwaltung,Umweltmanagement für die öffentliche Verwaltung,minor,2013-04-16T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44384,Thomas vom Bruch;Thomas Röwekamp,Thomas Röwekamp;Thomas vom Bruch,https://kleineanfragen.de/bremen/18/861-dokumentenpruefung-im-land-bremen,Dokumentenprüfung im Land Bremen,minor,2013-04-16T00:00:00Z,CDU,Senat,Senat
44385,Thomas vom Bruch;Thomas Röwekamp,Thomas Röwekamp;Thomas vom Bruch,https://kleineanfragen.de/bremen/18/860-eigenbehalt-im-rahmen-der-bremischen-beihilfeverordnung,Eigenbehalt im Rahmen der Bremischen Beihilfeverordnung,minor,2013-04-16T00:00:00Z,CDU,Senat,Senat
44386,Thomas vom Bruch;Thomas Röwekamp,Thomas Röwekamp;Thomas vom Bruch,https://kleineanfragen.de/bremen/18/859-pensionsansprueche-ausgeschiedener-beamter,Pensionsansprüche ausgeschiedener Beamter,minor,2013-04-16T00:00:00Z,CDU,Senat,Senat
44387,Thomas vom Bruch;Thomas Röwekamp;Erwin Knäpper,Thomas Röwekamp;Erwin Knäpper;Thomas vom Bruch,https://kleineanfragen.de/bremen/18/850-situation-des-schulsports-im-land-bremen,Situation des Schulsports im Land Bremen,minor,2013-04-09T00:00:00Z,CDU,Senat,Senat
44388,Thomas vom Bruch;Thomas Röwekamp,Thomas Röwekamp;Thomas vom Bruch,https://kleineanfragen.de/bremen/18/849-genitalverstuemmelung-bei-maedchen-und-frauen-in-deutschland,Genitalverstümmelung bei Mädchen und Frauen in Deutschland,minor,2013-04-09T00:00:00Z,CDU,Senat,Senat
44389,Kristina Vogt,Kristina Vogt,https://kleineanfragen.de/bremen/18/848-werbetour-eines-geheimdienstes-durch-zivilgesellschaftliche-institutionen-in-bremen,Werbetour eines Geheimdienstes durch zivilgesellschaftliche Institutionen in Bremen,minor,2013-04-09T00:00:00Z,Die Linke,Senat,Senat
44390,Kristina Vogt,Kristina Vogt,https://kleineanfragen.de/bremen/18/847-nach-ueber-40-jahren-kennzeichnungspflicht-fuer-polizeibedienstete-endlich-einfuehren,Nach über 40 Jahren: Kennzeichnungspflicht für Polizeibedienstete endlich einführen,minor,2013-04-09T00:00:00Z,Die Linke,Senat,Senat
44391,Gabriela Piontkowski;Thomas Röwekamp;Silvia Neumeyer,Thomas Röwekamp;Gabriela Piontkowski;Silvia Neumeyer,https://kleineanfragen.de/bremen/18/840-foerderung-orts-und-stadtteilbezogener-massnahmen-in-bremen-und-bremerhaven,Förderung orts- und stadtteilbezogener Maßnahmen in Bremen und Bremerhaven,minor,2013-03-26T00:00:00Z,CDU,Senat,Senat
44392,Björn Tschöpe;Jürgen Pohlmann;Arno Gottschalk,Björn Tschöpe;Arno Gottschalk;Jürgen Pohlmann,https://kleineanfragen.de/bremen/18/313-s-strassen-und-wege-mit-reduzierter-beleuchtung,Straßen und Wege mit reduzierter Beleuchtung,minor,2013-03-26T00:00:00Z,SPD,Senat,Senat
44393,Thomas vom Bruch;Thomas Röwekamp,Thomas Röwekamp;Thomas vom Bruch,https://kleineanfragen.de/bremen/18/834-konsequenzen-aus-den-vorgaengen-bei-der-interkulturellen-werkstatt-tenever,Konsequenzen aus den Vorgängen bei der Interkulturellen Werkstatt Tenever,minor,2013-03-19T00:00:00Z,CDU,Senat,Senat
44394,Klaus-Rainer Rupp;Kristina Vogt,Kristina Vogt;Klaus-Rainer Rupp,https://kleineanfragen.de/bremen/18/833-waffen-und-munitionsexporte-ueber-die-bremischen-haefen-ii,Waffen- und Munitionsexporte über die bremischen Häfen II,minor,2013-03-19T00:00:00Z,Die Linke,Senat,Senat
44395,Elisabeth Motschmann;Thomas Röwekamp;Silvia Neumeyer,Thomas Röwekamp;Silvia Neumeyer;Elisabeth Motschmann,https://kleineanfragen.de/bremen/18/832-umsetzung-des-informationsfreiheitsgesetzes,Umsetzung des Informationsfreiheitsgesetzes,minor,2013-03-19T00:00:00Z,CDU,Senat,Senat
44396,Wilhelm Hinners;Thomas Röwekamp;Silvia Neumeyer,Thomas Röwekamp;Silvia Neumeyer;Wilhelm Hinners,https://kleineanfragen.de/bremen/18/831-kinderhandel-und-kinderprostitution-im-land-bremen,Kinderhandel und Kinderprostitution im Land Bremen,minor,2013-03-19T00:00:00Z,CDU,Senat,Senat
44397,Thomas vom Bruch;Thomas Röwekamp;Silvia Neumeyer,Thomas Röwekamp;Silvia Neumeyer;Thomas vom Bruch,https://kleineanfragen.de/bremen/18/830-2013-europaeisches-jahr-der-buergerinnen-und-buerger-im-land-bremen,2013 - Europäisches Jahr der Bürgerinnen und Bürger im Land Bremen,minor,2013-03-19T00:00:00Z,CDU,Senat,Senat
44398,Sigrid Grönert;Thomas Röwekamp;Silvia Neumeyer,Thomas Röwekamp;Silvia Neumeyer;Sigrid Grönert,https://kleineanfragen.de/bremen/18/310-s-parkplatzsituation-fuer-menschen-mit-behinderungen,Parkplatzsituation für Menschen mit Behinderungen,minor,2013-03-19T00:00:00Z,CDU,Senat,Senat
44399,Thomas vom Bruch;Thomas Röwekamp;Silvia Neumeyer,Thomas Röwekamp;Silvia Neumeyer;Thomas vom Bruch,https://kleineanfragen.de/bremen/18/309-s-oberstufenplanung-in-bremen,Oberstufenplanung in Bremen,minor,2013-03-19T00:00:00Z,CDU,Senat,Senat
44400,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/822-gesundheitsversorgung-ohne-barrieren,Gesundheitsversorgung ohne Barrieren,minor,2013-03-12T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44401,Kristina Vogt,Kristina Vogt,https://kleineanfragen.de/bremen/18/821-v-leute-in-der-fussballszene,V-Leute in der Fußballszene,minor,2013-03-12T00:00:00Z,Die Linke,Senat,Senat
44402,Kristina Vogt,Kristina Vogt,https://kleineanfragen.de/bremen/18/819-bundeswehr-an-schulen-und-azubi-messen-im-lande-bremen-art-und-umfang-der-werbeoffensive-ii,Bundeswehr an Schulen und Azubi-Messen im Lande Bremen - Art und Umfang der Werbeoffensive II,minor,2013-03-12T00:00:00Z,Die Linke,Senat,Senat
44403,Valentina Tuchel;Björn Tschöpe;Sükrü Senkal,Björn Tschöpe;Sükrü Senkal;Valentina Tuchel,https://kleineanfragen.de/bremen/18/801-optionspflicht-in-bremen,Optionspflicht in Bremen,minor,2013-03-05T00:00:00Z,SPD,Senat,Senat
44404,Mustafa Güngör;Björn Tschöpe;Sybille Böschen,Björn Tschöpe;Mustafa Güngör;Sybille Böschen,https://kleineanfragen.de/bremen/18/797-mehr-wahlmoeglichkeiten-in-der-gymnasialen-oberstufe,Mehr Wahlmöglichkeiten in der gymnasialen Oberstufe,minor,2013-02-26T00:00:00Z,SPD,Senat,Senat
44405,Sybille Böschen;Björn Tschöpe;Max Liess;Elombo Bolayela,Björn Tschöpe;Max Liess;Sybille Böschen;Elombo Bolayela,https://kleineanfragen.de/bremen/18/796-flexibilitaet-von-arbeitszeiten-und-orten-in-der-bremischen-verwaltung,Flexibilität von Arbeitszeiten und -orten in der bremischen Verwaltung,minor,2013-02-26T00:00:00Z,SPD,Senat,Senat
44406,Kristina Vogt,Kristina Vogt,https://kleineanfragen.de/bremen/18/795-hochschulbaufoerderung,Hochschulbauförderung,minor,2013-02-26T00:00:00Z,Die Linke,Senat,Senat
44407,Kristina Vogt,Kristina Vogt,https://kleineanfragen.de/bremen/18/787-aktivitaeten-der-neonazistischen-partei-die-rechte,"Aktivitäten der neonazistischen Partei ""Die Rechte""",minor,2013-02-19T00:00:00Z,Die Linke,Senat,Senat
44408,Kristina Vogt,Kristina Vogt,https://kleineanfragen.de/bremen/18/786-rehabilitation-von-betroffenen-der-berufsverbote-im-oeffentlichen-dienst,Rehabilitation von Betroffenen der Berufsverbote im öffentlichen Dienst,minor,2013-02-19T00:00:00Z,Die Linke,Senat,Senat
44409,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/785-rechtliche-und-kulturelle-rahmen-zur-nutzung-des-web-2-0,Rechtliche und kulturelle Rahmen zur Nutzung des Web 2.0,minor,2013-02-19T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44410,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/286-s-mehr-transparenz-bei-den-angeboten-und-kosten-der-wohnungslosenhilfe,Mehr Transparenz bei den Angeboten und Kosten der Wohnungslosenhilfe,minor,2013-02-19T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44411,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/767-bonus-vereinbarungen-in-krankenhaeusern-von-mindestfallzahlen-entkoppeln,Bonus-Vereinbarungen in Krankenhäusern von Mindestfallzahlen entkoppeln,minor,2013-02-12T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44412,Sigrid Grönert;Thomas Röwekamp;Heiko Strohmann,Thomas Röwekamp;Heiko Strohmann;Sigrid Grönert,https://kleineanfragen.de/bremen/18/766-lebenssituation-von-unbegleiteten-minderjaehrigen-fluechtlingen-in-bremen,Lebenssituation von unbegleiteten minderjährigen Flüchtlingen in Bremen,minor,2013-02-12T00:00:00Z,CDU,Senat,Senat
44413,Jörg Kastendiek;Thomas Röwekamp;Susanne Grobien,Thomas Röwekamp;Susanne Grobien;Jörg Kastendiek,https://kleineanfragen.de/bremen/18/741-innovationsfoerderung-und-technologietransfer-im-land-bremen,Innovationsförderung und Technologietransfer im Land Bremen,minor,2013-01-22T00:00:00Z,CDU,Senat,Senat
44414,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/740-kinder-und-jugendbeteiligung-im-land-bremen,Kinder- und Jugendbeteiligung im Land Bremen,minor,2013-01-22T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44415,Thomas Röwekamp;Silvia Neumeyer,Thomas Röwekamp;Silvia Neumeyer,https://kleineanfragen.de/bremen/18/282-s-grundwasserverunreinigung-in-farge,Grundwasserverunreinigung in Farge,minor,2013-01-22T00:00:00Z,CDU,Senat,Senat
44416,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/281-s-naturschutz-und-landschaftsgestaltung-naherholung-und-freizeitgestaltung-am-unisee-verbinden,"Naturschutz und Landschaftsgestaltung, Naherholung und Freizeitgestaltung am Unisee verbinden",minor,2013-01-22T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44417,Wilhelm Hinners;Thomas Röwekamp;Silvia Neumeyer,Thomas Röwekamp;Silvia Neumeyer;Wilhelm Hinners,https://kleineanfragen.de/bremen/18/730-urlaubsanspruch-der-beschaeftigten-im-oeffentlichen-dienst,Urlaubsanspruch der Beschäftigten im öffentlichen Dienst,minor,2013-01-15T00:00:00Z,CDU,Senat,Senat
44418,Thomas vom Bruch;Thomas Röwekamp,Thomas Röwekamp;Thomas vom Bruch,https://kleineanfragen.de/bremen/18/729-umsetzung-der-gymnasialen-schulzeitverkuerzung-in-bremen,Umsetzung der gymnasialen Schulzeitverkürzung in Bremen,minor,2013-01-15T00:00:00Z,CDU,Senat,Senat
44419,Claudia Bernhard;Kristina Vogt,Kristina Vogt;Claudia Bernhard,https://kleineanfragen.de/bremen/18/728-stand-laenderkonzept-zur-umsetzung-der-bundesinitiative-netzwerke-fruehe-hilfen-und-familienhebammen-und-einbindung,"Stand Länderkonzept zur Umsetzung der Bundesinitiative ""Netzwerke Frühe Hilfen und Familienhebammen"" und Einbindung von Familienhebammen",minor,2013-01-15T00:00:00Z,Die Linke,Senat,Senat
44420,Cindi Tuncel;Kristina Vogt;Peter Erlanson,Kristina Vogt;Cindi Tuncel;Peter Erlanson,https://kleineanfragen.de/bremen/18/716-absenkung-der-bundesbeteiligung-an-den-kosten-der-unterkunft-kdu,Absenkung der Bundesbeteiligung an den Kosten der Unterkunft (KdU),minor,2012-12-18T00:00:00Z,Die Linke,Senat,Senat
44421,Jörg Kastendiek;Thomas Röwekamp;Susanne Grobien,Thomas Röwekamp;Susanne Grobien;Jörg Kastendiek,https://kleineanfragen.de/bremen/18/715-clusterstrategie-des-landes-bremen,Clusterstrategie des Landes Bremen,minor,2012-12-18T00:00:00Z,CDU,Senat,Senat
44422,Jörg Kastendiek;Thomas Röwekamp;Susanne Grobien,Thomas Röwekamp;Susanne Grobien;Jörg Kastendiek,https://kleineanfragen.de/bremen/18/714-foerderung-von-hightech-gruendungen-im-land-bremen,Förderung von Hightech-Gründungen im Land Bremen,minor,2012-12-18T00:00:00Z,CDU,Senat,Senat
44423,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/713-schuelerredaktionen-im-land-bremen-fuer-die-zukunft-foerdern,Schülerredaktionen im Land Bremen für die Zukunft fördern,minor,2012-12-18T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44424,Ruken Aytas;Björn Tschöpe;Mustafa Güngör;Reiner Holsten;Aydin Gürlevik,Björn Tschöpe;Reiner Holsten;Ruken Aytas;Mustafa Güngör;Aydin Gürlevik,https://kleineanfragen.de/bremen/18/712-mobbing-in-der-schule-verhindern,Mobbing in der Schule verhindern,minor,2012-12-18T00:00:00Z,SPD,Senat,Senat
44425,Wilhelm Hinners;Thomas Röwekamp;Heiko Strohmann,Thomas Röwekamp;Heiko Strohmann;Wilhelm Hinners,https://kleineanfragen.de/bremen/18/711-geldwaesche-im-land-bremen,Geldwäsche im Land Bremen,minor,2012-12-18T00:00:00Z,CDU,Senat,Senat
