,inquiring_people_corr,inquiring_people,html_url,title,interpellation_type,published_at,inquiring_parties,answering_ministries,answering_ministries_corr
74094,Astrid Schramm,Astrid Schramm,https://kleineanfragen.de/saarland/15/1362-gentechnik-in-lebens-und-futtermitteln-im-saarland,Gentechnik in Lebens- und Futtermitteln im Saarland,written,2015-05-04T00:00:00Z,Die Linke,Landesregierung,Landesregierung
74095,Andreas Augustin,Andreas Augustin,https://kleineanfragen.de/saarland/15/1361-cyberangriffe-auf-kritische-infrastruktur-einrichtungen-im-saarland,Cyberangriffe auf kritische (Infrastruktur-)Einrichtungen im Saarland,written,2015-05-04T00:00:00Z,Piraten,Landesregierung,Landesregierung
74096,Astrid Schramm,Astrid Schramm,https://kleineanfragen.de/saarland/15/1359-bewerkstelligung-der-brandschutzrechtlichen-bestimmungen-der-freiwilligen-ganztagsschule-an-der-grundschule-altes,Bewerkstelligung der brandschutzrechtlichen Bestimmungen der Freiwilligen Ganztagsschule an der Grundschule „Altes Rathaus“ in Wallerfangen und Denkmalschutz,written,2015-05-04T00:00:00Z,Die Linke,Landesregierung,Landesregierung
74097,Jasmin Maurer,Jasmin Maurer,https://kleineanfragen.de/saarland/15/1355-regressforderungen-gegen-saarlaendischen-aerztinnen-und-aerzte,Regressforderungen gegen saarländischen Ärztinnen und Ärzte,written,2015-04-23T00:00:00Z,Piraten,Landesregierung,Landesregierung
74098,Barbara Spaniol,Barbara Spaniol,https://kleineanfragen.de/saarland/15/1356-werbung-und-gesponserte-unterrichtsmaterialien-an-saarlaendischen-schulen,Werbung und gesponserte Unterrichtsmaterialien an saarländischen Schulen,written,2015-04-22T00:00:00Z,Die Linke,Landesregierung,Landesregierung
74099,Michael Hilberer,Michael Hilberer,https://kleineanfragen.de/saarland/15/1354-verkehrssicherheit-und-berauschende-mittel,Verkehrssicherheit und berauschende Mittel,written,2015-04-22T00:00:00Z,Piraten,Landesregierung,Landesregierung
74100,Hubert Ulrich,Hubert Ulrich,https://kleineanfragen.de/saarland/15/1353-quecksilberemissionen-durch-kohlekraftwerke-im-saarland,Quecksilberemissionen durch Kohlekraftwerke im Saarland,written,2015-04-22T00:00:00Z,Bündnis 90/Die Grünen,Landesregierung,Landesregierung
74101,Hubert Ulrich,Hubert Ulrich,https://kleineanfragen.de/saarland/15/1352-resolution-des-stadtrates-merzig-vom-11-12-2014-zum-bau-der-nordumfahrung-merzig,Resolution des Stadtrates Merzig vom 11.12.2014 zum Bau der Nordumfahrung Merzig,written,2015-04-22T00:00:00Z,Bündnis 90/Die Grünen,Landesregierung,Landesregierung
74102,Hubert Ulrich,Hubert Ulrich,https://kleineanfragen.de/saarland/15/1351-giftstoffe-unter-tage-und-gefaehrdung-des-oberflaechen-und-grundwassers-durch-die-plaene-der-rag-ag-zur-flutung,Giftstoffe unter Tage und Gefährdung des Oberflächen- und Grundwassers durch die Pläne der RAG AG zur Flutung,written,2015-04-22T00:00:00Z,Bündnis 90/Die Grünen,Landesregierung,Landesregierung
74103,Hubert Ulrich,Hubert Ulrich,https://kleineanfragen.de/saarland/15/1350-wasserhaltungskonzept-der-rag-ag-fuer-das-saarland,Wasserhaltungskonzept der RAG AG für das Saarland,written,2015-04-22T00:00:00Z,Bündnis 90/Die Grünen,Landesregierung,Landesregierung
74104,Barbara Spaniol,Barbara Spaniol,https://kleineanfragen.de/saarland/15/1344-geplante-kuenftige-zusammensetzung-des-zdf-fernsehrates,Geplante künftige Zusammensetzung des ZDF-Fernsehrates,written,2015-04-21T00:00:00Z,Die Linke,Landesregierung,Landesregierung
74105,Jasmin Maurer,Jasmin Maurer,https://kleineanfragen.de/saarland/15/1343-kleidungsstuecke-tierischen-ursprungs-oder-kunsttextilien,Kleidungsstücke tierischen Ursprungs oder Kunsttextilien,written,2015-04-21T00:00:00Z,Piraten,Landesregierung,Landesregierung
74106,Jasmin Maurer,Jasmin Maurer,https://kleineanfragen.de/saarland/15/1342-schulbesuch-und-betreuung-von-fluechtlingen-im-saarland,Schulbesuch und Betreuung von Flüchtlingen im Saarland,written,2015-04-21T00:00:00Z,Piraten,Landesregierung,Landesregierung
74107,Michael Neyses,Michael Neyses,https://kleineanfragen.de/saarland/15/1341-meinungsumfragen-der-landesregierung,Meinungsumfragen der Landesregierung,written,2015-04-21T00:00:00Z,Bündnis 90/Die Grünen,Landesregierung,Landesregierung
74108,Barbara Spaniol,Barbara Spaniol,https://kleineanfragen.de/saarland/15/1317-bilanz-der-massnahmen-gegen-zwangsprostitution-und-menschenhandel,Bilanz der Maßnahmen gegen Zwangsprostitution und Menschenhandel,written,2015-04-01T00:00:00Z,Die Linke,Landesregierung,Landesregierung
74109,Jasmin Maurer,Jasmin Maurer,https://kleineanfragen.de/saarland/15/1316-nachfrage-zu-den-antworten-der-landesregierung-zu-den-anfragen-betreffend-kalksteinbruch-in-rubenheim-drucksachen,"Nachfrage zu den Antworten der Landesregierung zu den Anfragen betreffend Kalksteinbruch in Rubenheim [ Drucksachen 15/456 (15/411), 15/601 (15/510) und 15/965 (15/903) ]",written,2015-04-01T00:00:00Z,Piraten,Landesregierung,Landesregierung
74110,Prof. Dr. Heinz Bierbaum,Prof. Dr. Heinz Bierbaum,https://kleineanfragen.de/saarland/15/1315-stellungnahme-des-fuer-die-kommunalaufsicht-zustaendigen-ministeriums-fuer-inneres-und-sport-zur-errichtung-der,Stellungnahme des für die Kommunalaufsicht zuständigen Ministeriums für Inneres und Sport zur Errichtung der Fischzucht-Anlage in Völklingen,written,2015-04-01T00:00:00Z,Die Linke,Landesregierung,Landesregierung
74111,Prof. Dr. Heinz Bierbaum,Prof. Dr. Heinz Bierbaum,https://kleineanfragen.de/saarland/15/1314-chancen-fuer-langzeitarbeitslose,Chancen für Langzeitarbeitslose,written,2015-04-01T00:00:00Z,Die Linke,Landesregierung,Landesregierung
74112,Michael Neyses,Michael Neyses,https://kleineanfragen.de/saarland/15/1313-immaterielles-kulturerbe-im-saarland,Immaterielles Kulturerbe im Saarland,written,2015-04-01T00:00:00Z,Bündnis 90/Die Grünen,Landesregierung,Landesregierung
74113,Klaus Kessler,Klaus Kessler,https://kleineanfragen.de/saarland/15/1302-breitbandausbau-saarland,Breitbandausbau Saarland,written,2015-03-19T00:00:00Z,Bündnis 90/Die Grünen,Landesregierung,Landesregierung
74114,Jasmin Maurer,Jasmin Maurer,https://kleineanfragen.de/saarland/15/1286-nachfrage-zur-antwort-der-landesregierung-auf-die-anfrage-betreffend-ausstattung-der-schulen-mit,Nachfrage zur Antwort der Landesregierung auf die Anfrage betreffend Ausstattung der Schulen mit Informationstechnologie [Drucksache 15/1191 (15/1106)],written,2015-03-12T00:00:00Z,Piraten,Landesregierung,Landesregierung
74115,Jasmin Maurer,Jasmin Maurer,https://kleineanfragen.de/saarland/15/1285-seniorensicherheitsberater-im-saarland,Seniorensicherheitsberater im Saarland,written,2015-03-12T00:00:00Z,Piraten,Landesregierung,Landesregierung
74116,Michael Neyses,Michael Neyses,https://kleineanfragen.de/saarland/15/1284-situation-des-schienenpersonennahverkehrs-spnv-im-saarland-nach-dem-fahrplanwechsel-2014,Situation des Schienenpersonennahverkehrs (SPNV) im Saarland nach dem Fahrplanwechsel 2014,written,2015-03-12T00:00:00Z,Bündnis 90/Die Grünen,Landesregierung,Landesregierung
74117,Dagmar Ensch-Engel,Dagmar Ensch-Engel,https://kleineanfragen.de/saarland/15/1278-belastung-von-fleisch-mit-antibiotikaresistenten-keimen,Belastung von Fleisch mit antibiotikaresistenten Keimen,written,2015-03-05T00:00:00Z,Die Linke,Landesregierung,Landesregierung
74118,Andreas Augustin,Andreas Augustin,https://kleineanfragen.de/saarland/15/1277-informationssystem-zur-vorhabensplanung-und-vorhabendokumentation-der-landesregierung,Informationssystem zur Vorhabensplanung und Vorhabendokumentation der Landesregierung,written,2015-03-05T00:00:00Z,Piraten,Landesregierung,Landesregierung
74119,Jasmin Maurer,Jasmin Maurer,https://kleineanfragen.de/saarland/15/1276-einsatz-von-verwaltungskraeften-an-saarlaendischen-grundschulen,Einsatz von Verwaltungskräften an saarländischen Grundschulen,written,2015-03-05T00:00:00Z,Piraten,Landesregierung,Landesregierung
74120,Dagmar Ensch-Engel,Dagmar Ensch-Engel,https://kleineanfragen.de/saarland/15/1270-sicherheitsmaengel-am-atomkraftwerk-cattenom,Sicherheitsmängel am Atomkraftwerk Cattenom,written,2015-02-26T00:00:00Z,Die Linke,Landesregierung,Landesregierung
74121,Michael Hilberer,Michael Hilberer,https://kleineanfragen.de/saarland/15/1269-gutachten-zum-infrastrukturausbau-pos-nord,Gutachten zum Infrastrukturausbau POS Nord,written,2015-02-26T00:00:00Z,Piraten,Landesregierung,Landesregierung
74122,Andreas Augustin,Andreas Augustin,https://kleineanfragen.de/saarland/15/1268-umsatzsteuerpflicht-fuer-dienstwagen-aus-luxemburg,Umsatzsteuerpflicht für Dienstwagen aus Luxemburg,written,2015-02-26T00:00:00Z,Piraten,Landesregierung,Landesregierung
74123,Hubert Ulrich,Hubert Ulrich,https://kleineanfragen.de/saarland/15/1267-ausbauziele-der-landesregierung-fuer-erneuerbare-energien-im-saarland,Ausbauziele der Landesregierung für Erneuerbare Energien im Saarland,written,2015-02-26T00:00:00Z,Bündnis 90/Die Grünen,Landesregierung,Landesregierung
74124,Birgit Huonker,Birgit Huonker,https://kleineanfragen.de/saarland/15/1261-gerichtsverfahren-vor-saarlaendischen-gerichten,Gerichtsverfahren vor saarländischen Gerichten,written,2015-02-13T00:00:00Z,Die Linke,Landesregierung,Landesregierung
74125,Birgit Huonker,Birgit Huonker,https://kleineanfragen.de/saarland/15/1260-vergabe-von-auftraegen-im-rahmen-der-staedtebaulichen-erneuerung-und-entwicklung,Vergabe von Aufträgen im Rahmen der städtebaulichen Erneuerung und Entwicklung,written,2015-02-13T00:00:00Z,Die Linke,Landesregierung,Landesregierung
74126,Isolde Ries,Isolde Ries,https://kleineanfragen.de/saarland/15/1259-schulsponsoring-an-saarlaendischen-schulen,Schulsponsoring an saarländischen Schulen,written,2015-02-13T00:00:00Z,SPD,Landesregierung,Landesregierung
74127,Klaus Kessler,Klaus Kessler,https://kleineanfragen.de/saarland/15/1689-vermittlung-und-abruf-von-integrationskursen-fuer-fluechtlinge-im-saarland,Vermittlung und Abruf von Integrationskursen für Flüchtlinge im Saarland,written,2015-02-09T00:00:00Z,Bündnis 90/Die Grünen,Landesregierung,Landesregierung
74128,Jasmin Maurer,Jasmin Maurer,https://kleineanfragen.de/saarland/15/1253-alkohol-und-drogentote-im-saarland,Alkohol- und Drogentote im Saarland,written,2015-02-06T00:00:00Z,Piraten,Landesregierung,Landesregierung
74129,Birgit Huonker,Birgit Huonker,https://kleineanfragen.de/saarland/15/1252-die-erhebung-und-speicherung-personengebundener-hinweise-durch-die-saarlaendische-polizei,Die Erhebung und Speicherung personengebundener Hinweise durch die saarländische Polizei,written,2015-02-06T00:00:00Z,Die Linke,Landesregierung,Landesregierung
74130,Hubert Ulrich,Hubert Ulrich,https://kleineanfragen.de/saarland/15/1240-aluminiumbelastung-von-laugengebaeck-im-saarland,Aluminiumbelastung von Laugengebäck im Saarland,written,2015-02-05T00:00:00Z,Bündnis 90/Die Grünen,Landesregierung,Landesregierung
74131,Jasmin Maurer,Jasmin Maurer,https://kleineanfragen.de/saarland/15/1239-verlagerung-von-lehrerstunden-aus-dem-bereich-der-freiwilligen-ganztagsschule,Verlagerung von Lehrerstunden aus dem Bereich der Freiwilligen Ganztagsschule,written,2015-02-05T00:00:00Z,Piraten,Landesregierung,Landesregierung
74132,Ralf Georgi,Ralf Georgi,https://kleineanfragen.de/saarland/15/1230-justizvollzugsanstalten,Justizvollzugsanstalten,written,2015-01-30T00:00:00Z,Die Linke,Landesregierung,Landesregierung
74133,Birgit Huonker,Birgit Huonker,https://kleineanfragen.de/saarland/15/1229-tatsaechliche-kosten-fuer-fortbildung-der-polizistinnen-und-polizisten-im-saarland-und-aktueller-bedarf-an,Tatsächliche Kosten für Fortbildung der Polizistinnen und Polizisten im Saarland und aktueller Bedarf an qualifizierten Fortbildungsmaßnahmen,written,2015-01-30T00:00:00Z,Die Linke,Landesregierung,Landesregierung
74134,Hubert Ulrich,Hubert Ulrich,https://kleineanfragen.de/saarland/15/1227-nachfrage-zur-antwort-der-landesregierung-auf-die-nachfrage-zur-antwort-auf-die-anfrage-mitarbeitermotivation-und,Nachfrage zur Antwort der Landesregierung auf die Nachfrage zur Antwort auf die Anfrage Mitarbeitermotivation und regelmäßige Mehrarbeit im Justizvollzugsdienst [Drucksache 15/928 (15/886)],written,2015-01-26T00:00:00Z,Bündnis 90/Die Grünen,Landesregierung,Landesregierung
74135,Hubert Ulrich,Hubert Ulrich,https://kleineanfragen.de/saarland/15/1226-nachfrage-zur-antwort-der-landesregierung-auf-die-anfrage-betreffend-personalsituation-an-saarlaendischen,Nachfrage zur Antwort der Landesregierung auf die Anfrage betreffend Personalsituation an saarländischen Justizvollzugsanstalten [Drucksache 15/184 (15/136)] ,written,2015-01-26T00:00:00Z,Bündnis 90/Die Grünen,Landesregierung,Landesregierung
74136,Hubert Ulrich,Hubert Ulrich,https://kleineanfragen.de/saarland/15/1225-nachfrage-zur-antwort-der-landesregierung-auf-die-anfrage-betreffend-einrichtung-einer-neuen-ministeriumsabteilung,Nachfrage zur Antwort der Landesregierung auf die Anfrage betreffend Einrichtung einer neuen Ministeriumsabteilung zur Sozialarbeit in Justizvollzugsanstalten [Drucksache 15/964 (15/924)],written,2015-01-26T00:00:00Z,Bündnis 90/Die Grünen,Landesregierung,Landesregierung
74137,Hubert Ulrich,Hubert Ulrich,https://kleineanfragen.de/saarland/15/1224-umsetzung-radverkehrsplan-saarland,Umsetzung Radverkehrsplan Saarland,written,2015-01-26T00:00:00Z,Bündnis 90/Die Grünen,Landesregierung,Landesregierung
74138,Ralf Georgi,Ralf Georgi,https://kleineanfragen.de/saarland/15/1212-giftkoeder-toedliche-fallen,Giftköder - tödliche Fallen,written,2015-01-16T00:00:00Z,Die Linke,Landesregierung,Landesregierung
74139,Hubert Ulrich,Hubert Ulrich,https://kleineanfragen.de/saarland/15/1211-planungskosten-der-nordumfahrung-merzig,Planungskosten der Nordumfahrung Merzig,written,2015-01-16T00:00:00Z,Bündnis 90/Die Grünen,Landesregierung,Landesregierung
74140,Isolde Ries,Isolde Ries,https://kleineanfragen.de/saarland/15/1210-cumarin-in-zimtprodukten,Cumarin in Zimtprodukten,written,2015-01-16T00:00:00Z,SPD,Landesregierung,Landesregierung
74141,Jasmin Maurer,Jasmin Maurer,https://kleineanfragen.de/saarland/15/1209-budgetierung-von-foerderlehrerstunden-an-saarlaendischen-grundschulen,Budgetierung von Förderlehrerstunden an saarländischen Grundschulen,written,2015-01-16T00:00:00Z,Piraten,Landesregierung,Landesregierung
74142,Michael Neyses,Michael Neyses,https://kleineanfragen.de/saarland/15/1200-abordnungen-an-ministerien-im-saarland,Abordnungen an Ministerien im Saarland,written,2015-01-12T00:00:00Z,Piraten,Landesregierung,Landesregierung
74143,Andreas Augustin,Andreas Augustin,https://kleineanfragen.de/saarland/15/1199-foerdermittel-fuer-kommunen,Fördermittel für Kommunen,written,2014-12-22T00:00:00Z,Piraten,Landesregierung,Landesregierung
74144,Barbara Spaniol,Barbara Spaniol,https://kleineanfragen.de/saarland/15/1198-polizistinnen-im-saarland,Polizistinnen im Saarland,written,2014-12-19T00:00:00Z,Die Linke,Landesregierung,Landesregierung
74145,Birgit Huonker,Birgit Huonker,https://kleineanfragen.de/saarland/15/1193-gerichtliche-sachverstaendigen-gutachten-unter-besonderer-beruecksichtigung-familienrechtspsychologischer,Gerichtliche Sachverständigen-Gutachten unter besonderer Berücksichtigung familienrechtspsychologischer Begutachtung,written,2014-12-19T00:00:00Z,Die Linke,Landesregierung,Landesregierung
74146,Michael Neyses,Michael Neyses,https://kleineanfragen.de/saarland/15/1192-nachfrage-zur-antwort-der-landesregierung-auf-die-anfrage-bzgl-unregel-maessigkeiten-an-der-htw-drucksache-15-835,Nachfrage zur Antwort der Landesregierung auf die Anfrage bzgl. Unregel-mäßigkeiten An der HTW [Drucksache 15/835 (15/745)] ,written,2014-12-19T00:00:00Z,Piraten,Landesregierung,Landesregierung
74147,Michael Hilberer,Michael Hilberer,https://kleineanfragen.de/saarland/15/1197-funkzellenabfragen-im-saarland,Funkzellenabfragen im Saarland,written,2014-12-18T00:00:00Z,Piraten,Landesregierung,Landesregierung
74148,Hubert Ulrich,Hubert Ulrich,https://kleineanfragen.de/saarland/15/1195-verwaltung-und-verortung-von-stellen-im-justizvollzugsdienst,Verwaltung und Verortung von Stellen im Justizvollzugsdienst,written,2014-12-18T00:00:00Z,Bündnis 90/Die Grünen,Landesregierung,Landesregierung
74149,Jasmin Maurer,Jasmin Maurer,https://kleineanfragen.de/saarland/15/1194-besetzung-von-a-14-stellen-im-bereich-der-berufsschullehrerinnen-und-berufsschullehrer,Besetzung von A 14-Stellen im Bereich der Berufsschullehrerinnen und Berufsschullehrer,written,2014-12-18T00:00:00Z,Piraten,Landesregierung,Landesregierung
74150,Jasmin Maurer,Jasmin Maurer,https://kleineanfragen.de/saarland/15/1191-ausstattung-der-schulen-mit-informationstechnologie,Ausstattung der Schulen mit Informationstechnologie,written,2014-12-18T00:00:00Z,Piraten,Landesregierung,Landesregierung
74151,Astrid Schramm,Astrid Schramm,https://kleineanfragen.de/saarland/15/1190-nachfrage-zur-antwort-der-landesregierung-auf-die-anfrage-betr-personalentwicklung-im-landesbereich-drucksache-15,Nachfrage zur Antwort der Landesregierung auf die Anfrage betr. Personalentwicklung im Landesbereich [Drucksache 15/798 (15/713)]   ,written,2014-12-18T00:00:00Z,Die Linke,Landesregierung,Landesregierung
74152,Prof. Dr. Heinz Bierbaum,Prof. Dr. Heinz Bierbaum,https://kleineanfragen.de/saarland/15/1189-neu-ids-scheer-scheer-group,IDS Scheer / Scheer Group,written,2014-12-18T00:00:00Z,Die Linke,Landesregierung,Landesregierung
74153,Prof. Dr. Heinz Bierbaum,Prof. Dr. Heinz Bierbaum,https://kleineanfragen.de/saarland/15/1189-ids-scheer-scheer-group,IDS Scheer / Scheer Group,written,2014-12-18T00:00:00Z,Die Linke,Landesregierung,Landesregierung
74154,Astrid Schramm,Astrid Schramm,https://kleineanfragen.de/saarland/15/1188-grenzueberschreitende-medizinische-versorgung,Grenzüberschreitende medizinische Versorgung,written,2014-12-18T00:00:00Z,Die Linke,Landesregierung,Landesregierung
74155,Klaus Kessler,Klaus Kessler,https://kleineanfragen.de/saarland/15/1187-kosten-fuer-die-realisierung-des-iv-museumspavillons-seit-dem-zeitpunkt-der-einsetzung-von-meinrad-maria-grewenig,Kosten für die Realisierung des IV. Museumspavillons seit dem Zeitpunkt der Einsetzung von Meinrad Maria Grewenig als Interimschef der Stiftung Saarländischer Kulturbesitz,written,2014-12-18T00:00:00Z,Bündnis 90/Die Grünen,Landesregierung,Landesregierung
74156,Hubert Ulrich,Hubert Ulrich,https://kleineanfragen.de/saarland/15/1175-ausbringung-von-schwermetallen-durch-phosphatduenger,Ausbringung von Schwermetallen durch Phosphatdünger,written,2014-12-04T00:00:00Z,Bündnis 90/Die Grünen,Landesregierung,Landesregierung
74157,Klaus Kessler,Klaus Kessler,https://kleineanfragen.de/saarland/15/1174-transparenz-ueber-die-einhaltung-der-obergrenzen-des-strukturellen-defizits-bis-2020,Transparenz über die Einhaltung der Obergrenzen des strukturellen Defizits bis 2020,written,2014-12-04T00:00:00Z,Bündnis 90/Die Grünen,Landesregierung,Landesregierung
74158,Hubert Ulrich,Hubert Ulrich,https://kleineanfragen.de/saarland/15/1153-verwendung-der-eingenommenen-mittel-nach-dem-gesetz-ueber-die-erhebung-eines-grundwasserentnahmeentgelts,Verwendung der eingenommenen Mittel nach dem Gesetz über die Erhebung eines Grundwasserentnahmeentgelts (Saarländisches Grundwasserentnahmeentgeltgesetz) vom 12. März 2008,written,2014-11-27T00:00:00Z,Bündnis 90/Die Grünen,Landesregierung,Landesregierung
74159,Hubert Ulrich,Hubert Ulrich,https://kleineanfragen.de/saarland/15/1146-sparmassnahmen-im-justizbereich,Sparmaßnahmen im Justizbereich,written,2014-11-24T00:00:00Z,Bündnis 90/Die Grünen,Landesregierung,Landesregierung
74160,Hubert Ulrich,Hubert Ulrich,https://kleineanfragen.de/saarland/15/1145-stellenbesetzung-im-bereich-justiz,Stellenbesetzung im Bereich Justiz,written,2014-11-24T00:00:00Z,Bündnis 90/Die Grünen,Landesregierung,Landesregierung
74161,Stephanie Nabinger,Stephanie Nabinger,https://kleineanfragen.de/saarland/15/1148-gefahren-fuer-die-grossregion-durch-das-atomkraftwerk-cattenom,Gefahren für die Großregion durch das Atomkraftwerk Cattenom,written,2014-11-21T00:00:00Z,Bündnis 90/Die Grünen,Landesregierung,Landesregierung
74162,Stephanie Nabinger,Stephanie Nabinger,https://kleineanfragen.de/saarland/15/1147-wiederanfahren-der-reaktoren-tihange-2-und-doel-3,Wiederanfahren der Reaktoren Tihange 2 und Doel 3,written,2014-11-21T00:00:00Z,Bündnis 90/Die Grünen,Landesregierung,Landesregierung
74163,Barbara Spaniol,Barbara Spaniol,https://kleineanfragen.de/saarland/15/1122-nachfrage-zur-antwort-der-landesregierung-auf-die-anfrage-betreffend-geplanter-windkraftanlagen-in-der-gemeinde,Nachfrage zur Antwort der Landesregierung auf die Anfrage betreffend geplanter Windkraftanlagen in der Gemeinde Mandelbachtal [ Drucksache 15/1039 (15/989) ],written,2014-11-07T00:00:00Z,Die Linke,Landesregierung,Landesregierung
74164,Birgit Huonker,Birgit Huonker,https://kleineanfragen.de/saarland/15/1121-windparkprojekte-des-landesbetriebs-saarforst,Windparkprojekte des Landesbetriebs SaarForst,written,2014-11-07T00:00:00Z,Die Linke,Landesregierung,Landesregierung
74165,Michael Hilberer,Michael Hilberer,https://kleineanfragen.de/saarland/15/1120-transparenz-der-vergabe-von-geldbussen-und-auflagen-an-organisationen,Transparenz der Vergabe von Geldbußen und –auflagen an Organisationen,written,2014-11-07T00:00:00Z,Piraten,Landesregierung,Landesregierung
74166,Michael Hilberer,Michael Hilberer,https://kleineanfragen.de/saarland/15/1119-strukturelle-probleme-in-der-saarlaendischen-justiz,Strukturelle Probleme in der saarländischen Justiz,written,2014-11-07T00:00:00Z,Piraten,Landesregierung,Landesregierung
74167,Barbara Spaniol,Barbara Spaniol,https://kleineanfragen.de/saarland/15/1118-nachfrage-zur-antwort-der-landesregierung-auf-die-anfrage-betreffend-bahn-log-gmbh-in-kirkel-drucksache-15-939-15,Nachfrage zur Antwort der Landesregierung auf die Anfrage betreffend Bahn-Log GmbH in Kirkel [ Drucksache 15/939 (15/853) ],written,2014-11-07T00:00:00Z,Die Linke,Landesregierung,Landesregierung
74168,Klaus Kessler,Klaus Kessler,https://kleineanfragen.de/saarland/15/1117-fortfuehrung-der-arbeit-der-serviceagentur-ganztaegig-lernen,Fortführung der Arbeit der Serviceagentur „Ganztägig Lernen“,written,2014-11-07T00:00:00Z,Bündnis 90/Die Grünen,Landesregierung,Landesregierung
74169,Michael Neyses,Michael Neyses,https://kleineanfragen.de/saarland/15/1116-laenderoeffnungsklausel-bezueglich-der-aufstellung-von-windkraftanlagen-an-land,Länderöffnungsklausel bezüglich der Aufstellung von Windkraftanlagen an Land,written,2014-11-07T00:00:00Z,Piraten,Landesregierung,Landesregierung
74170,Klaus Kessler,Klaus Kessler,https://kleineanfragen.de/saarland/15/1115-personalentwicklung-im-lehrerbereich-faecherbedarfsplanung,Personalentwicklung im Lehrerbereich - Fächerbedarfsplanung,written,2014-11-07T00:00:00Z,Bündnis 90/Die Grünen,Landesregierung,Landesregierung
74171,Heike Kugler,Heike Kugler,https://kleineanfragen.de/saarland/15/1100-atomkraftwerk-cattenom,Atomkraftwerk Cattenom,written,2014-10-17T00:00:00Z,Die Linke,Landesregierung,Landesregierung
74172,Jasmin Maurer,Jasmin Maurer,https://kleineanfragen.de/saarland/15/1099-situation-der-rettungsdienste-im-saarland,Situation der Rettungsdienste im Saarland,written,2014-10-17T00:00:00Z,Piraten,Landesregierung,Landesregierung
74173,Jasmin Maurer,Jasmin Maurer,https://kleineanfragen.de/saarland/15/1094-abordnung-von-lehrerinnen-und-lehrern-im-saarland,Abordnung von Lehrerinnen und Lehrern im Saarland,written,2014-10-10T00:00:00Z,Piraten,Landesregierung,Landesregierung
74174,Barbara Spaniol,Barbara Spaniol,https://kleineanfragen.de/saarland/15/1076-einrichtung-der-temporary-reserved-airspace-205-305-tra-lauter,Einrichtung der Temporary Reserved Airspace 205/305 (TRA LAUTER),written,2014-10-06T00:00:00Z,Die Linke,Landesregierung,Landesregierung
74175,Hubert Ulrich,Hubert Ulrich,https://kleineanfragen.de/saarland/15/1075-hygienische-belastung-der-saar,Hygienische Belastung der Saar,written,2014-10-06T00:00:00Z,Bündnis 90/Die Grünen,Landesregierung,Landesregierung
74176,Hubert Ulrich,Hubert Ulrich,https://kleineanfragen.de/saarland/15/1074-einsatz-von-herbiziden-auf-eisenbahnstrecken-im-saarland,Einsatz von Herbiziden auf Eisenbahnstrecken im Saarland,written,2014-10-06T00:00:00Z,Bündnis 90/Die Grünen,Landesregierung,Landesregierung
74177,Hubert Ulrich,Hubert Ulrich,https://kleineanfragen.de/saarland/15/1072-nutzung-stiller-sms-durch-saarlaendische-behoerden,Nutzung „stiller SMS“ durch saarländische Behörden,written,2014-09-26T00:00:00Z,Bündnis 90/Die Grünen,Landesregierung,Landesregierung
74178,Klaus Kessler,Klaus Kessler,https://kleineanfragen.de/saarland/15/1071-bilinguale-deutsch-franzoesische-bildung-und-erziehung-im-kindergarten,Bilinguale deutsch-französische Bildung und Erziehung im Kindergarten,written,2014-09-26T00:00:00Z,Bündnis 90/Die Grünen,Landesregierung,Landesregierung
74179,Klaus Kessler,Klaus Kessler,https://kleineanfragen.de/saarland/15/1066-finanzierung-des-ausbaus-der-gebundenen-ganztagsschule,Finanzierung des Ausbaus der Gebundenen Ganztagsschule,written,2014-09-22T00:00:00Z,Bündnis 90/Die Grünen,Landesregierung,Landesregierung
74180,Klaus Kessler,Klaus Kessler,https://kleineanfragen.de/saarland/15/1065-fachkraeftemangel-im-pflegebereich,Fachkräftemangel im Pflegebereich,written,2014-09-22T00:00:00Z,Bündnis 90/Die Grünen,Landesregierung,Landesregierung
74181,Michael Neyses,Michael Neyses,https://kleineanfragen.de/saarland/15/1045-ausbildungsfoerderung-nach-dem-bundesausbildungsfoerderungsgesetz-bafoeg,Ausbildungsförderung nach dem Bundesausbildungsförderungsgesetz (BAföG),written,2014-09-15T00:00:00Z,Piraten,Landesregierung,Landesregierung
74182,Barbara Spaniol,Barbara Spaniol,https://kleineanfragen.de/saarland/15/1043-verurteilungsrate-bezueglich-der-delikte-im-sexualstrafbereich,Verurteilungsrate bezüglich der Delikte im Sexualstrafbereich,written,2014-09-15T00:00:00Z,Die Linke,Landesregierung,Landesregierung
74183,Ralf Georgi,Ralf Georgi,https://kleineanfragen.de/saarland/15/1042-nichtraucherschutzgesetz-und-laermschutz,Nichtraucherschutzgesetz und Lärmschutz,written,2014-09-15T00:00:00Z,Die Linke,Landesregierung,Landesregierung
74184,Michael Neyses,Michael Neyses,https://kleineanfragen.de/saarland/15/1041-bearbeitungsstand-der-satzung-und-ordnungsaenderungen-der-studierendenschaft-der-htw,Bearbeitungsstand der Satzung und Ordnungsänderungen der Studierendenschaft der HTW,written,2014-09-15T00:00:00Z,Piraten,Landesregierung,Landesregierung
74185,Prof. Dr. Heinz Bierbaum,Prof. Dr. Heinz Bierbaum,https://kleineanfragen.de/saarland/15/1040-armut-und-reichtum-im-saarland,Armut und Reichtum im Saarland,written,2014-09-15T00:00:00Z,Die Linke,Landesregierung,Landesregierung
