,html_url,legislative_term,reference,title,interpellation_type,published_at,inquiring_parties_wikidata,inquiring_people_wikidata,answering_ministries_wikidata
830,https://kleineanfragen.de/mecklenburg-vorpommern/7/2997-umgesetzte-vorhaben-des-ministeriums-fuer-bildung-wissenschaft-und-kultur,7,2997,"Umgesetzte Vorhaben des Ministeriums für Bildung, Wissenschaft und Kultur",minor,2019-02-18,Die Linke,Simone Oldenburg,"Ministerium für Bildung, Wissenschaft und Kultur"
831,https://kleineanfragen.de/mecklenburg-vorpommern/7/2984-neue-stellen-infolge-der-migrationskrise,7,2984,Neue Stellen infolge der Migrationskrise,minor,2019-02-18,AfD,Stephan Reuken,"Ministerium für Soziales, Integration und Gleichstellung"
832,https://kleineanfragen.de/mecklenburg-vorpommern/7/3094-fortfuehrung-des-schulbauprogramms-im-jahr-2019,7,3094,Fortführung des „Schulbauprogramms“ im Jahr 2019,minor,2019-02-15,Die Linke,Simone Oldenburg,"Ministerium für Bildung, Wissenschaft und Kultur"
833,https://kleineanfragen.de/mecklenburg-vorpommern/7/3015-ausscheiden-von-lehrkraeften-aus-dem-schuldienst-und-abbrueche-waehrend-der-lehramtsausbildung,7,3015,Ausscheiden von Lehrkräften aus dem Schuldienst und Abbrüche während der Lehramtsausbildung,minor,2019-02-15,Die Linke,Simone Oldenburg,"Ministerium für Bildung, Wissenschaft und Kultur"
834,https://kleineanfragen.de/mecklenburg-vorpommern/7/3103-umsetzung-des-teilhabechancengesetzes-in-mecklenburg-vorpommern,7,3103,Umsetzung des Teilhabechancengesetzes in Mecklenburg-Vorpommern,minor,2019-02-14,Die Linke,Henning Foerster,"Ministerium für Wirtschaft, Arbeit und Gesundheit"
835,https://kleineanfragen.de/mecklenburg-vorpommern/7/3102-medizinische-betreuung-von-soldaten-aufgrund-posttraumatischer-belastungsstoerung-ptbs-nach-auslandseinsaetzen,7,3102,Medizinische Betreuung von Soldaten aufgrund posttraumatischer Belastungsstörung (PTBS) nach Auslandseinsätzen,minor,2019-02-14,Freie Wähler/BMV,Christel Weißig,Ministerium für Inneres und Europa
836,https://kleineanfragen.de/mecklenburg-vorpommern/7/3074-informationsbroschuere-die-nachricht-des-tages-wie-ein-kleiner-see-grosse-schlagzeilen-macht-der-landeszentrale,7,3074,Informationsbroschüre „Die Nachricht des Tages. Wie ein kleiner See große Schlagzeilen macht“ der Landeszentrale für politische Bildung,minor,2019-02-14,AfD,Thomas de Jesus Fernandes,"Ministerium für Bildung, Wissenschaft und Kultur"
837,https://kleineanfragen.de/mecklenburg-vorpommern/7/2948-fruehsexualisierung-an-kindergaerten-und-sexualerziehung-im-unterricht-an-schulen-und-volkshochschulen,7,2948,Frühsexualisierung an Kindergärten und Sexualerziehung im Unterricht an Schulen und Volkshochschulen,minor,2019-02-14,AfD,Jörg Kröger;Thomas de Jesus Fernandes,"Ministerium für Bildung, Wissenschaft und Kultur"
838,https://kleineanfragen.de/mecklenburg-vorpommern/7/3137-zwangsraeumungen-in-mecklenburg-vorpommern,7,3137,Zwangsräumungen in Mecklenburg-Vorpommern,minor,2019-02-12,Freie Wähler/BMV,Christel Weißig,Justizministerium
839,https://kleineanfragen.de/mecklenburg-vorpommern/7/3114-mittelabfluss-aus-dem-notsicherungsfonds,7,3114,Mittelabfluss aus dem Notsicherungsfonds,minor,2019-02-12,AfD,Jörg Kröger,"Ministerium für Bildung, Wissenschaft und Kultur"
