,inquiring_people_corr,inquiring_people,html_url,title,interpellation_type,published_at,inquiring_parties,answering_ministries,answering_ministries_corr
49295,Peter Ritter,Peter Ritter,https://kleineanfragen.de/mecklenburg-vorpommern/6/2723-geheimschutzbetreuung-und-oeffentliche-auftragsvergabe-in-mecklenburg-vorpommern,Geheimschutzbetreuung und öffentliche Auftragsvergabe in Mecklenburg-Vorpommern,minor,2014-03-19T00:00:00Z,Die Linke,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49296,Stefan Köster,Stefan Köster,https://kleineanfragen.de/mecklenburg-vorpommern/6/2782-auslaufen-der-eu-foerderung-fuer-das-holzruecken-mit-pferden,Auslaufen der EU-Förderung für das Holzrücken mit Pferden,minor,2014-03-18T00:00:00Z,NPD,"Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz","Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz"
49297,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/2776-asylbewerber-ehemalige-asylbewerber-mit-duldung-und-illegale-auslaender-monat-november-2013,"Asylbewerber, ehemalige Asylbewerber mit Duldung und illegale Ausländer - Monat November 2013",minor,2014-03-18T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49298,Silke Gajek,Silke Gajek,https://kleineanfragen.de/mecklenburg-vorpommern/6/2773-ueberstellungen-nach-der-dublin-ii-bzw-dublin-iii-verordnung,Überstellungen nach der Dublin-II- bzw. Dublin-III-Verordnung,minor,2014-03-18T00:00:00Z,Bündnis 90/Die Grünen,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49299,Torsten Koplin,Torsten Koplin,https://kleineanfragen.de/mecklenburg-vorpommern/6/2770-gesundheitsgefaehrdung-durch-nichtionisierende-strahlung,Gesundheitsgefährdung durch nichtionisierende Strahlung,minor,2014-03-18T00:00:00Z,Die Linke,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49300,Tino Müller,Tino Müller,https://kleineanfragen.de/mecklenburg-vorpommern/6/2768-kfz-diebstaehle-in-mecklenburg-vorpommern,Kfz-Diebstähle in Mecklenburg-Vorpommern,minor,2014-03-18T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49301,Tino Müller,Tino Müller,https://kleineanfragen.de/mecklenburg-vorpommern/6/2763-diebstahl-sachbeschaedigungen-und-hehlerei-durch-asylbewerber,"Diebstahl, Sachbeschädigungen und Hehlerei durch Asylbewerber",minor,2014-03-18T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49302,Jeannine Rösler;Prof. Dr. Fritz Tack,Prof. Dr. Fritz Tack;Jeannine Rösler,https://kleineanfragen.de/mecklenburg-vorpommern/6/2759-ver-und-entsorgung-der-ferkelzuchtanlage-alt-tellin,Ver- und Entsorgung der Ferkelzuchtanlage Alt Tellin,minor,2014-03-18T00:00:00Z,Die Linke,"Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz","Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz"
49303,Karen Stramm;Torsten Koplin,Torsten Koplin;Karen Stramm,https://kleineanfragen.de/mecklenburg-vorpommern/6/2733-situation-der-schuldner-und-verbraucherinsolvenzberatungsstellen-in-mecklenburg-vorpommern,Situation der Schuldner- und Verbraucherinsolvenzberatungsstellen in Mecklenburg-Vorpommern,minor,2014-03-18T00:00:00Z,Die Linke,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49304,Prof. Dr. Fritz Tack,Prof. Dr. Fritz Tack,https://kleineanfragen.de/mecklenburg-vorpommern/6/2722-kontrolle-des-oekologischen-landbaus-in-mecklenburg-vorpommern,Kontrolle des ökologischen Landbaus in Mecklenburg- Vorpommern,minor,2014-03-18T00:00:00Z,Die Linke,"Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz","Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz"
49305,Helmut Holter,Helmut Holter,https://kleineanfragen.de/mecklenburg-vorpommern/6/2708-oeffentlich-private-partnerschaften,Öffentlich-private Partnerschaften,minor,2014-03-18T00:00:00Z,Die Linke,Finanzministerium,Finanzministerium
49306,Henning Foerster,Henning Foerster,https://kleineanfragen.de/mecklenburg-vorpommern/6/2701-qualifikationsspezifische-arbeitslosigkeit-und-nicht-zivile-erwerbstaetige-in-mecklenburg-vorpommern,Qualifikationsspezifische Arbeitslosigkeit und nicht zivile Erwerbstätige in Mecklenburg-Vorpommern,minor,2014-03-18T00:00:00Z,Die Linke,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49307,Barbara Borchardt,Barbara Borchardt,https://kleineanfragen.de/mecklenburg-vorpommern/6/2691-veranstaltungen-der-rechtsextremen-szene,Veranstaltungen der rechtsextremen Szene,minor,2014-03-18T00:00:00Z,Die Linke,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49308,Barbara Borchardt,Barbara Borchardt,https://kleineanfragen.de/mecklenburg-vorpommern/6/2771-versammlungsanmeldungen-der-rechten-szene,Versammlungsanmeldungen der rechten Szene,minor,2014-03-17T00:00:00Z,Die Linke,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49309,Stefan Köster,Stefan Köster,https://kleineanfragen.de/mecklenburg-vorpommern/6/2765-sanierung-der-kreisstrasse-29-in-der-ortslage-warlitz,Sanierung der Kreisstraße 29 in der Ortslage Warlitz,minor,2014-03-17T00:00:00Z,NPD,"Ministerium für Energie, Infrastruktur und Landesentwicklung","Ministerium für Energie, Infrastruktur und Landesentwicklung"
49310,Michael Andrejewski,Michael Andrejewski,https://kleineanfragen.de/mecklenburg-vorpommern/6/2762-schulschliessungen-in-mecklenburg-vorpommern,Schulschließungen in Mecklenburg-Vorpommern,minor,2014-03-17T00:00:00Z,NPD,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
49311,Michael Andrejewski,Michael Andrejewski,https://kleineanfragen.de/mecklenburg-vorpommern/6/2761-defekte-brandmeldeanlage-und-feuer-im-asylbewerberheim-neubrandenburg,Defekte Brandmeldeanlage und Feuer im Asylbewerberheim Neubrandenburg,minor,2014-03-17T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49312,Udo Pastörs,Udo Pastörs,https://kleineanfragen.de/mecklenburg-vorpommern/6/2728-ausspaehen-von-kredit-und-bankdaten-skimming,Ausspähen von Kredit- und Bankdaten (Skimming),minor,2014-03-17T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49313,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/2774-arbeitslose-mit-einer-akademischen-ausbildung-fuer-eine-lehrtaetigkeit-an-allgemein-bildenden-schulen,Arbeitslose mit einer akademischen Ausbildung für eine Lehrtätigkeit an allgemein bildenden Schulen,minor,2014-03-16T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49314,Stefan Köster,Stefan Köster,https://kleineanfragen.de/mecklenburg-vorpommern/6/2766-unterhaltung-der-verbindungsstrasse-ehemalige-kreisstrasse-25-lwl-zwischen-den-ortsteilen-paetow-und-steegen-der,Unterhaltung der Verbindungsstraße (ehemalige Kreisstraße 25 LWL) zwischen den Ortsteilen Pätow und Steegen der Gemeinde Pätow-Steegen sowie von Pätow zur Bundesstraße 321,minor,2014-03-12T00:00:00Z,NPD,"Ministerium für Energie, Infrastruktur und Landesentwicklung","Ministerium für Energie, Infrastruktur und Landesentwicklung"
49315,Stefan Köster,Stefan Köster,https://kleineanfragen.de/mecklenburg-vorpommern/6/2764-pflegefachkraefte-mindestloehne-und-tarifvertraege,"Pflegefachkräfte, Mindestlöhne und Tarifverträge",minor,2014-03-12T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49316,Silke Gajek,Silke Gajek,https://kleineanfragen.de/mecklenburg-vorpommern/6/2706-gesundheits-und-sozialberatung-fuer-prostituierte,Gesundheits- und Sozialberatung für Prostituierte,minor,2014-03-12T00:00:00Z,Bündnis 90/Die Grünen,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49317,Silke Gajek;Ulrike Berger,Silke Gajek;Ulrike Berger,https://kleineanfragen.de/mecklenburg-vorpommern/6/2680-massnahmen-zum-gesundheitsschutz-von-lehrkraeften,Maßnahmen zum Gesundheitsschutz von Lehrkräften,minor,2014-03-12T00:00:00Z,Bündnis 90/Die Grünen,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
49318,Stefan Köster,Stefan Köster,https://kleineanfragen.de/mecklenburg-vorpommern/6/2779-ordnungswidrigkeiten-waehrend-und-nach-der-demonstration-gegen-asylmissbrauch-am-09-11-2013-in-friedland,Ordnungswidrigkeiten während und nach der Demonstration gegen Asylmissbrauch am 09.11.2013 in Friedland,minor,2014-03-11T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49319,Regine Lück,Regine Lück,https://kleineanfragen.de/mecklenburg-vorpommern/6/2732-stand-der-fortschreibung-integrierter-stadtentwicklungskonzepte-isek-in-mecklenburg-vorpommern,Stand der Fortschreibung Integrierter Stadtentwicklungskonzepte (ISEK) in Mecklenburg-Vorpommern,minor,2014-03-11T00:00:00Z,Die Linke,"Ministerium für Wirtschaft, Bau und Tourismus","Ministerium für Wirtschaft, Bau und Tourismus"
49320,Helmut Holter,Helmut Holter,https://kleineanfragen.de/mecklenburg-vorpommern/6/2716-rechtliche-vorgaben-zum-verkauf-der-volkswerft-stralsund-und-der-faehren-der-baunummern-502-und-503,Rechtliche Vorgaben zum Verkauf der Volkswerft Stralsund und der Fähren der Baunummern 502 und 503,minor,2014-03-11T00:00:00Z,Die Linke,"Ministerium für Wirtschaft, Bau und Tourismus","Ministerium für Wirtschaft, Bau und Tourismus"
49321,Beate Schlupp,Beate Schlupp,https://kleineanfragen.de/mecklenburg-vorpommern/6/2713-polder-kamp-zustaendigkeit-nach-der-renaturierung,Polder Kamp - Zuständigkeit nach der Renaturierung,minor,2014-03-11T00:00:00Z,CDU,"Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz","Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz"
49322,Jürgen Suhr;Johannes Saalfeld,Johannes Saalfeld;Jürgen Suhr,https://kleineanfragen.de/mecklenburg-vorpommern/6/2694-datensicherheit-im-zeitalter-des-nsa-skandals,Datensicherheit im Zeitalter des NSA-Skandals,minor,2014-03-11T00:00:00Z,Bündnis 90/Die Grünen,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49323,Silke Gajek,Silke Gajek,https://kleineanfragen.de/mecklenburg-vorpommern/6/2693-minderjaehrige-unbegleitete-fluechtlinge,Minderjährige unbegleitete Flüchtlinge,minor,2014-03-11T00:00:00Z,Bündnis 90/Die Grünen,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49324,Peter Ritter,Peter Ritter,https://kleineanfragen.de/mecklenburg-vorpommern/6/2690-unterstuetzung-des-kleingartenwesens-in-mecklenburg-vorpommern,Unterstützung des Kleingartenwesens in Mecklenburg-Vorpommern,minor,2014-03-11T00:00:00Z,Die Linke,"Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz","Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz"
49325,Dr. Ursula Karlowski,Dr. Ursula Karlowski,https://kleineanfragen.de/mecklenburg-vorpommern/6/2681-massnahmen-fuer-eine-breitere-eigentumsstreuung-in-der-landwirtschaft,Maßnahmen für eine breitere Eigentumsstreuung in der Landwirtschaft,minor,2014-03-11T00:00:00Z,Bündnis 90/Die Grünen,"Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz","Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz"
49326,Silke Gajek,Silke Gajek,https://kleineanfragen.de/mecklenburg-vorpommern/6/2735-richtlinie-ueber-die-foerderung-von-familienerholungsmassnahmen,Richtlinie über die Förderung von Familienerholungsmaßnahmen,minor,2014-03-10T00:00:00Z,Bündnis 90/Die Grünen,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49327,Peter Ritter,Peter Ritter,https://kleineanfragen.de/mecklenburg-vorpommern/6/2731-aktivitaeten-der-landesregierung-im-zusammenhang-mit-der-oeffentlichen-klageerhebung-gegen-den-praesidenten-des,Aktivitäten der Landesregierung im Zusammenhang mit der öffentlichen Klageerhebung gegen den Präsidenten des Landesrechnungshofes,minor,2014-03-10T00:00:00Z,Die Linke,Staatskanzlei,Staatskanzlei
49328,Johannes Saalfeld,Johannes Saalfeld,https://kleineanfragen.de/mecklenburg-vorpommern/6/2705-rueckforderungen-von-zuwendungen-und-foerdermitteln,Rückforderungen von Zuwendungen und Fördermitteln,minor,2014-03-10T00:00:00Z,Bündnis 90/Die Grünen,Finanzministerium,Finanzministerium
49329,Henning Foerster,Henning Foerster,https://kleineanfragen.de/mecklenburg-vorpommern/6/2700-entwicklung-der-minijobs-und-minijobs-im-zusammenhang-mit-schwarzarbeit-in-mecklenburg-vorpommern,Entwicklung der Minijobs und Minijobs im Zusammenhang mit Schwarzarbeit in Mecklenburg-Vorpommern,minor,2014-03-10T00:00:00Z,Die Linke,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49330,Stefan Köster,Stefan Köster,https://kleineanfragen.de/mecklenburg-vorpommern/6/2675-studie-der-deutschen-forschungs-gemeinschaft-und-gescheiterte-umwandlungen-frueherer-landwirtschaftlicher,Studie der Deutschen Forschungs-Gemeinschaft und gescheiterte Umwandlungen früherer Landwirtschaftlicher Produktions-Genossenschaften,minor,2014-03-10T00:00:00Z,NPD,"Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz","Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz"
49331,Dr. Mignon Schwenke,Dr. Mignon Schwenke,https://kleineanfragen.de/mecklenburg-vorpommern/6/2668-wasserstandsregulierung-im-kieshofer-moor-und-andere-vorhaben-der-wiedervernaessung,Wasserstandsregulierung im Kieshofer Moor und andere Vorhaben der Wiedervernässung,minor,2014-03-10T00:00:00Z,Die Linke,"Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz","Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz"
49332,Johann-Georg Jaeger,Johann-Georg Jaeger,https://kleineanfragen.de/mecklenburg-vorpommern/6/2729-atomtransporte-ueber-haefen-in-mecklenburg-vorpommern,Atomtransporte über Häfen in Mecklenburg-Vorpommern,minor,2014-03-07T00:00:00Z,Bündnis 90/Die Grünen,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49333,Udo Pastörs,Udo Pastörs,https://kleineanfragen.de/mecklenburg-vorpommern/6/2727-kooperation-zwischen-bundeswehr-landesregierung-und-gesellschaft-fuer-struktur-und-arbeitsmarktentwicklung-zum,"Kooperation zwischen Bundeswehr, Landesregierung und Gesellschaft für Struktur- und Arbeitsmarktentwicklung zum Zweck der Fachkräftegewinnung",minor,2014-03-07T00:00:00Z,NPD,"Ministerium für Wirtschaft, Bau und Tourismus","Ministerium für Wirtschaft, Bau und Tourismus"
49334,Udo Pastörs,Udo Pastörs,https://kleineanfragen.de/mecklenburg-vorpommern/6/2725-klau-mit-klebeband-sogenannte-cash-trapping-masche,Klau mit Klebeband - sogenannte Cash-Trapping-Masche,minor,2014-03-07T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49335,Udo Pastörs,Udo Pastörs,https://kleineanfragen.de/mecklenburg-vorpommern/6/2724-maritime-industrie-und-zulieferer,Maritime Industrie und Zulieferer,minor,2014-03-07T00:00:00Z,NPD,"Ministerium für Wirtschaft, Bau und Tourismus","Ministerium für Wirtschaft, Bau und Tourismus"
49336,Simone Oldenburg,Simone Oldenburg,https://kleineanfragen.de/mecklenburg-vorpommern/6/2702-abstimmung-ueber-die-einfuehrung-von-ziffernnoten-zur-bewertung-des-arbeits-und-des-sozialverhaltens-von,Abstimmung über die Einführung von Ziffernnoten zur Bewertung des Arbeits- und des Sozialverhaltens von Schülerinnen und Schülern in Mecklenburg-Vorpommern,minor,2014-03-07T00:00:00Z,Die Linke,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
49337,Jürgen Suhr,Jürgen Suhr,https://kleineanfragen.de/mecklenburg-vorpommern/6/2699-sanierung-der-grundschulen-in-brandshagen-und-horst,Sanierung der Grundschulen in Brandshagen und Horst,minor,2014-03-07T00:00:00Z,Bündnis 90/Die Grünen,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49338,Simone Oldenburg;Helmut Holter,Helmut Holter;Simone Oldenburg,https://kleineanfragen.de/mecklenburg-vorpommern/6/2653-entwicklung-der-schulfahrten-in-mecklenburg-vorpommern,Entwicklung der Schulfahrten in Mecklenburg-Vorpommern,minor,2014-03-07T00:00:00Z,Die Linke,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
49339,Helmut Holter,Helmut Holter,https://kleineanfragen.de/mecklenburg-vorpommern/6/2715-wirtschaftliche-designfoerderung,Wirtschaftliche Designförderung,minor,2014-03-05T00:00:00Z,Die Linke,"Ministerium für Wirtschaft, Bau und Tourismus","Ministerium für Wirtschaft, Bau und Tourismus"
49340,Dr. Ursula Karlowski,Dr. Ursula Karlowski,https://kleineanfragen.de/mecklenburg-vorpommern/6/2712-verbleib-der-schlacken-und-filterasche-aus-der-muellverbrennung-im-rostocker-hafen-vattenfall,Verbleib der Schlacken und Filterasche aus der Müllverbrennung im Rostocker Hafen (Vattenfall),minor,2014-03-05T00:00:00Z,Bündnis 90/Die Grünen,"Ministerium für Wirtschaft, Bau und Tourismus","Ministerium für Wirtschaft, Bau und Tourismus"
49341,Silke Gajek,Silke Gajek,https://kleineanfragen.de/mecklenburg-vorpommern/6/2711-inanspruchnahme-der-zusaetzlichen-mittel-fuer-ambulante-versorgung,Inanspruchnahme der zusätzlichen Mittel für ambulante Versorgung,minor,2014-03-05T00:00:00Z,Bündnis 90/Die Grünen,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49342,Simone Oldenburg,Simone Oldenburg,https://kleineanfragen.de/mecklenburg-vorpommern/6/2710-kostenpflichtige-schulabschluesse-an-volkshochschulen,Kostenpflichtige Schulabschlüsse an Volkshochschulen,minor,2014-03-05T00:00:00Z,Die Linke,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
49343,Henning Foerster,Henning Foerster,https://kleineanfragen.de/mecklenburg-vorpommern/6/2709-regionalbeiraete-und-regionale-netze-fuer-arbeit,Regionalbeiräte und Regionale Netze für Arbeit,minor,2014-03-05T00:00:00Z,Die Linke,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49344,Henning Foerster,Henning Foerster,https://kleineanfragen.de/mecklenburg-vorpommern/6/2704-ueberwachung-der-einhaltung-des-arbeitsschutzes-in-mecklenburg-vorpommern,Überwachung der Einhaltung des Arbeitsschutzes in Mecklenburg-Vorpommern,minor,2014-03-05T00:00:00Z,Die Linke,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49345,Torsten Koplin,Torsten Koplin,https://kleineanfragen.de/mecklenburg-vorpommern/6/2684-kultur-und-kreativwirtschaft-in-mecklenburg-vorpommern,Kultur- und Kreativwirtschaft in Mecklenburg-Vorpommern,minor,2014-03-05T00:00:00Z,Die Linke,"Ministerium für Wirtschaft, Bau und Tourismus","Ministerium für Wirtschaft, Bau und Tourismus"
49346,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/2677-landespersonalkonzept-und-nicht-wiederbesetzte-lehrstuehle-an-den-hochschulen-des-landes,Landespersonalkonzept und nicht wiederbesetzte Lehrstühle an den Hochschulen des Landes,minor,2014-03-05T00:00:00Z,NPD,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
49347,Prof. Dr. Fritz Tack,Prof. Dr. Fritz Tack,https://kleineanfragen.de/mecklenburg-vorpommern/6/2669-nutzung-des-landwirtschaftlichen-sondervermoegens-landwirtschaftssondervermoegensgesetz-lwsvg-vom-8-maerz-1993,Nutzung des landwirtschaftlichen Sondervermögens (Landwirtschaftssondervermögensgesetz - LwSVG - vom 8. März 1993),minor,2014-03-05T00:00:00Z,Die Linke,"Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz","Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz"
49348,Udo Pastörs,Udo Pastörs,https://kleineanfragen.de/mecklenburg-vorpommern/6/2726-geplantes-transatlantisches-freihandelsabkommen-ttip-eu-usa-und-investitionsschutz-klauseln,Geplantes Transatlantisches Freihandelsabkommen TTIP EU-USA und Investitionsschutz-Klauseln,minor,2014-03-04T00:00:00Z,NPD,Staatskanzlei,Staatskanzlei
49349,Silke Gajek,Silke Gajek,https://kleineanfragen.de/mecklenburg-vorpommern/6/2692-sicherung-der-hebammenversorgung,Sicherung der Hebammenversorgung,minor,2014-03-04T00:00:00Z,Bündnis 90/Die Grünen,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49350,Stefan Köster,Stefan Köster,https://kleineanfragen.de/mecklenburg-vorpommern/6/2674-schutzraeume-fuer-ausgesetzte-neugeborene-babyklappen-in-mecklenburg-vorpommern,Schutzräume für ausgesetzte Neugeborene (Babyklappen) in Mecklenburg-Vorpommern,minor,2014-03-04T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49351,Jacqueline Bernhardt,Jacqueline Bernhardt,https://kleineanfragen.de/mecklenburg-vorpommern/6/2667-finanzierung-der-standards-des-kifoeg-m-v,Finanzierung der Standards des KiföG M-V,minor,2014-03-04T00:00:00Z,Die Linke,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49352,Prof. Dr. Fritz Tack,Prof. Dr. Fritz Tack,https://kleineanfragen.de/mecklenburg-vorpommern/6/2628-stand-und-perspektiven-der-schaf-und-ziegenhaltung-in-mecklenburg-vorpommern,Stand und Perspektiven der Schaf- und Ziegenhaltung in Mecklenburg-Vorpommern,minor,2014-03-04T00:00:00Z,Die Linke,"Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz","Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz"
49353,Jürgen Suhr,Jürgen Suhr,https://kleineanfragen.de/mecklenburg-vorpommern/6/2719-nutzung-des-zln-in-lubmin-fuer-die-zwischenlagerung-von-castoren-aus-sellafield,Nutzung des ZLN in Lubmin für die Zwischenlagerung von Castoren aus Sellafield,minor,2014-03-03T00:00:00Z,Bündnis 90/Die Grünen,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49354,Simone Oldenburg;Torsten Koplin,Torsten Koplin;Simone Oldenburg,https://kleineanfragen.de/mecklenburg-vorpommern/6/2703-nicht-verausgabte-mittel-aus-dem-bildungs-und-teilhabepaket-und-deren-weitere-verwendung,Nicht verausgabte Mittel aus dem Bildungs- und Teilhabepaket und deren weitere Verwendung,minor,2014-03-03T00:00:00Z,Die Linke,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49355,Barbara Borchardt,Barbara Borchardt,https://kleineanfragen.de/mecklenburg-vorpommern/6/2673-entwicklung-der-bewerberzahlen-und-einstellungsvoraussetzungen-fuer-den-beruf-des-richters-und-staatsanwalts-in,Entwicklung der Bewerberzahlen und Einstellungsvoraussetzungen für den Beruf des Richters und Staatsanwalts in Mecklenburg-Vorpommern,minor,2014-03-03T00:00:00Z,Die Linke,Justizministerium,Justizministerium
49356,Torsten Koplin,Torsten Koplin,https://kleineanfragen.de/mecklenburg-vorpommern/6/2683-beratungsmoeglichkeiten-des-landeskulturrates-mecklenburg-vorpommern,Beratungsmöglichkeiten des Landeskulturrates Mecklenburg-Vorpommern,minor,2014-02-28T00:00:00Z,Die Linke,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
49357,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/2631-standards-fuer-die-sexualaufklaerung-in-europa-rahmenkonzept,Standards für die Sexualaufklärung in Europa - Rahmenkonzept,minor,2014-02-28T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49358,Jeannine Rösler,Jeannine Rösler,https://kleineanfragen.de/mecklenburg-vorpommern/6/2689-bekaempfung-der-steuerhinterziehung,Bekämpfung der Steuerhinterziehung,minor,2014-02-27T00:00:00Z,Die Linke,Finanzministerium,Finanzministerium
49359,Torsten Koplin,Torsten Koplin,https://kleineanfragen.de/mecklenburg-vorpommern/6/2687-finanzielle-effekte-aus-kreuzfahrttourismus,Finanzielle Effekte aus Kreuzfahrttourismus,minor,2014-02-27T00:00:00Z,Die Linke,"Ministerium für Wirtschaft, Bau und Tourismus","Ministerium für Wirtschaft, Bau und Tourismus"
49360,Torsten Koplin,Torsten Koplin,https://kleineanfragen.de/mecklenburg-vorpommern/6/2685-soziale-lage-kreativ-und-kulturschaffender-in-mecklenburg-vorpommern,Soziale Lage Kreativ- und Kulturschaffender in Mecklenburg-Vorpommern,minor,2014-02-27T00:00:00Z,Die Linke,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49361,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/2678-elektronische-fussfessel,Elektronische Fußfessel,minor,2014-02-27T00:00:00Z,NPD,Justizministerium,Justizministerium
49362,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/2676-moegliche-unterstuetzung-von-veranstaltungen-parteinaher-organisationen-durch-regierungen-des-landes-mecklenburg,Mögliche Unterstützung von Veranstaltungen parteinaher Organisationen durch Regierungen des Landes Mecklenburg-Vorpommern,minor,2014-02-27T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49363,Dr. André Brie,Dr. André Brie,https://kleineanfragen.de/mecklenburg-vorpommern/6/2671-situation-der-kraftstoffpreise,Situation der Kraftstoffpreise,minor,2014-02-27T00:00:00Z,Die Linke,"Ministerium für Energie, Infrastruktur und Landesentwicklung","Ministerium für Energie, Infrastruktur und Landesentwicklung"
49364,Ulrike Berger,Ulrike Berger,https://kleineanfragen.de/mecklenburg-vorpommern/6/2652-effekte-des-gemeinsamen-lernens-seit-einfuehrung-der-regionalen-schule-2002-und-der-schulartunabhaengigen,Effekte des gemeinsamen Lernens seit Einführung der Regionalen Schule (2002) und der schulartunabhängigen Orientierungsstufe (2006),minor,2014-02-25T00:00:00Z,Bündnis 90/Die Grünen,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
49365,Johannes Saalfeld,Johannes Saalfeld,https://kleineanfragen.de/mecklenburg-vorpommern/6/2648-studienplatzklagen,Studienplatzklagen,minor,2014-02-25T00:00:00Z,Bündnis 90/Die Grünen,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
