,html_url,legislative_term,reference,title,interpellation_type,published_at,body,inquiring_parties_wikidata,inquiring_people_wikidata,answering_ministries_wikidata
43315,https://kleineanfragen.de/bundestag/19/6184-zukunft-des-programms-integra-zur-integration-an-deutschen-hochschulen,19,6184,"Zukunft des Programms ""Integra"" zur Integration an deutschen Hochschulen",minor,2018-11-28,Bundestag,FDP,Nicola Beer;Katja Suding;Jens Brandenburg,Bundesministerium für Bildung und Forschung
43316,https://kleineanfragen.de/bundestag/19/6183-zukuenftige-finanzierung-der-pflege,19,6183,Zukünftige Finanzierung der Pflege,minor,2018-11-28,Bundestag,FDP,Grigorios Aggelidis;Michael Theurer;Nicole Westig,Bundesministerium für Gesundheit
43317,https://kleineanfragen.de/bundestag/19/6182-praevention-von-geburtsschaeden-in-deutschland,19,6182,Prävention von Geburtsschäden in Deutschland,minor,2018-11-28,Bundestag,Die Grünen,Ulle Schauws;Maria Klein-Schmeink;Kirsten Kappert-Gonther,Bundesministerium für Gesundheit
43318,https://kleineanfragen.de/bundestag/19/6099-effekte-der-besonderen-ausgleichsregelung-und-des-eigenverbrauchs-auf-die-eeg-umlage,19,6099,Effekte der Besonderen Ausgleichsregelung und des Eigenverbrauchs auf die EEG-Umlage,minor,2018-11-28,Bundestag,Die Grünen,Annalena Baerbock;Lisa Badum;Julia Verlinden,Bundesministerium für Wirtschaft und Energie
43319,https://kleineanfragen.de/bundestag/19/6098-fortschreibung-der-rohstoffstrategie-durch-die-bundesregierung,19,6098,Fortschreibung der Rohstoffstrategie durch die Bundesregierung,minor,2018-11-28,Bundestag,Die Linke,Michel Brandt;Gesine Lötzsch;Eva Schreiber,Bundesministerium für Wirtschaft und Energie
43320,https://kleineanfragen.de/bundestag/19/6097-die-vergangenen-aktuellen-und-zukuenftigen-kosten-des-erneuerbare-energien-gesetzes-fuer-die-verbraucher,19,6097,"Die vergangenen, aktuellen und zukünftigen Kosten des Erneuerbare-Energien-Gesetzes für die Verbraucher",minor,2018-11-28,Bundestag,AfD,Rainer Kraft;Steffen Kotré;Karsten Hilse,Bundesministerium für Wirtschaft und Energie
43321,https://kleineanfragen.de/bundestag/19/6096-grenzueberschreitender-stromhandel-und-drohende-strompreiszonen,19,6096,Grenzüberschreitender Stromhandel und drohende Strompreiszonen,minor,2018-11-28,Bundestag,FDP,Grigorios Aggelidis;Michael Theurer;Sandra Weeser,Bundesministerium für Wirtschaft und Energie
43322,https://kleineanfragen.de/bundestag/19/6095-auswirkungen-der-handwerksnovelle-2004,19,6095,Auswirkungen der Handwerksnovelle 2004,minor,2018-11-28,Bundestag,Die Grünen,Kerstin Andreae;Anja Hajduk;Claudia Müller,Bundesministerium für Wirtschaft und Energie
43323,https://kleineanfragen.de/bundestag/19/6094-tiefseebergbau-strategie-deutschland,19,6094,Tiefseebergbau-Strategie Deutschland,minor,2018-11-28,Bundestag,FDP,Michael Theurer;Sandra Weeser;Hagen Reinhold,Bundesministerium für Wirtschaft und Energie
43324,https://kleineanfragen.de/bundestag/19/6080-freigabe-der-korrektursignale-des-satellitenpositionierungsdienstes-der-deutschen-landesvermessung-sapos-fuer-die,19,6080,Freigabe der Korrektursignale des Satellitenpositionierungsdienstes der deutschen Landesvermessung (SAPOS) für die Präzisionslandwirtschaft,minor,2018-11-28,Bundestag,FDP,Grigorios Aggelidis;Frank Sitta;Gero Clemens Hocker,Bundesministerium für Ernährung und Landwirtschaft
